Trial,Indicators,Window Size,Forecast Window,Model Type,Alpha,RMSE,MAPE,R2,Accuracy,Profit Index
0,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Lasso,0.09210776908040863,0.29877247529400514,47.149806021399485,-19.202079015368366,0.0,1.0
1,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Linear,,0.021084483095335917,2.6479538177970037,0.899390078120786,87.2340425531915,0.79079665749925
2,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Linear,,0.021084483095335917,2.6479538177970037,0.899390078120786,87.2340425531915,0.79079665749925
3,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Ridge,0.0005331561162788913,0.020314454918975072,2.5171832681465154,0.9066046524549487,87.2340425531915,0.6693116501493646
4,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Linear,,0.021084483095335917,2.6479538177970037,0.899390078120786,87.2340425531915,0.79079665749925
5,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Ridge,0.005834240009757462,0.019949849182671633,2.4277345428978405,0.9099271034929852,88.93617021276596,0.7667337535461036
6,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Linear,,0.021084483095335917,2.6479538177970037,0.899390078120786,87.2340425531915,0.79079665749925
7,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Lasso,0.16043235532998634,0.29877247529400514,47.149806021399485,-19.202079015368366,0.0,1.0
8,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Ridge,0.015643528145177107,0.019902420128494677,2.4189422290430835,0.9103548755534789,89.7872340425532,0.7536920062594902
9,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Lasso,0.030100247781861145,0.14042426554322787,21.766459383073272,-3.462715663699033,0.0,1.0
10,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Ridge,7.649747127300282,0.029312982070838014,3.4705932472968595,0.8055379320658249,74.04255319148936,0.9084202084171821
11,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Ridge,0.002475990332222774,0.020053368383773494,2.4556167512119615,0.9089899068356035,88.93617021276596,0.6926587661937732
12,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Ridge,0.006221750713688105,0.01994407664955173,2.4264818778843544,0.9099792215365219,88.93617021276596,0.7667337535461036
13,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Ridge,0.00010474330410421449,0.02054726716720494,2.57071609760433,0.9044516853936773,86.80851063829788,0.7279786878531374
14,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,Ridge,0.010707124043128164,0.019908801197485337,2.419359334976277,0.9102973827036812,88.93617021276596,0.773558855310759
