Trial,Indicators,Hidden Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,R2,Accuracy,Profit Index
10,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.8,0.0001,16,60,30,100,-0.115472158,8.860759494,1.231558491
11,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.2,0.0005,64,60,30,50,0.10647122,14.34599156,1.171123795
12,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.2,0.0005,64,60,30,50,0.007516245,9.282700422,1.005320885
13,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.6,0.0005,64,60,30,100,-0.07463298,6.751054852,0.951124694
14,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.7,0.0005,64,60,30,150,-0.201232537,6.751054852,0.964432527
15,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.3,0.0001,16,60,30,50,0.06708618,12.44813278,1.403591485
16,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.6,0.0005,64,60,30,100,-0.119299018,10.97046414,1.536635818
17,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.7,0.0001,64,60,30,100,0.188061905,14.34599156,1.811595286
18,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.7,0.0001,32,60,30,100,0.08833172,12.23628692,0.850443272
19,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",32,0.8,0.0001,16,60,30,100,-0.093735113,11.81434599,1.014166068
20,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.7,0.0001,32,60,30,100,0.035523213,13.08016878,1.187075969
21,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.6,0.0001,64,60,30,100,-0.073960362,11.81434599,1.016996921
22,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.4,0.0005,64,60,30,50,0.114142263,10.97046414,0.98400589
23,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.4,0.0001,64,60,30,150,0.032161458,13.92405063,1.04782994
24,"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",64,0.5,0.0001,64,60,30,100,0.062233641,9.70464135,1.212938839
0,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.7,0.0001,16,60,1,150,0.782200637,22.08333333,0.530364555
1,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.5,0.0001,32,60,1,50,0.830613708,37.08333333,0.659432507
2,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",64,0.7,0.001,64,60,1,50,0.779155597,20.41666667,0.583234701
3,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",64,0.6,0.0001,32,60,1,50,0.718827045,35.41666667,0.830244042
4,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.2,0.0001,32,60,1,50,0.272448679,14.58333333,0.474054773
5,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.2,0.0005,32,60,1,100,0.887357003,33.75,0.504763848
6,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.7,0.0001,32,60,1,150,0.579700785,25,0.653763647
7,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.8,0.001,16,60,1,50,0.923954611,41.25,0.428157881
8,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.7,0.0005,16,60,1,100,0.929537481,42.91666667,0.424476112
9,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.7,0.0001,64,60,1,150,0.837770386,35.41666667,0.743261323
10,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.4,0.0005,16,60,1,100,0.922426292,41.25,0.440446344
11,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.8,0.001,16,60,1,100,0.941160249,50.41666667,0.606703055
12,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.8,0.001,16,60,1,100,0.933514125,47.08333333,0.621324392
13,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.8,0.001,16,60,1,100,0.931738679,47.08333333,0.732503152
14,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.5,0.001,16,60,1,100,0.948812142,52.91666667,0.635334252
15,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.4,0.001,16,60,1,100,0.963061315,66.25,0.844499911
16,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.4,0.001,16,60,1,100,0.961892052,68.33333333,0.564009141
17,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.3,0.001,64,60,1,100,0.927861351,53.75,0.463325207
18,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",64,0.4,0.001,16,60,1,100,0.958909268,67.08333333,0.3985859
19,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.4,0.001,16,60,1,100,0.962571307,70,0.638753969
20,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.3,0.001,64,60,1,150,0.93489076,42.08333333,0.445989133
21,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.4,0.001,16,60,1,100,0.918056468,36.25,0.488368198
22,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.5,0.001,16,60,1,100,0.936780781,47.91666667,0.432070713
23,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.3,0.001,16,60,1,100,0.948539481,52.91666667,0.561476424
24,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.4,0.001,16,60,1,100,0.963545076,64.58333333,0.538227603
0,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.6,0.0001,32,60,30,100,-0.425935694,6.751054852,0.634071951
1,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.4,0.0005,64,60,30,150,-0.474649481,8.860759494,0.637729699
2,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.4,0.001,64,60,30,150,-0.377206512,5.485232068,0.600580424
3,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",64,0.6,0.0005,32,60,30,50,-1.58200757,9.282700422,0.701531067
4,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.3,0.0005,16,60,30,150,-0.884183864,8.438818565,0.688740684
5,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.3,0.0001,64,60,30,50,-0.21510607,10.12658228,1.052561468
6,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.2,0.0005,64,60,30,150,-0.268237614,13.08016878,0.508107414
7,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",64,0.7,0.0001,64,60,30,50,-0.247311076,11.39240506,0.766784236
8,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.4,0.0001,64,60,30,100,-0.080303626,10.97046414,0.725882449
9,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.4,0.001,32,60,30,50,-0.407000311,8.016877637,0.630422966
10,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.8,0.0001,16,60,30,100,-0.392439213,7.172995781,0.683853296
11,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.2,0.0001,64,60,30,100,-0.774332149,5.485232068,0.800798993
12,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.5,0.0001,64,60,30,50,-0.663962927,15.18987342,0.676365215
13,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",32,0.3,0.0001,64,60,30,100,-0.381083082,8.860759494,1.004999036
14,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",64,0.3,0.0001,64,60,30,100,-0.16924772,11.81434599,0.598050541
15,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",64,0.5,0.0001,16,60,30,100,-0.746703963,5.485232068,0.756006485
16,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",64,0.3,0.001,64,60,30,100,-0.350354479,7.172995781,0.586595081
17,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",64,0.5,0.0001,64,60,30,100,-0.255146101,8.438818565,0.706026413
18,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.2,0.0001,16,60,30,100,-0.67472936,8.016877637,0.640824693
19,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",64,0.4,0.001,32,60,30,100,-0.478761364,8.438818565,0.689962602
20,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.6,0.0001,64,60,30,100,-0.094396662,10.97046414,0.719224573
21,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.6,0.0001,64,60,30,100,-0.099483818,10.54852321,0.809211174
22,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.6,0.0001,64,60,30,100,-0.142681575,8.016877637,0.794100406
23,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.7,0.0001,64,60,30,100,-0.091472581,10.12658228,0.756004149
24,"20MA, 50MA, RSI, Lower_BB, CCI, ATR",128,0.8,0.0001,64,60,30,100,-0.0719069,11.39240506,0.730981581
0,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",128,0.2,0.001,16,60,1,100,0.889643952,37.08333333,0.342537135
1,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",128,0.2,0.001,32,60,1,50,0.920849583,42.08333333,0.260309278
2,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",128,0.6,0.0001,32,60,1,150,0.882410106,30.83333333,0.480939381
3,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",128,0.3,0.001,32,60,1,100,0.953128797,59.58333333,0.656411749
4,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",128,0.4,0.0001,64,60,1,100,0.888063078,40.41666667,1.013944217
5,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",64,0.4,0.0001,16,60,1,50,0.8504982,27.5,0.504943844
6,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",128,0.8,0.001,16,60,1,150,0.865197355,28.33333333,0.401604305
7,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",64,0.5,0.0005,32,60,1,150,0.943496382,50.41666667,0.370020137
8,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.8,0.0001,64,60,1,150,0.913772335,43.75,0.807834547
9,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",128,0.4,0.0001,64,60,1,100,0.934920902,52.91666667,0.601687168
10,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.3,0.0005,32,60,1,100,0.641750639,20,0.482594358
11,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",64,0.6,0.0005,32,60,1,150,0.687183748,10.41666667,0.464289081
12,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",64,0.6,0.0005,32,60,1,150,0.954221229,57.91666667,0.592991917
13,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",64,0.6,0.0005,32,60,1,100,0.946923947,52.5,0.399311926
14,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",64,0.7,0.001,32,60,1,50,0.846658768,32.5,0.50933473
15,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.5,0.0005,32,60,1,150,0.956477129,59.58333333,0.50817033
16,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.5,0.0005,32,60,1,150,0.952346932,58.75,0.538348892
17,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.7,0.0005,32,60,1,150,0.958273545,61.25,0.399373811
18,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.7,0.0005,64,60,1,150,0.907812807,43.75,0.441616513
19,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.7,0.0005,16,60,1,150,0.840437099,31.25,0.386229911
20,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.5,0.0005,32,60,1,150,0.954284738,62.91666667,0.943213799
21,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.5,0.0005,32,60,1,150,0.94783965,53.75,0.486522247
22,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.5,0.0005,32,60,1,150,0.93693239,46.25,0.356826517
23,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.4,0.0005,32,60,1,150,0.9370257,48.33333333,0.343409401
24,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.5,0.0005,32,60,1,150,0.951095452,57.91666667,0.522999245
0,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",128,0.4,0.0005,32,60,30,150,-3.124615223,11.39240506,0.650373791
1,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",128,0.2,0.001,16,60,30,150,-8.698044828,3.797468354,0.656287898
2,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",128,0.3,0.001,32,60,30,100,-2.932332335,8.438818565,0.650373791
3,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",128,0.3,0.0005,64,60,30,50,-0.460692889,6.751054852,0.58717963
4,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",128,0.5,0.001,16,60,30,50,-0.910870712,8.438818565,0.704646826
5,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",64,0.7,0.0005,16,60,30,150,-0.868266789,4.641350211,0.742643397
6,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",64,0.7,0.0005,32,60,30,100,-0.450306879,6.329113924,0.706149581
7,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.2,0.0001,32,60,30,100,-0.258523901,7.172995781,0.669505216
8,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.8,0.0001,64,60,30,150,-0.240029294,7.172995781,0.751409554
9,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.3,0.0001,64,60,30,150,-0.650372747,16.03375527,0.869459812
10,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.8,0.0001,64,60,30,150,-0.295401198,7.172995781,0.699437042
11,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.6,0.0001,32,60,30,100,-0.434441629,8.438818565,0.654355874
12,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.5,0.0001,64,60,30,100,-0.226750247,5.907172996,0.779812358
13,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.5,0.0001,64,60,30,100,-0.254102818,8.438818565,0.847093937
14,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.8,0.0001,64,60,30,50,-0.271557036,8.860759494,0.804124897
15,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.6,0.0001,64,60,30,150,-0.265163272,9.70464135,0.819517277
16,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.6,0.0001,64,60,30,100,-0.220458943,8.016877637,0.666632655
17,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",64,0.6,0.0001,64,60,30,100,-0.234367809,10.97046414,0.69092754
18,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.4,0.0001,64,60,30,100,-0.198133701,8.438818565,0.831256947
19,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.4,0.001,64,60,30,100,-0.267986922,7.172995781,0.627529666
20,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",64,0.4,0.0001,16,60,30,100,-0.768835016,6.329113924,0.587184367
21,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.5,0.0001,64,60,30,100,-0.07344495,13.08016878,0.878783873
22,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.5,0.0001,64,60,30,100,-0.274518387,6.751054852,0.788956402
23,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.6,0.0001,64,60,30,100,-0.239077384,9.282700422,0.729867439
24,"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",32,0.4,0.0001,64,60,30,100,-0.23547641,5.907172996,0.758901201
0,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",64,0.5,0.0005,64,60,1,50,0.887703685,39.58333333,0.623742573
1,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",64,0.2,0.0001,64,60,1,100,0.659727327,17.08333333,0.917337171
2,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.2,0.001,64,60,1,100,0.94666644,59.58333333,0.836106034
3,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.2,0.001,64,60,1,100,0.931692339,52.08333333,0.715545963
4,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.8,0.0005,16,60,1,50,0.922733139,46.25,0.383947248
5,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.4,0.0001,64,60,1,50,0.366420725,14.58333333,0.716804862
6,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.6,0.0001,64,60,1,50,0.474900497,9.583333333,1.263965795
7,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.7,0.001,32,60,1,150,0.923300684,47.08333333,0.549750134
8,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.2,0.0001,64,60,1,100,0.210383016,7.916666667,0.862749354
9,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.3,0.001,32,60,1,50,0.835329844,37.08333333,0.372177386
10,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.4,0.001,16,60,1,150,0.916548,47.5,0.676129851
11,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.2,0.001,64,60,1,100,0.765844744,21.66666667,0.521008642
12,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.3,0.001,64,60,1,100,0.929522988,43.75,0.405372497
13,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.3,0.001,64,60,1,100,0.954595757,62.5,0.728597548
14,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.4,0.001,16,60,1,100,0.931049266,49.58333333,0.41269003
15,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.3,0.001,32,60,1,100,0.954229117,62.5,0.627924276
16,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.5,0.0005,32,60,1,150,0.955061751,65,0.370121632
17,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.6,0.0005,32,60,1,150,0.958321551,66.25,0.548033205
18,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.6,0.0005,32,60,1,150,0.954445813,62.91666667,0.523269744
19,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.6,0.0005,32,60,1,150,0.950628351,57.91666667,0.341744744
20,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.5,0.0005,32,60,1,150,0.959823642,65.41666667,0.571382355
21,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.5,0.0005,32,60,1,150,0.958361108,64.16666667,0.43081591
22,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.7,0.0005,32,60,1,150,0.95267669,58.75,0.320089173
23,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.5,0.0005,32,60,1,150,0.958670873,63.33333333,0.61677142
24,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",64,0.5,0.0005,32,60,1,150,0.892085404,32.08333333,0.939547497
0,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",64,0.2,0.0005,64,60,30,50,0.022993972,14.34599156,1.198136504
1,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.8,0.001,16,60,30,150,-1.151275962,8.016877637,0.642354917
2,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",64,0.6,0.0001,16,60,30,150,-0.124583108,13.5021097,0.915712482
3,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.6,0.001,64,60,30,50,-0.004474155,10.54852321,1.052305051
4,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.6,0.0005,16,60,30,50,-4.183470681,4.219409283,0.650373791
5,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",64,0.3,0.001,16,60,30,100,-0.839998279,5.485232068,0.660203059
6,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.3,0.001,32,60,30,100,-3.238889754,7.172995781,0.650373791
7,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.4,0.0001,16,60,30,50,-0.09267369,10.97046414,0.746744767
8,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.8,0.0005,16,60,30,150,-0.790212251,7.172995781,0.658149449
9,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",128,0.2,0.0001,32,60,30,50,0.156823606,13.92405063,1.056784672
10,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.2,0.0001,32,60,30,50,0.299689624,8.016877637,1.34335178
11,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.2,0.0001,32,60,30,50,-0.557608544,5.907172996,0.837214803
12,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.4,0.0001,32,60,30,50,0.134201066,10.97046414,1.383925445
13,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.2,0.0001,32,60,30,50,0.246748325,13.08016878,1.313832767
14,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.4,0.0001,32,60,30,50,0.11759838,12.65822785,0.929648914
15,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.3,0.0001,32,60,30,100,0.163805194,13.92405063,1.210985103
16,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.5,0.0001,32,60,30,50,0.233578197,15.61181435,1.075690862
17,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.2,0.0001,32,60,30,50,-0.330587949,6.751054852,0.82161048
18,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.3,0.0001,64,60,30,150,0.261818202,11.81434599,1.77164896
19,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.3,0.0005,64,60,30,150,-0.39327379,6.329113924,0.649086414
20,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.5,0.0001,64,60,30,150,-0.161437428,10.54852321,1.332273414
21,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.2,0.0001,64,60,30,150,0.024258069,17.72151899,0.709688733
22,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.3,0.0001,64,60,30,150,-0.124817402,9.70464135,0.722178177
23,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.2,0.0001,32,60,30,100,0.162890497,13.08016878,1.328414291
24,"20MA, 50MA, RSI, Lower_BB, CCI, OBV",32,0.4,0.0001,32,60,30,50,0.054195646,11.81434599,0.891216954
0,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.5,0.0005,32,60,1,50,0.878953822,34.58333333,0.507520713
1,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",128,0.2,0.001,16,60,1,50,0.853325851,27.08333333,0.469983253
2,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",128,0.7,0.0001,32,60,1,100,0.868688805,35.83333333,0.560924108
3,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.3,0.0005,16,60,1,150,0.946889125,57.5,0.491034589
4,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.3,0.001,16,60,1,100,0.960889158,67.5,0.910328338
5,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.3,0.001,32,60,1,150,0.945881697,51.66666667,0.579821632
6,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",128,0.4,0.001,32,60,1,50,0.918259612,41.25,0.329227917
7,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.7,0.0005,16,60,1,150,0.874595994,38.33333333,0.903139408
8,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.3,0.0001,32,60,1,50,0.845936167,35,0.709160366
9,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.3,0.0005,64,60,1,100,0.906861651,45.41666667,0.562876458
10,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.5,0.001,64,60,1,100,0.928301926,48.33333333,0.344231384
11,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.2,0.0005,16,60,1,150,0.961331014,64.16666667,0.972331905
12,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.2,0.0005,16,60,1,150,0.934364588,47.08333333,0.49299554
13,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.2,0.001,16,60,1,100,0.943716136,52.5,0.547386953
14,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.4,0.0001,16,60,1,150,0.927967544,45.41666667,0.485872052
15,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.8,0.0005,16,60,1,100,0.802784331,30.41666667,0.437648941
16,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.4,0.001,16,60,1,100,0.956213826,62.08333333,0.605035826
17,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.2,0.001,64,60,1,150,0.899264474,36.66666667,0.434213313
18,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.6,0.0005,16,60,1,100,0.90441495,35.41666667,0.382103569
19,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",128,0.4,0.0001,16,60,1,150,0.742476511,18.75,0.467548544
20,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.3,0.001,64,60,1,150,0.929556861,46.25,0.431876596
21,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.5,0.001,16,60,1,100,0.961658064,67.91666667,0.967845323
22,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.6,0.001,16,60,1,100,0.960104617,66.25,0.945101209
23,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.6,0.001,16,60,1,100,0.948390599,57.08333333,0.847947409
24,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.2,0.001,16,60,1,100,0.901794373,36.25,0.409195451
0,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.7,0.0005,64,60,30,100,-0.401623092,7.594936709,0.657171493
1,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.2,0.0005,16,60,30,150,-2.399812472,8.438818565,0.650373791
2,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",128,0.6,0.001,16,60,30,150,-9.128080619,3.375527426,0.650373791
3,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",128,0.4,0.0001,32,60,30,150,-1.009691598,12.23628692,0.63138601
4,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",128,0.8,0.001,32,60,30,50,-0.713573077,8.016877637,0.740077677
5,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",128,0.4,0.0001,16,60,30,50,-0.681057799,8.016877637,0.65851977
6,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.7,0.001,64,60,30,150,-0.335900365,5.907172996,0.701487327
7,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.7,0.0005,16,60,30,50,-2.734914096,7.172995781,0.650373791
8,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",128,0.2,0.0005,32,60,30,50,-0.540216649,8.438818565,0.684641895
9,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",32,0.6,0.0001,32,60,30,50,-0.406809284,7.594936709,0.787059022
10,"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",64,0.8,0.001,64,60,30,100,-0.369261703,5.907172996,0.556281571
