Trial,Indicators,Filters,Kernel Size,Pooling Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,Activation Func,R2,Accuracy,Profit Index
13,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R, OBV",128,3,3,0.4,0.001,64,60,30,100,relu,0.245954124,19.83122363,1.367704145
14,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.001,64,60,30,100,relu,0.271027641,17.72151899,0.882055685
15,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.001,64,60,30,100,relu,0.21000513,22.3628692,1.042199578
16,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.001,64,60,30,100,relu,-0.118928938,20.67510549,1.010182826
17,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R, OBV",128,3,2,0.5,0.001,64,60,30,100,relu,-0.235870077,16.4556962,0.667873877
18,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R, OBV",32,3,2,0.4,0.001,32,60,30,100,leaky_relu,-0.113324621,16.03375527,1.147591681
19,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R, OBV",64,3,2,0.5,0.001,64,60,30,150,relu,-0.613870117,10.12658228,0.972765051
20,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.001,64,60,30,100,relu,-0.200664749,12.23628692,0.862543687
21,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R, OBV",128,3,3,0.4,0.001,64,60,30,100,relu,0.039437971,19.83122363,1.237185931
22,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R, OBV",128,3,3,0.3,0.001,64,60,30,100,relu,0.218595749,21.51898734,1.012886551
23,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.001,64,60,30,100,relu,0.075079582,16.4556962,1.480260632
24,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R, OBV",128,3,3,0.4,0.001,64,60,30,100,relu,0.079708712,17.72151899,1.068812813
0,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,2,3,0.5,0.0001,64,60,1,100,relu,0.774809333,30.83333333,0.763662972
1,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.4,0.0005,32,60,1,100,relu,0.537583222,13.75,0.593002779
2,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.5,0.0005,64,60,1,100,relu,0.681315283,30,0.664105557
3,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",32,3,2,0.2,0.0001,32,60,1,150,relu,0.552401869,22.91666667,0.783252052
4,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,2,3,0.3,0.001,32,60,1,150,leaky_relu,0.346972602,9.583333333,0.693885722
5,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",32,2,3,0.3,0.0001,32,60,1,50,leaky_relu,0.728373524,28.33333333,0.692687525
6,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,2,2,0.4,0.0005,32,60,1,50,relu,0.355851184,15.41666667,0.780421338
7,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,3,0.5,0.0001,64,60,1,100,leaky_relu,0.830066248,37.5,0.616064167
8,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,2,3,0.2,0.0005,64,60,1,50,leaky_relu,0.595583028,22.5,0.589547537
9,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",32,2,3,0.4,0.001,64,60,1,100,relu,0.469487843,22.08333333,0.759550215
10,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,2,0.5,0.0001,64,60,1,100,leaky_relu,0.774559674,31.25,0.7007902
11,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,3,0.5,0.0001,64,60,1,100,leaky_relu,0.78040425,33.33333333,0.681755771
12,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,3,0.5,0.0001,64,60,1,100,leaky_relu,0.860200794,47.08333333,0.86661708
13,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,3,0.5,0.0001,64,60,1,100,leaky_relu,0.72204951,28.33333333,0.654484009
14,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,2,0.4,0.0001,64,60,1,100,leaky_relu,0.804764336,33.75,0.669450953
15,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,3,0.5,0.0001,64,60,1,150,leaky_relu,0.859169018,45.41666667,0.780056995
16,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,3,0.3,0.001,64,60,1,150,leaky_relu,0.722885091,28.33333333,0.695040656
17,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,2,0.4,0.0001,64,60,1,150,leaky_relu,0.907408239,45.41666667,1.007789637
18,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,2,0.4,0.0001,64,60,1,150,leaky_relu,0.897822544,45.83333333,0.543070578
19,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,2,0.4,0.001,64,60,1,150,leaky_relu,0.868824,42.91666667,0.756551935
20,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",32,3,2,0.3,0.0001,64,60,1,150,leaky_relu,0.824661729,39.16666667,0.77580021
21,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,2,0.4,0.001,64,60,1,150,leaky_relu,0.81424891,37.5,0.773012016
22,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,2,0.4,0.001,64,60,1,150,leaky_relu,0.899142571,44.16666667,0.696975452
23,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,2,0.4,0.001,64,60,1,150,leaky_relu,0.874316878,42.5,0.615349396
24,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,2,0.4,0.001,64,60,1,150,leaky_relu,0.913189321,51.66666667,0.725723586
0,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,2,3,0.3,0.0001,32,60,30,100,leaky_relu,-0.138169301,9.282700422,0.610841504
1,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,2,3,0.3,0.001,64,60,30,150,relu,-0.184608013,20.67510549,0.808760926
2,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",32,2,3,0.3,0.0001,32,60,30,150,leaky_relu,-0.778143411,9.282700422,0.66348948
3,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",32,2,2,0.4,0.0001,64,60,30,50,relu,-0.283849504,16.87763713,0.773791979
4,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",32,2,3,0.4,0.001,32,60,30,150,leaky_relu,-0.955697836,12.23628692,0.759577146
5,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",32,3,2,0.2,0.0005,64,60,30,150,relu,0.189449009,10.97046414,0.97302568
6,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.4,0.0001,64,60,30,100,relu,-0.099887938,13.5021097,0.737137504
7,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.4,0.001,64,60,30,50,leaky_relu,0.341885588,25.73839662,1.526790433
8,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",32,2,2,0.4,0.0005,32,60,30,150,relu,-0.324140323,8.860759494,0.872102658
9,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.2,0.001,64,60,30,100,relu,0.274976905,19.83122363,1.237565488
10,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,2,0.5,0.001,64,60,30,50,leaky_relu,-3.966774935,8.016877637,0.779607013
11,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.2,0.001,64,60,30,100,leaky_relu,0.163526291,20.25316456,1.53876062
12,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.5,0.001,64,60,30,50,relu,-0.274063584,12.23628692,0.782646891
13,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,3,0.2,0.001,64,60,30,50,leaky_relu,0.194351092,21.09704641,1.744707736
14,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.3,0.001,64,60,30,100,relu,-0.011133269,14.76793249,1.052015474
15,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.5,0.001,64,60,30,50,leaky_relu,-0.129851807,13.5021097,0.79805148
16,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.2,0.0005,64,60,30,100,leaky_relu,0.255873982,16.03375527,0.722901705
17,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,2,0.3,0.001,64,60,30,100,relu,0.161942079,20.67510549,1.517568834
18,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.4,0.001,32,60,30,50,relu,-1.612103229,8.016877637,0.782722545
19,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.5,0.0005,64,60,30,50,leaky_relu,0.246414107,10.12658228,1.130000959
20,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",128,3,2,0.2,0.001,64,60,30,100,relu,-0.577035732,17.29957806,1.382379731
21,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.2,0.0005,64,60,30,100,leaky_relu,0.303707556,18.56540084,0.723149864
22,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.2,0.0005,64,60,30,100,leaky_relu,-0.463734283,13.08016878,0.733475644
23,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.3,0.0005,64,60,30,100,leaky_relu,0.277790702,22.78481013,1.226775023
24,"20MA, RSI, Upper_BB, CCI, ATR, Williams_%R",64,3,3,0.3,0.0005,64,60,30,100,leaky_relu,0.305350758,16.4556962,1.529279355
0,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,2,2,0.2,0.001,64,60,1,100,leaky_relu,0.664860043,24.16666667,1.223437997
1,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,2,0.4,0.001,64,60,1,50,leaky_relu,0.449665117,20.83333333,0.662973513
2,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,2,3,0.4,0.0001,64,60,1,50,relu,0.62942478,26.25,1.123777252
3,"20MA, RSI, Upper_BB, CCI, ATR, OBV",64,2,2,0.5,0.001,32,60,1,50,relu,0.038908752,8.333333333,0.779017712
4,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,2,0.4,0.0005,64,60,1,100,relu,0.767122968,35.83333333,0.608757936
5,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,3,0.4,0.0005,64,60,1,100,relu,0.788321489,25.83333333,0.813824101
6,"20MA, RSI, Upper_BB, CCI, ATR, OBV",64,3,2,0.3,0.0001,32,60,1,50,leaky_relu,0.784088037,35,0.713163316
7,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,2,0.5,0.0005,32,60,1,150,leaky_relu,0.737286769,23.75,0.774101395
8,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,3,0.4,0.0001,32,60,1,150,relu,0.840184457,37.5,0.798747956
9,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,2,3,0.5,0.0001,64,60,1,50,leaky_relu,0.619593791,22.5,0.558456019
10,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,3,0.2,0.0001,32,60,1,150,relu,0.847787414,40.83333333,0.818606537
11,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,3,0.2,0.0001,32,60,1,150,relu,0.778679258,34.16666667,0.423550581
12,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,3,0.3,0.0001,32,60,1,150,relu,0.845267243,35.83333333,0.63025559
13,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,3,0.3,0.0001,32,60,1,150,relu,0.778636937,31.25,0.641144996
14,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,3,0.2,0.0001,32,60,1,150,relu,0.854443894,41.66666667,0.939390073
15,"20MA, RSI, Upper_BB, CCI, ATR, OBV",64,3,3,0.2,0.0001,32,60,1,150,relu,0.766184341,35.41666667,0.646195372
16,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,3,0.2,0.0001,32,60,1,150,relu,0.801277232,35.41666667,0.701811622
17,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,2,3,0.3,0.0001,32,60,1,150,relu,0.675894429,27.5,0.702542854
18,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,3,0.2,0.001,32,60,1,150,relu,0.860245053,44.58333333,0.683339002
19,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,3,0.2,0.001,32,60,1,150,relu,0.651736943,17.08333333,0.708495038
20,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,2,3,0.3,0.001,32,60,1,100,relu,0.027046665,11.25,0.743687759
21,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,3,0.2,0.001,32,60,1,150,relu,0.896208169,48.75,0.663293195
22,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,3,0.2,0.001,32,60,1,150,relu,0.506418183,7.916666667,0.739244508
23,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,3,0.2,0.001,32,60,1,150,relu,0.857447779,40.41666667,1.010304199
24,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,3,0.3,0.001,32,60,1,150,relu,0.885115746,30.83333333,0.646305564
0,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,2,3,0.2,0.0005,32,60,30,100,leaky_relu,-2.705598831,10.12658228,0.774752826
1,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,2,0.5,0.001,64,60,30,50,relu,0.289269117,19.4092827,1.180344189
2,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,2,0.3,0.0001,64,60,30,150,relu,-1.103712363,2.53164557,0.698908335
3,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,2,0.2,0.0001,32,60,30,50,relu,-0.021643542,10.54852321,0.780714809
4,"20MA, RSI, Upper_BB, CCI, ATR, OBV",64,2,2,0.5,0.0001,32,60,30,150,leaky_relu,-0.403725296,2.109704641,0.756851
5,"20MA, RSI, Upper_BB, CCI, ATR, OBV",64,2,3,0.5,0.0001,64,60,30,50,relu,-0.117514701,13.08016878,0.810882181
6,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,2,3,0.2,0.0001,32,60,30,50,leaky_relu,0.308446872,28.69198312,1.201727971
7,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,3,0.5,0.0001,64,60,30,100,leaky_relu,-0.002554786,7.172995781,0.677196066
8,"20MA, RSI, Upper_BB, CCI, ATR, OBV",64,2,3,0.4,0.0001,64,60,30,50,leaky_relu,0.168661913,16.03375527,1.066378813
9,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,2,2,0.4,0.0005,32,60,30,150,leaky_relu,-0.046524675,10.12658228,0.856649264
10,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,2,3,0.3,0.001,32,60,30,50,leaky_relu,-0.470058387,15.18987342,1.423872476
11,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,2,0.3,0.001,64,60,30,50,relu,-0.013135328,4.219409283,0.857784321
12,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,3,0.4,0.001,32,60,30,50,relu,0.029677771,18.14345992,1.317919404
13,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,2,0.2,0.001,64,60,30,50,relu,-0.66567062,9.70464135,0.812946816
14,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,2,2,0.4,0.001,32,60,30,50,leaky_relu,-0.076844951,11.81434599,1.319613561
15,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,3,0.3,0.0005,64,60,30,100,relu,0.058483252,10.54852321,1.016014101
16,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,3,0.2,0.001,64,60,30,50,leaky_relu,0.26904821,22.78481013,1.268033971
17,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,2,2,0.5,0.0001,32,60,30,50,relu,-0.45216398,9.70464135,0.585397054
18,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,2,0.4,0.001,64,60,30,100,leaky_relu,0.310795715,25.3164557,1.159692876
19,"20MA, RSI, Upper_BB, CCI, ATR, OBV",64,2,3,0.3,0.0005,32,60,30,100,leaky_relu,-0.158176496,16.87763713,0.911796851
20,"20MA, RSI, Upper_BB, CCI, ATR, OBV",128,3,2,0.4,0.001,64,60,30,100,leaky_relu,-1.63973259,10.12658228,0.779607013
21,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,2,0.5,0.001,64,60,30,100,leaky_relu,-0.007650458,7.594936709,0.742292028
22,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,2,0.4,0.001,64,60,30,100,leaky_relu,0.022165396,14.34599156,0.796924551
23,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,2,0.5,0.001,64,60,30,150,relu,0.297524329,14.34599156,1.398509788
24,"20MA, RSI, Upper_BB, CCI, ATR, OBV",32,3,2,0.4,0.001,64,60,30,150,leaky_relu,0.056627234,8.016877637,1.250420863
0,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",128,2,2,0.3,0.0005,64,60,1,150,relu,0.751324038,30,0.772466215
1,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,2,3,0.5,0.001,64,60,1,50,leaky_relu,0.588993723,25.41666667,0.773714836
2,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,2,2,0.5,0.001,64,60,1,50,leaky_relu,0.541982161,25.83333333,0.741745749
3,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,2,0.3,0.001,32,60,1,100,relu,0.359952206,9.583333333,0.706465608
4,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,2,0.5,0.001,64,60,1,50,leaky_relu,0.44848651,5,0.557989186
5,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,2,2,0.3,0.0005,64,60,1,150,relu,0.800936154,31.66666667,0.755793204
6,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,2,3,0.5,0.0001,32,60,1,100,leaky_relu,0.797731211,33.75,0.740868637
7,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",128,3,3,0.4,0.001,64,60,1,50,relu,0.639853512,22.08333333,0.718450648
8,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,3,0.2,0.001,64,60,1,100,relu,0.860784848,35.83333333,0.783751732
9,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",128,2,3,0.3,0.0001,32,60,1,150,relu,0.713214528,27.5,0.63610446
10,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,3,0.2,0.0005,32,60,1,100,relu,0.821264691,25,0.920051606
11,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,3,0.2,0.0005,32,60,1,100,relu,0.897129762,37.08333333,0.659104318
12,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,3,0.2,0.0005,32,60,1,100,relu,0.790243756,19.58333333,0.690883672
13,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,3,0.2,0.0005,32,60,1,100,relu,0.876597192,37.5,0.652265082
14,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,3,0.2,0.0005,32,60,1,100,relu,0.840346437,41.66666667,0.736652869
15,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,3,0.4,0.0005,32,60,1,100,relu,0.855733104,34.16666667,0.532143062
16,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,3,0.2,0.0005,32,60,1,100,relu,0.856746033,44.16666667,0.603190276
17,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,3,0.2,0.0005,32,60,1,100,relu,0.839961442,28.75,0.857297188
18,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,3,0.4,0.0001,32,60,1,100,leaky_relu,0.83905677,34.58333333,0.598327457
19,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,3,0.3,0.0005,32,60,1,150,relu,0.707459578,12.5,0.754822671
20,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,2,0.2,0.0005,32,60,1,100,relu,0.725903338,22.91666667,0.742822067
21,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,3,0.2,0.001,64,60,1,100,relu,0.886570139,39.58333333,0.849346659
22,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,3,0.2,0.001,64,60,1,100,relu,0.79273884,23.33333333,0.741012238
23,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",128,3,3,0.3,0.0001,64,60,1,100,relu,0.717719798,37.08333333,0.621202477
24,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,3,0.2,0.0005,32,60,1,100,relu,0.868141354,36.25,0.739766976
0,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,2,2,0.3,0.001,32,60,30,50,relu,0.187561894,19.4092827,1.733463337
1,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",128,2,2,0.3,0.0005,32,60,30,150,relu,-0.67293951,9.282700422,0.8801925
2,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",128,3,3,0.5,0.001,32,60,30,100,leaky_relu,-0.337949769,9.70464135,0.9487738
3,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,2,3,0.2,0.0001,64,60,30,150,leaky_relu,0.063684292,14.34599156,0.749915114
4,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",128,2,2,0.2,0.0005,32,60,30,100,leaky_relu,0.173389183,20.67510549,1.057923094
5,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",128,2,2,0.2,0.0001,64,60,30,150,leaky_relu,-0.287467308,13.08016878,0.580410713
6,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",128,2,3,0.3,0.001,32,60,30,50,relu,-1.147282741,3.797468354,0.871597995
7,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,3,2,0.5,0.001,64,60,30,100,leaky_relu,0.104883381,17.29957806,0.610762941
8,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",32,2,3,0.2,0.0005,64,60,30,50,leaky_relu,0.183378398,5.907172996,0.844186136
9,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",128,2,2,0.2,0.0005,32,60,30,50,leaky_relu,-0.19027164,10.54852321,1.322844575
10,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,2,0.4,0.001,32,60,30,50,relu,0.033041598,12.23628692,1.268632412
11,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,2,3,0.3,0.0005,64,60,30,50,relu,0.166515749,16.87763713,0.618943999
12,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,2,3,0.4,0.001,64,60,30,50,relu,0.207894098,20.25316456,0.801412304
13,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,2,3,0.4,0.001,64,60,30,50,relu,0.102811094,14.76793249,0.675737874
14,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,2,0.4,0.001,64,60,30,50,relu,0.183864021,17.72151899,1.09599795
15,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,2,3,0.4,0.001,32,60,30,50,relu,0.181922307,19.4092827,1.169828441
16,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,2,3,0.3,0.0001,64,60,30,50,relu,-0.031065255,7.594936709,0.73239915
17,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,2,0.5,0.001,32,60,30,50,relu,-1.135852245,3.375527426,0.821859113
18,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,2,3,0.4,0.001,32,60,30,150,relu,0.107125058,21.09704641,1.191614453
19,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,2,2,0.3,0.001,64,60,30,100,relu,-0.45978778,11.81434599,0.764168046
20,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,2,0.4,0.0001,64,60,30,50,relu,-0.203588357,8.438818565,0.690242454
21,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,2,0.4,0.001,64,60,30,50,relu,0.325309865,18.98734177,1.152824801
22,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,2,0.4,0.001,64,60,30,50,relu,0.269686697,17.29957806,1.19696627
23,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,2,0.5,0.001,64,60,30,50,relu,-0.005594103,13.92405063,0.552662489
24,"20MA, RSI, Upper_BB, CCI, Williams_%R, OBV",64,3,2,0.4,0.001,64,60,30,50,relu,0.346152936,19.4092827,1.283515554
0,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",128,3,2,0.4,0.001,32,60,1,100,relu,0.606439441,15,0.780683172
1,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",128,3,2,0.2,0.0005,64,60,1,50,leaky_relu,0.643137076,28.75,0.732809278
2,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",128,3,2,0.2,0.001,64,60,1,50,leaky_relu,0.687890274,33.75,0.695313566
3,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",64,2,3,0.5,0.0005,32,60,1,100,relu,0.356259023,8.75,0.715904863
4,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",32,3,3,0.4,0.0001,32,60,1,150,relu,0.791115844,30,0.793937888
5,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",128,2,3,0.4,0.001,32,60,1,50,leaky_relu,0.360120064,10,0.751496513
6,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",64,2,3,0.5,0.0001,32,60,1,50,leaky_relu,0.766012802,36.25,1.010679772
7,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",128,2,2,0.2,0.0001,32,60,1,150,relu,0.593440917,19.58333333,0.725170472
8,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",128,3,3,0.3,0.0005,64,60,1,50,relu,0.801630307,29.58333333,0.739730962
9,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",32,3,3,0.3,0.0005,32,60,1,150,relu,0.654142479,15.83333333,0.61092967
10,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",64,3,3,0.3,0.0005,64,60,1,50,relu,0.469812229,17.08333333,0.690530353
11,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",32,3,3,0.4,0.0001,64,60,1,150,relu,0.846514533,37.5,0.872163447
12,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",32,3,3,0.3,0.0001,64,60,1,150,relu,0.891411051,44.58333333,0.848797226
13,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",32,3,3,0.4,0.0001,64,60,1,150,relu,0.672433089,27.08333333,0.808661764
14,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",32,3,3,0.3,0.0001,64,60,1,150,relu,0.770295514,30.41666667,0.918921828
15,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",32,3,3,0.5,0.0001,64,60,1,150,relu,0.793709505,35,0.815344015
16,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",32,3,3,0.4,0.0001,64,60,1,150,relu,0.734815556,27.08333333,0.630943325
17,"20MA, RSI, Upper_BB, ATR, Williams_%R, OBV",32,2,2,0.3,0.0001,64,60,1,150,relu,0.742102549,29.58333333,0.747467081
