Trial,Indicators,Window Size,Forecast Window,Model Type,Alpha,RMSE,MAPE,R2,Accuracy,Profit Index
16,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.010272283019608166,0.06509437036677672,10.788354130614351,0.4237650967331972,29.535864978902953,1.4269686594086757
17,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.2521906632222575,0.31121085126121406,59.26517526809142,-12.17110349495893,0.0,1.0
18,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Ridge,0.014692597122072937,0.1281021899531419,22.96386498448384,-1.231648584761797,11.814345991561181,0.6575452864111583
19,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
20,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.021299620945653814,0.11926916309996487,19.653542471065133,-0.9345013763375782,6.329113924050633,1.0
21,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.0010334924941168566,0.09800739978594761,18.03095634293111,-0.3062624226925501,14.345991561181433,0.7389574305360882
22,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.002974552051812545,0.08636586281926137,15.657305463328605,-0.014371249728066804,17.72151898734177,1.0485512078326935
23,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.00395704821073252,0.08213187319341908,14.709699578831989,0.08264769775123282,19.831223628691983,1.0629601511221987
24,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.008517712451220643,0.06854521600585917,11.719356977153272,0.36104981822218774,27.004219409282697,1.8036374552437737
0,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,4.340451275448,0.3250129148184052,60.73342972998582,-11.806325087817036,0.0,1.0
1,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Linear,,0.024140669967625587,3.748891873315131,0.9293484128482707,71.25,0.9133312755293533
2,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.006974144630111093,0.04158097659475389,6.2671258044232845,0.7903896826948605,45.0,1.9312296943589422
3,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.2734914899831864,0.023636377846252547,3.6445087752807463,0.9322693672607348,72.08333333333333,0.7954221448152079
4,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Linear,,0.024140669967625587,3.748891873315131,0.9293484128482707,71.25,0.9133312755293533
5,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Linear,,0.024140669967625587,3.748891873315131,0.9293484128482707,71.25,0.9133312755293533
6,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.11346442417740826,0.022750116398604123,3.5410941228339787,0.9372533518864014,75.41666666666667,0.8834348619991177
7,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.018213785909504628,0.02233050456063317,3.461752202858564,0.9395466520733233,77.5,0.9205186184379127
8,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Linear,,0.024140669967625587,3.748891873315131,0.9293484128482707,71.25,0.9133312755293533
9,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.11793008928948495,0.3250129148184052,60.73342972998582,-11.806325087817036,0.0,1.0
10,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.00018083925789614405,0.023400134233299622,3.616366261938306,0.933616525062686,75.41666666666667,1.1729226276428606
11,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.006788649424758308,0.022501879282412107,3.465906901402542,0.9386151970704304,77.5,0.9582295215033675
12,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.004881447500684487,0.022578049580240355,3.4734656257060514,0.9381989107299146,77.08333333333334,0.9991849279725188
13,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.0018054994029787753,0.022829545071883475,3.511032526202023,0.9368144457137163,77.5,1.0351337772090867
14,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.00047969915094525184,0.023175803526258466,3.5734393550584156,0.9348832246173907,76.25,1.1729226276428606
15,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.018911604307683162,0.022326834112448443,3.4621878443025604,0.9395665237824052,77.5,0.9205186184379127
16,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.02486965899601859,0.022310030466935176,3.465447617794072,0.9396574565641888,78.33333333333333,0.8857075314918901
17,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,1.2170322417928827,0.02641772365873396,4.078669858639022,0.91539148533802,65.83333333333333,0.7571353934296191
18,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.04709098062747217,0.022362381451301896,3.4832853328365303,0.9393739340584866,76.25,0.7138406718016415
19,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.46232704219016746,0.3250129148184052,60.73342972998582,-11.806325087817036,0.0,1.0
20,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.02743253360669383,0.02230887102047908,3.4668529613134886,0.9396637283736547,78.75,0.8857075314918901
21,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.028519658726790745,0.02230921422024706,3.4674048284951833,0.9396618719324493,78.75,0.8857075314918901
22,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.04235198145333146,0.02234275351384247,3.4795113870344827,0.9394803129255744,77.08333333333334,0.8191550632530933
23,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.0011238251038020394,0.022954940856682416,3.5329362167508336,0.9361184211526505,77.08333333333334,1.095284169524583
