Trial,Indicators,Window Size,Forecast Window,Model Type,Alpha,RMSE,MAPE,R2,Accuracy,Profit Index
11,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.00011374865865146103,0.11382490793014458,12.803794402675608,0.3576358682387206,22.5531914893617,1.0188451181316243
12,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.00010966335044281952,0.11393459434964,12.794141142497448,0.35639725410166656,22.5531914893617,1.0588442824818092
13,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.0009011010922142247,0.10931594282300026,12.79784416553703,0.40752002399148957,24.25531914893617,1.0100807965495235
14,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.001050994882966282,0.10862570609417983,12.688785308731346,0.4149784118648294,25.53191489361702,1.0938972391849522
15,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.0016487208844820325,0.10644431751350303,12.290815862659793,0.4382389407679519,25.53191489361702,1.3308508379471193
16,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.0018349927695421242,0.10628740857336721,12.200031553194718,0.43989389741033713,25.106382978723403,1.2088669684888127
17,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.025418252144066764,0.17586825742020532,17.35896906513483,-0.5334922601346568,19.574468085106382,1.1702316857523647
18,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.0018423868853131554,0.10628320638972802,12.19659918504786,0.43993818529362894,25.106382978723403,1.2088669684888127
19,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.00973746428184408,0.11639052989629341,11.46899863662586,0.3283516404751987,27.659574468085108,1.1702316857523647
20,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Linear,,0.14828643090945878,14.77678964277153,-0.09020832018411218,19.148936170212767,0.9617397683501767
21,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.000901545183175941,0.10931359653069224,12.797471904514527,0.4075454569934104,24.25531914893617,1.0100807965495235
22,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.0029445460882097088,0.1060459735123225,11.710935743042333,0.44243560322888664,26.80851063829787,1.2377953667652255
23,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.004911758318340504,0.10748977841307022,11.232986364537261,0.42714988753293137,28.510638297872344,1.1638400670030609
24,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.04291114147379791,0.2035428955919031,21.059604084716423,-1.0540857250346827,11.063829787234042,1.1427649781005087
0,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.03072182666948119,0.026490830115002254,2.8536001752720224,0.9685261923412573,85.29411764705883,0.9594977580017939
1,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Linear,,0.028063072583306415,3.0092248594960194,0.9646793578698263,84.03361344537815,0.5708518882358793
2,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,9.08472692097013,0.2214206430615629,22.775298920992974,-1.198843736786567,8.823529411764707,1.3392680248390076
3,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.0005474087224092263,0.025119760985092263,2.6150728063443367,0.9716998226651398,88.23529411764706,1.31134508277343
4,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.0004750812488211688,0.027491101648960518,2.933127597501889,0.9661044692491605,83.61344537815127,0.6954708004599403
5,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.00026723731808635004,0.025010192408692605,2.6133912713159466,0.9719461663714505,87.81512605042016,1.2223455561783738
6,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.010133662064941486,0.06445888091021719,6.30212493269989,0.8136524556714291,46.21848739495798,1.1779724578934094
7,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.0002016278856071377,0.025003385955160187,2.613725128788352,0.9719614338375314,87.39495798319328,1.243357707001308
8,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.012332946780381191,0.0766862317424374,7.43798414987339,0.7362497094777536,42.857142857142854,1.1779724578934094
9,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,1.5873669475277172,0.02669478155738281,3.005417189967887,0.9680396965463314,84.03361344537815,1.5039908230312433
10,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Linear,,0.028063072583306415,3.0092248594960194,0.9646793578698263,84.03361344537815,0.5708518882358793
11,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.00011404777461642787,0.024940968506684712,2.6107275911957424,0.9721012478073294,86.97478991596638,1.3068919846572997
12,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.0001528143824003017,0.024972519681272037,2.6110150762479307,0.9720306174172753,87.39495798319328,1.1679543491343816
13,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.0020053746575330314,0.027416577366303634,2.847808296382661,0.9662879916330507,85.71428571428571,1.24220440233121
14,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.21007168956253966,0.2214206430615629,22.775298920992974,-1.198843736786567,8.823529411764707,1.3392680248390076
15,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Linear,,0.028063072583306415,3.0092248594960194,0.9646793578698263,84.03361344537815,0.5708518882358793
16,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.00011020007754585313,0.024938974525588412,2.6108676280749763,0.9721057085291117,86.97478991596638,1.3885999895062815
17,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.002596404822545443,0.029037056821322613,3.0125057705554252,0.9621850665658463,84.03361344537815,1.1779724578934094
18,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Linear,,0.028063072583306415,3.0092248594960194,0.9646793578698263,84.03361344537815,0.5708518882358793
19,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.00157925610236254,0.027319441979948882,2.91600911491299,0.9665264479509964,84.03361344537815,0.8150765289146128
20,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.00010654926860089507,0.02493773839945586,2.61119982327924,0.9721084736795441,86.97478991596638,1.2714443865306961
21,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.00012927529701455042,0.02494959774116624,2.610337153003777,0.9720819392931819,86.97478991596638,1.3280376780705685
22,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.0009254903594414038,0.025447656680862712,2.6411120328772424,0.9709561794100633,87.39495798319328,1.2605136694759411
23,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.00013045481763346352,0.02495058799066294,2.6103140179630375,0.972079723113628,86.97478991596638,1.3280376780705685
24,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Lasso,0.0056500337359340356,0.04122355850770318,4.1926603758284395,0.9237834812748908,67.22689075630252,1.1779724578934094
0,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.004602469641529482,0.10716106701115119,11.276396384646501,0.4306481632817767,28.085106382978726,1.1638400670030609
1,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0005840436756024783,0.11138273515097973,13.056594131932503,0.38490467781662985,21.27659574468085,0.9638312759187835
2,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Ridge,0.009338936112290107,0.14707661973629702,15.09061335973357,-0.07249171840398883,21.27659574468085,0.6856324865995373
3,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Linear,,0.14828643090945878,14.77678964277153,-0.09020832018411218,19.148936170212767,0.9617397683501767
4,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.02053196742279268,0.1553190505592868,14.748109935852344,-0.19606868969365565,30.638297872340424,1.1702316857523647
5,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Linear,,0.14828643090945878,14.77678964277153,-0.09020832018411218,19.148936170212767,0.9617397683501767
6,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0903891548735076,0.2035428955919031,21.059604084716423,-1.0540857250346827,11.063829787234042,1.1427649781005087
7,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Ridge,0.011114963612958424,0.14661443650540396,15.049711081360249,-0.06576177250734538,21.70212765957447,0.6856324865995373
8,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Ridge,0.36410093159095325,0.12871679560569127,13.659292299046518,0.17855761773878964,20.851063829787233,0.7039414173047406
9,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Ridge,0.014899048252479064,0.14572723982640037,14.969525454574262,-0.052902473110465476,21.70212765957447,0.6856324865995373
10,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,4.696915532048105,0.2035428955919031,21.059604084716423,-1.0540857250346827,11.063829787234042,1.1427649781005087
11,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.00016115770356567397,0.11350554663202693,12.998930195929107,0.3612354046639211,22.5531914893617,0.9727989111679671
12,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.00030749299459990106,0.11447463047188963,13.356055254292585,0.3502815971335135,20.851063829787233,0.8671913689659781
13,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0006084947238367201,0.1111491807697601,13.03284170941022,0.3874815150858927,21.70212765957447,0.9638312759187835
14,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0016129428978807626,0.106558137933458,12.315238354109225,0.4370369214120967,25.957446808510635,1.3308508379471193
15,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0020553144020387776,0.10617752892359697,12.097786956144132,0.4410513713023484,25.106382978723403,1.211021052692754
16,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Linear,,0.14828643090945878,14.77678964277153,-0.09020832018411218,19.148936170212767,0.9617397683501767
17,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0019436769987752076,0.10622937123267538,12.149459139697733,0.4405054128105296,24.680851063829788,1.2532592016293531
18,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0013980692622081136,0.10727527369448714,12.469472131861902,0.42943394553985126,26.80851063829787,1.235842238864789
19,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Linear,,0.14828643090945878,14.77678964277153,-0.09020832018411218,19.148936170212767,0.9617397683501767
20,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.19159812848389055,0.2035428955919031,21.059604084716423,-1.0540857250346827,11.063829787234042,1.1427649781005087
21,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.002612085041132586,0.10603682042746349,11.850521503696317,0.44253184854257666,25.957446808510635,1.267379037487135
22,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.002621607365427822,0.10603609209678383,11.846405525427045,0.4425395066326926,25.957446808510635,1.267379037487135
23,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0027883713930882564,0.10603284826924139,11.775599112108386,0.4425736134732382,25.957446808510635,1.2062026913015282
24,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0041296753834198525,0.10671840743532465,11.345455289568475,0.4353421908865249,27.659574468085108,1.2390644838642684
0,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Lasso,0.5270218299304146,0.2214206430615629,22.775298920992974,-1.198843736786567,8.823529411764707,1.3392680248390076
1,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Linear,,0.028063072583306415,3.0092248594960194,0.9646793578698263,84.03361344537815,0.5708518882358793
2,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Linear,,0.028063072583306415,3.0092248594960194,0.9646793578698263,84.03361344537815,0.5708518882358793
3,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.00016182866425126547,0.027614965630033406,2.9419226227159996,0.9657983415665422,83.19327731092437,0.7310244610234765
4,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,7.114254612949261,0.02885985172104258,3.3242334359656684,0.9626452063068301,78.15126050420169,1.1066945460446993
5,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.1742896298293856,0.026137823653426488,2.852826670069789,0.9693594188287866,84.87394957983193,0.9494147897585185
6,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Lasso,2.316485821742611,0.2214206430615629,22.775298920992974,-1.198843736786567,8.823529411764707,1.3392680248390076
7,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.000518975292058873,0.027480247846897263,2.9321382831428924,0.9661312286538318,83.61344537815127,0.6954708004599403
8,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.013921101137999601,0.026723078592114726,2.8636352572403423,0.9679719034350163,84.87394957983193,0.9103266985441419
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.006395645771648367,0.026969774169512316,2.8806459882228705,0.9673778356607667,84.87394957983193,0.9494702555840018
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Linear,,0.028063072583306415,3.0092248594960194,0.9646793578698263,84.03361344537815,0.5708518882358793
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.06282127044065303,0.026313728783396485,2.8487834723918763,0.9689456145250077,85.29411764705883,0.9766029924446675
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.21721245278495327,0.026119170876873033,2.857964031687221,0.9694031353975429,85.29411764705883,1.0981924027784828
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.19088507943645078,0.02612901092219932,2.8549165358803243,0.9693800771428351,84.87394957983193,0.9998104610772499
14,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Lasso,0.6742959139374488,0.2214206430615629,22.775298920992974,-1.198843736786567,8.823529411764707,1.3392680248390076
15,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.003508258784361807,0.02714336411124823,2.89712674429926,0.9669565415092081,84.45378151260505,0.8172696493945789
16,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.07388596806861689,0.02627855005403966,2.848164184023118,0.9690285920142234,84.87394957983193,0.9843490412836854
17,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.5098732982213596,0.026160098092184756,2.8952536385382066,0.9693071732731456,87.81512605042016,1.2778308084572194
18,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Lasso,0.031276333697737455,0.1798394651009522,17.803771903550185,-0.4505348107479754,15.126050420168067,1.1415422139165643
19,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Linear,,0.028063072583306415,3.0092248594960194,0.9646793578698263,84.03361344537815,0.5708518882358793
20,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.18774308683292648,0.0261305074125815,2.854530010523763,0.9693765696444158,84.87394957983193,0.9998104610772499
21,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.1867948727671654,0.02613097406850153,2.8544114565006398,0.9693754758476174,84.87394957983193,0.9998104610772499
22,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,1.8102260724435293,0.02680906034214302,3.0239781087108986,0.9677654704806149,83.19327731092437,1.3957342957042216
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.1687160820552402,0.026141325352896726,2.8521191502585674,0.9693512084058069,84.87394957983193,0.9494147897585185
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.028448672602972663,0.026511805978906813,2.8544170635301387,0.9684763296772505,85.29411764705883,0.950881122757348
0,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Ridge,2.5875425476049503,0.12085937734948932,13.098338805330915,0.27578523885961437,22.5531914893617,0.8844632120545645
1,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Ridge,0.006272834925761135,0.14796977398003866,15.167741876186842,-0.08555714048614615,20.425531914893615,0.6985258621297027
2,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Ridge,1.0584253080582577,0.12370979013325181,13.290596757424566,0.24122186493402087,22.127659574468083,0.8176179977069808
3,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.23760134838958893,0.2035428955919031,21.059604084716423,-1.0540857250346827,11.063829787234042,1.1427649781005087
4,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Linear,,0.14828643090945878,14.77678964277153,-0.09020832018411218,19.148936170212767,0.9617397683501767
5,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,2.0521615153820316,0.2035428955919031,21.059604084716423,-1.0540857250346827,11.063829787234042,1.1427649781005087
6,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Ridge,0.005624782842416066,0.1481787261580684,15.185363671983032,-0.08862519524997658,20.425531914893615,0.7048557202147281
7,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Linear,,0.14828643090945878,14.77678964277153,-0.09020832018411218,19.148936170212767,0.9617397683501767
8,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0010656754006545908,0.10856024596173969,12.678501766167777,0.4156832920106537,25.53191489361702,1.0938972391849522
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Linear,,0.14828643090945878,14.77678964277153,-0.09020832018411218,19.148936170212767,0.9617397683501767
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0001239078423589558,0.1137135076024919,12.846018573835286,0.35889261526198246,23.404255319148938,0.9497351611602364
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0001080526014283847,0.1139788644945706,12.79179965808214,0.35589700354182396,22.5531914893617,1.0588442824818092
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.00015291285031259378,0.11348995053343942,12.964457806766669,0.3614109300276397,22.97872340425532,0.9497351611602364
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0012498326654372816,0.10778586118996035,12.55555979380542,0.4239896865707242,25.957446808510635,1.2373104001271842
14,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0017313977237635384,0.10634966633711279,12.248235650799508,0.43923754184212693,25.53191489361702,1.2525360641806216
15,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.034477439566025773,0.2035428955919031,21.059604084716423,-1.0540857250346827,11.063829787234042,1.1427649781005087
16,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0014447171077037455,0.10711576690840681,12.437175177546314,0.43112942473184834,26.80851063829787,1.235842238864789
17,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0014917817993015984,0.10694776907556552,12.401601729517234,0.4329124317059144,26.382978723404253,1.3296595801792743
18,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.04830537927984771,0.2035428955919031,21.059604084716423,-1.0540857250346827,11.063829787234042,1.1427649781005087
19,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Linear,,0.14828643090945878,14.77678964277153,-0.09020832018411218,19.148936170212767,0.9617397683501767
20,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.005441973071055539,0.10813785519866248,11.166748751075897,0.4202214142057048,28.510638297872344,1.2273014068818509
21,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0008625089373505479,0.10951534185130485,12.82861006018898,0.405356612585677,24.25531914893617,1.0100807965495235
22,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.00055344057270876,0.11168295143602226,13.08619541725831,0.38158440565998253,21.27659574468085,0.9638312759187835
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0032834456672053685,0.1061280177750001,11.578149716571758,0.4415725312235297,27.23404255319149,1.31822695958289
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.014759068065549462,0.13183533951933984,12.68182744766877,0.13827170869939398,28.936170212765955,1.1702316857523647
