Indicators,Window Size,Forecast Window,R2,Accuracy,Profit Index
"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,1,0.7679322392982817,91.56118143459916,1.675696004437282
"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,-14.316731988887609,26.923076923076923,1.006468645933871
"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",5,1,0.936935436878236,95.06172839506173,0.6864812667678655
"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,0.7653025816527558,91.9831223628692,1.5435288082802439
"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,-15.06346724810317,26.495726495726498,0.9587343840999792
"20MA, 50MA, RSI, MACD, Upper_BB, CCI",5,1,0.936940366206668,95.47325102880659,0.7185090335299781
"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,0.7332560068580791,92.40506329113924,1.2418046201905522
"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,-23.479536855878074,20.51282051282051,1.1337055657424728
"20MA, 50MA, RSI, MACD, Upper_BB, ATR",5,1,0.9360003447801036,95.06172839506173,0.7182629110974076
"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",60,1,0.763950211121921,90.71729957805907,1.397116371443602
"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",60,30,-13.890825152029823,26.495726495726498,0.9573440309287423
"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",5,1,0.9368616740348504,95.06172839506173,0.6609512737340872
"20MA, 50MA, RSI, MACD, Upper_BB, OBV",60,1,0.768845160148357,91.9831223628692,1.6481908591895604
"20MA, 50MA, RSI, MACD, Upper_BB, OBV",60,30,-13.622652630789862,24.358974358974358,1.0140842567666588
"20MA, 50MA, RSI, MACD, Upper_BB, OBV",5,1,0.9373753549422158,94.65020576131687,0.6933756947028459
"20MA, 50MA, RSI, MACD, Lower_BB, CCI",60,1,0.7653025816468841,91.9831223628692,1.5435288082802439
"20MA, 50MA, RSI, MACD, Lower_BB, CCI",60,30,-15.063467249568937,26.495726495726498,0.9587343840999792
"20MA, 50MA, RSI, MACD, Lower_BB, CCI",5,1,0.9369403662066683,95.47325102880659,0.7185090335299781
"20MA, 50MA, RSI, MACD, Lower_BB, ATR",60,1,0.7332560068309844,92.40506329113924,1.2418046201905522
"20MA, 50MA, RSI, MACD, Lower_BB, ATR",60,30,-23.479536855488785,20.51282051282051,1.1337055657424728
"20MA, 50MA, RSI, MACD, Lower_BB, ATR",5,1,0.9360003447801039,95.06172839506173,0.7182629110974076
"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",60,1,0.7639502111242875,90.71729957805907,1.397116371443602
"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",60,30,-13.89082515175983,26.495726495726498,0.9573440309287423
"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",5,1,0.9368616740348511,95.06172839506173,0.6609512737340872
"20MA, 50MA, RSI, MACD, Lower_BB, OBV",60,1,0.7688451601527218,91.9831223628692,1.6481908591895604
"20MA, 50MA, RSI, MACD, Lower_BB, OBV",60,30,-13.62265262921473,24.358974358974358,1.0140842567666588
"20MA, 50MA, RSI, MACD, Lower_BB, OBV",5,1,0.937375354942217,94.65020576131687,0.6933756947028459
"20MA, 50MA, RSI, MACD, CCI, ATR",60,1,0.7530217093449574,93.24894514767934,0.9338931048418534
"20MA, 50MA, RSI, MACD, CCI, ATR",60,30,-16.74492189532646,24.786324786324787,0.9801707760957595
"20MA, 50MA, RSI, MACD, CCI, ATR",5,1,0.9361902675578329,95.06172839506173,0.7927785095395444
"20MA, 50MA, RSI, MACD, CCI, Williams_%R",60,1,0.7774945241775059,92.82700421940928,1.01472932103204
"20MA, 50MA, RSI, MACD, CCI, Williams_%R",60,30,-14.055225076758871,27.350427350427353,1.1001623743005642
"20MA, 50MA, RSI, MACD, CCI, Williams_%R",5,1,0.9375351287684901,94.23868312757202,0.9600974266202084
"20MA, 50MA, RSI, MACD, CCI, OBV",60,1,0.7841092126179814,92.82700421940928,0.9789860525782799
"20MA, 50MA, RSI, MACD, CCI, OBV",60,30,-13.85991686893737,27.77777777777778,1.0704281863957628
"20MA, 50MA, RSI, MACD, CCI, OBV",5,1,0.9378754091747125,94.65020576131687,0.940601876366926
"20MA, 50MA, RSI, MACD, ATR, Williams_%R",60,1,0.7507635594132425,92.40506329113924,1.0816839517608694
"20MA, 50MA, RSI, MACD, ATR, Williams_%R",60,30,-16.46929726843378,30.34188034188034,0.9720318796035906
"20MA, 50MA, RSI, MACD, ATR, Williams_%R",5,1,0.9361629109362472,94.65020576131687,0.7558926928504103
"20MA, 50MA, RSI, MACD, ATR, OBV",60,1,0.7552021491146094,92.82700421940928,1.0015589200500519
"20MA, 50MA, RSI, MACD, ATR, OBV",60,30,-15.43973154173123,26.495726495726498,0.9493561505157649
"20MA, 50MA, RSI, MACD, ATR, OBV",5,1,0.936609601069492,94.65020576131687,0.7761607719951388
"20MA, 50MA, RSI, MACD, Williams_%R, OBV",60,1,0.7803433442181918,92.40506329113924,1.0135850538982423
"20MA, 50MA, RSI, MACD, Williams_%R, OBV",60,30,-12.54565864310544,31.62393162393162,1.1257841505527175
"20MA, 50MA, RSI, MACD, Williams_%R, OBV",5,1,0.9379429364942702,94.65020576131687,0.9408880280525238
"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",60,1,0.7679105730229183,92.40506329113924,1.4894018065258372
"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",60,30,-15.542551684615564,25.64102564102564,1.0118868382540147
"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",5,1,0.9384076627117928,95.47325102880659,0.8307139593169343
"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",60,1,0.7401820551463374,91.9831223628692,1.2349161831616957
"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",60,30,-23.634842053043478,18.37606837606838,0.9873218629361401
"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",5,1,0.9372449044368546,95.06172839506173,0.8607709190035142
"20MA, 50MA, RSI, Upper_BB, Lower_BB, Williams_%R",60,1,0.7671203721083439,90.71729957805907,1.389174781252508
"20MA, 50MA, RSI, Upper_BB, Lower_BB, Williams_%R",60,30,-14.27066763161543,23.931623931623932,0.9929138359865932
"20MA, 50MA, RSI, Upper_BB, Lower_BB, Williams_%R",5,1,0.9386003011663269,95.47325102880659,0.7678842719883271
"20MA, 50MA, RSI, Upper_BB, Lower_BB, OBV",60,1,0.7700738539657459,91.13924050632912,1.582337525738707
"20MA, 50MA, RSI, Upper_BB, Lower_BB, OBV",60,30,-13.953387260996665,21.367521367521366,0.9970642628991715
"20MA, 50MA, RSI, Upper_BB, Lower_BB, OBV",5,1,0.939086497177743,95.47325102880659,0.8124907903067913
"20MA, 50MA, RSI, Upper_BB, CCI, ATR",60,1,0.7385350284742468,91.13924050632912,1.3390593034893183
"20MA, 50MA, RSI, Upper_BB, CCI, ATR",60,30,-23.951525904301437,17.52136752136752,1.1379303278979747
"20MA, 50MA, RSI, Upper_BB, CCI, ATR",5,1,0.9370554004176564,95.06172839506173,0.8950609771839129
"20MA, 50MA, RSI, Upper_BB, CCI, Williams_%R",60,1,0.7680090586399628,91.56118143459916,1.453108572710396
"20MA, 50MA, RSI, Upper_BB, CCI, Williams_%R",60,30,-15.040185242729223,26.923076923076923,0.9985197096497866
"20MA, 50MA, RSI, Upper_BB, CCI, Williams_%R",5,1,0.938411687756208,95.47325102880659,0.776808807327434
"20MA, 50MA, RSI, Upper_BB, CCI, OBV",60,1,0.7703543502831918,92.40506329113924,1.5162798573268121
"20MA, 50MA, RSI, Upper_BB, CCI, OBV",60,30,-14.935703718653082,24.786324786324787,0.9467738532003317
"20MA, 50MA, RSI, Upper_BB, CCI, OBV",5,1,0.9387932768406415,95.47325102880659,0.7881786586356395
"20MA, 50MA, RSI, Upper_BB, ATR, Williams_%R",60,1,0.7394937267521756,91.9831223628692,1.1581709015258121
"20MA, 50MA, RSI, Upper_BB, ATR, Williams_%R",60,30,-24.05566659409381,17.94871794871795,1.095400566323592
"20MA, 50MA, RSI, Upper_BB, ATR, Williams_%R",5,1,0.9371324997214117,95.06172839506173,0.8669231566825459
"20MA, 50MA, RSI, Upper_BB, ATR, OBV",60,1,0.739521453659026,91.56118143459916,1.2469411044513385
"20MA, 50MA, RSI, Upper_BB, ATR, OBV",60,30,-22.299266114742064,17.94871794871795,1.0262588217365702
