Trial,Indicators,Hidden Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,R2,Accuracy,Profit Index
24,"20MA, 50MA, MACD, Upper_BB, Lower_BB, CCI",32,0.4,0.0005,64,60,30,50,0.286422847,16.4556962,1.091736501
0,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.5,0.0005,16,60,1,50,0.966787015,68.33333333,0.871409374
1,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.4,0.0005,64,60,1,100,0.683564753,33.75,0.852339008
2,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",64,0.6,0.0005,64,60,1,50,0.604363953,37.08333333,1.039315935
3,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.3,0.001,64,60,1,100,0.959399103,66.25,0.735594388
4,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.6,0.0005,32,60,1,150,0.928311969,45,0.537525812
5,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",64,0.8,0.0001,32,60,1,50,0.766157219,29.16666667,0.629673972
6,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.7,0.0005,32,60,1,150,0.956122845,62.08333333,0.610527308
7,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.8,0.001,16,60,1,50,0.395168956,7.916666667,0.805572211
8,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.6,0.0001,32,60,1,50,0.562285246,21.25,1.096487179
9,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",64,0.2,0.0005,64,60,1,100,0.921049852,55.83333333,0.680864468
10,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.4,0.0001,16,60,1,50,0.768415431,36.25,0.590575516
11,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.2,0.001,16,60,1,100,0.958374878,59.16666667,0.563114529
12,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.4,0.001,64,60,1,100,0.959354405,69.16666667,0.702848954
13,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.3,0.001,16,60,1,100,0.951765839,54.58333333,0.712542967
14,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.5,0.001,64,60,1,150,0.970601549,72.08333333,0.996313378
15,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.5,0.0005,16,60,1,150,0.959996123,69.16666667,0.831054167
16,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.5,0.001,64,60,1,150,0.957956227,68.33333333,0.819723419
17,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.7,0.0005,16,60,1,150,0.962005179,71.66666667,0.716374265
18,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",64,0.5,0.001,16,60,1,150,0.956346154,54.58333333,0.534392998
19,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.3,0.0001,64,60,1,50,0.621302527,27.91666667,1.206382712
20,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.5,0.001,16,60,1,150,0.964117948,66.66666667,0.607722154
21,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.5,0.001,16,60,1,150,0.959665041,62.91666667,0.672495156
22,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.6,0.001,16,60,1,150,0.958098828,58.75,0.607864425
23,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.4,0.001,16,60,1,150,0.954186962,58.75,0.565710538
24,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.5,0.001,16,60,1,150,0.954133035,54.58333333,0.581907766
0,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.4,0.0005,64,60,30,100,0.343720759,24.05063291,1.198721924
1,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.5,0.0001,32,60,30,50,0.283409584,13.5021097,1.220741235
2,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.3,0.001,64,60,30,100,0.267168553,19.83122363,1.109602821
3,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",64,0.8,0.0001,64,60,30,150,-0.264670415,13.08016878,0.612872074
4,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.3,0.001,32,60,30,50,-1.684186176,1.265822785,0.82700699
5,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.3,0.0005,32,60,30,150,0.245719479,17.72151899,0.89543509
6,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",64,0.2,0.0001,64,60,30,50,-0.010258098,15.61181435,0.600417189
7,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.2,0.0001,32,60,30,50,-0.531079107,17.72151899,0.555379128
8,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",64,0.8,0.0001,64,60,30,50,0.23672417,15.61181435,1.067846385
9,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.8,0.0001,64,60,30,150,0.112076513,13.92405063,0.607775756
10,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.6,0.0005,16,60,30,100,-1.910181409,1.265822785,0.82700699
11,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.5,0.0005,16,60,30,100,-0.296353829,13.92405063,0.912604569
12,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.5,0.0005,32,60,30,100,-0.890105574,10.12658228,0.888244904
13,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.6,0.0005,32,60,30,50,0.402885836,21.09704641,1.513333045
14,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",128,0.6,0.0005,16,60,30,100,-1.861433441,1.265822785,0.82700699
15,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.6,0.0005,32,60,30,50,0.361169307,26.16033755,1.239921333
16,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.7,0.0005,32,60,30,50,0.399492829,22.78481013,1.134077829
17,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.7,0.0005,32,60,30,50,0.38383884,17.29957806,1.441002481
18,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.7,0.001,32,60,30,50,0.084849532,13.08016878,0.785692813
19,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.7,0.0005,32,60,30,50,0.341909392,13.92405063,0.796804917
20,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.6,0.0005,32,60,30,50,0.28199918,24.47257384,1.045581498
21,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.7,0.0005,32,60,30,50,0.382413734,18.14345992,1.075008808
22,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.7,0.0005,32,60,30,50,0.41783874,21.51898734,1.222237838
23,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.7,0.0005,32,60,30,50,0.342256211,17.72151899,1.156433209
24,"20MA, 50MA, MACD, Upper_BB, Lower_BB, ATR",32,0.6,0.0005,32,60,30,50,0.402392721,18.14345992,1.254433873
0,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.5,0.0001,32,60,1,50,0.869638605,42.08333333,0.668973856
1,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.6,0.0001,16,60,1,100,0.934093449,60.83333333,0.739337844
2,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",64,0.5,0.001,64,60,1,100,0.905508322,36.66666667,0.604846626
3,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.6,0.001,32,60,1,100,0.894515427,32.08333333,0.625129145
4,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.7,0.001,16,60,1,150,0.827044313,15.83333333,0.60319875
5,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.4,0.0001,32,60,1,150,0.92341467,47.08333333,0.715179732
6,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.4,0.001,32,60,1,150,0.928102816,47.91666667,0.656218817
7,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",64,0.7,0.0005,16,60,1,50,0.737384364,12.08333333,0.739244795
8,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.5,0.0005,64,60,1,150,0.960216311,65.83333333,0.675555129
9,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",64,0.6,0.0001,64,60,1,100,0.891116871,47.5,0.627064326
10,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.2,0.0005,64,60,1,150,0.940183853,61.25,0.669705848
11,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.2,0.0005,64,60,1,150,0.929648795,59.16666667,0.637395863
12,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.2,0.0005,64,60,1,150,0.941544437,61.25,0.615283467
13,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.3,0.0005,64,60,1,150,0.9466949,65,0.747937093
14,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.3,0.0005,64,60,1,150,0.918279242,54.16666667,0.832405078
15,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.8,0.0005,64,60,1,150,0.943542467,66.66666667,0.668614722
16,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.4,0.0005,64,60,1,50,0.780003009,40.83333333,1.18060588
17,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.3,0.0005,64,60,1,150,0.946362457,62.5,0.551682652
18,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.3,0.0005,64,60,1,150,0.953328825,67.5,0.579174254
19,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.5,0.0005,16,60,1,50,0.875261303,36.25,0.627587761
20,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.4,0.0005,64,60,1,150,0.959102567,67.5,0.549031376
21,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.4,0.0005,64,60,1,150,0.959687581,67.08333333,0.687514452
22,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.4,0.0005,64,60,1,150,0.949889426,65,0.476640156
23,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.4,0.0005,64,60,1,150,0.948255349,65.41666667,0.570000566
24,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.5,0.0005,64,60,1,150,0.951560271,65.83333333,0.606016984
0,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",64,0.3,0.001,32,60,30,50,-0.455480438,13.92405063,0.821192602
1,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.4,0.001,32,60,30,50,-1.127842439,4.641350211,1.197131434
2,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.5,0.0005,16,60,30,100,-0.450288224,15.18987342,0.7787807
3,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",64,0.7,0.0001,32,60,30,50,0.355626781,19.4092827,0.827986951
4,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",64,0.8,0.001,64,60,30,50,0.312156304,17.29957806,0.940404786
5,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",64,0.8,0.0001,64,60,30,150,0.018800505,17.72151899,0.989746569
6,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.8,0.0005,64,60,30,50,0.395336239,26.58227848,1.57778727
7,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",64,0.4,0.0005,64,60,30,100,0.27358962,17.29957806,0.73602861
8,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.2,0.0001,16,60,30,100,-0.211969164,12.65822785,0.887020974
9,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.3,0.001,64,60,30,150,0.2813078,15.61181435,0.980936442
10,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.6,0.0005,64,60,30,50,0.330840423,21.51898734,1.562531842
11,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.7,0.0001,32,60,30,50,-0.355458386,21.94092827,1.562688514
12,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.7,0.0001,32,60,30,50,0.072900881,11.39240506,0.617424367
13,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",64,0.7,0.0005,32,60,30,50,0.111460175,10.12658228,0.862551805
14,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.6,0.0005,16,60,30,150,-0.119910835,11.81434599,0.796482594
15,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",64,0.8,0.0001,64,60,30,50,0.292635779,18.56540084,1.559221053
16,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.6,0.0005,32,60,30,50,-0.273954959,10.97046414,0.796482594
17,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.7,0.0001,64,60,30,50,0.300029491,18.14345992,1.041192773
18,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",64,0.8,0.0001,32,60,30,150,0.300657404,16.87763713,0.929770411
19,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.5,0.0005,16,60,30,100,-0.382363718,13.08016878,0.89444814
20,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",128,0.6,0.0005,32,60,30,50,-0.261475466,10.54852321,0.796482594
21,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.6,0.0005,64,60,30,50,0.375553524,24.47257384,1.232327359
22,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.7,0.0005,64,60,30,50,0.369595808,23.20675105,1.664638469
23,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.5,0.0005,64,60,30,50,0.329921944,16.03375527,1.177131556
24,"20MA, 50MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,0.6,0.0005,64,60,30,50,0.334030208,20.67510549,1.209281727
0,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",64,0.2,0.0005,32,60,1,50,0.918604574,57.08333333,0.781888703
1,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.7,0.0005,64,60,1,100,0.788572775,27.08333333,0.504088994
2,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",64,0.2,0.0001,16,60,1,50,0.851162831,42.5,0.631677354
3,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.7,0.0001,16,60,1,100,0.891229204,43.33333333,0.936272313
4,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.6,0.0005,64,60,1,100,0.475938321,27.5,0.909284148
5,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.3,0.0005,32,60,1,50,0.925845996,53.33333333,0.705963428
6,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.6,0.001,32,60,1,100,0.510137788,7.083333333,0.784387131
7,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",64,0.2,0.001,32,60,1,100,0.897863919,30,0.602180773
8,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.4,0.0001,16,60,1,50,0.549959065,24.16666667,0.665877192
9,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.5,0.001,64,60,1,50,0.870559711,35.83333333,0.954051711
10,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.4,0.0005,32,60,1,150,0.964515002,68.75,0.589031928
11,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.4,0.0005,32,60,1,150,0.941723498,52.5,0.66589227
12,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.4,0.0005,32,60,1,150,0.921588041,55,0.607304655
13,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.4,0.0005,32,60,1,150,0.946833654,54.58333333,0.556774968
14,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.5,0.0005,32,60,1,150,0.953148569,62.91666667,0.697707414
15,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.8,0.0005,32,60,1,150,0.939534229,56.25,0.569992709
16,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.5,0.0005,32,60,1,150,0.960948679,67.91666667,0.547133026
17,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.3,0.0005,32,60,1,150,0.960931025,67.08333333,0.572537268
18,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",64,0.6,0.0001,16,60,1,150,0.766468048,29.16666667,0.640342337
19,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.3,0.001,64,60,1,150,0.955380093,57.08333333,1.119652065
20,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.5,0.0005,32,60,1,150,0.958881223,66.66666667,0.500480003
21,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.3,0.0005,32,60,1,150,0.94770166,60.83333333,0.482680612
22,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.3,0.0005,32,60,1,150,0.954207291,64.58333333,0.420667061
23,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.4,0.0005,32,60,1,150,0.952295634,67.08333333,0.473813379
24,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.5,0.0005,32,60,1,150,0.960457309,66.25,0.607787524
0,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.7,0.001,32,60,30,100,0.445913207,16.03375527,1.24602487
1,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.6,0.001,16,60,30,150,-0.347457323,12.23628692,0.82700699
2,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.8,0.001,32,60,30,100,0.427922005,16.4556962,1.366294393
3,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",64,0.6,0.0001,32,60,30,50,0.005877707,10.97046414,0.759245072
4,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.6,0.0001,64,60,30,150,0.242137874,18.14345992,1.210950447
5,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",64,0.2,0.0001,64,60,30,100,0.123382328,10.54852321,0.818780313
6,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.8,0.0001,64,60,30,50,0.391690026,13.92405063,1.251427873
7,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",64,0.7,0.0005,64,60,30,50,0.316397732,19.83122363,1.190195423
8,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.3,0.0001,32,60,30,150,0.365787267,18.56540084,1.421451864
9,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.5,0.001,32,60,30,100,0.414030475,16.4556962,1.127742211
10,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.4,0.0005,16,60,30,100,0.192915748,10.12658228,0.901628268
11,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.8,0.001,32,60,30,100,0.416798215,16.4556962,1.117796267
12,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.8,0.001,32,60,30,100,0.398463564,15.61181435,1.16954
13,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.7,0.001,32,60,30,100,0.444517094,16.4556962,1.076754552
14,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.7,0.001,32,60,30,100,0.428744223,17.29957806,1.151990179
15,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.5,0.001,32,60,30,100,0.423762486,16.03375527,1.245925886
16,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.7,0.0005,16,60,30,100,-0.069573789,12.23628692,0.849075657
17,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.4,0.001,32,60,30,100,0.45173363,16.87763713,1.069524582
18,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",128,0.4,0.001,32,60,30,50,-0.005784944,9.70464135,0.898749491
19,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",64,0.4,0.001,16,60,30,150,-0.040706533,12.23628692,0.820367925
20,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.2,0.0005,32,60,30,100,0.39764542,23.62869198,1.622640367
21,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.6,0.001,32,60,30,100,0.422732724,17.29957806,1.168531099
22,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.3,0.001,32,60,30,100,0.404715426,16.87763713,1.196682207
23,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.5,0.001,32,60,30,100,0.449499961,18.14345992,1.054531643
24,"20MA, 50MA, MACD, Upper_BB, Lower_BB, OBV",32,0.5,0.001,32,60,30,100,0.430651436,16.4556962,1.108902812
0,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.2,0.001,32,60,1,150,0.771739946,20.41666667,0.587205217
1,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.3,0.001,64,60,1,50,0.715578126,32.08333333,0.807352778
2,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",128,0.8,0.001,64,60,1,50,-0.103823533,2.5,0.820282075
3,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.2,0.0005,32,60,1,100,0.923961728,48.33333333,0.702466345
4,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",128,0.2,0.0005,64,60,1,150,0.623119959,35.41666667,0.590299077
5,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",128,0.7,0.001,64,60,1,50,0.170773919,3.75,0.755435812
6,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",128,0.6,0.001,32,60,1,100,0.860674415,30.41666667,0.574086699
7,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.4,0.001,16,60,1,50,0.757967772,25,0.676078921
8,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.3,0.001,16,60,1,150,0.938548361,46.66666667,0.662140476
9,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.6,0.0005,64,60,1,100,0.806626016,35.41666667,0.680777527
10,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.4,0.0001,16,60,1,150,0.840476155,45.83333333,0.630609115
11,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.3,0.0005,32,60,1,100,0.926587005,57.08333333,0.535906433
12,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.4,0.0001,16,60,1,150,0.871418074,47.08333333,0.498949267
13,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.3,0.0005,16,60,1,100,0.944364796,57.91666667,0.553828815
14,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.5,0.0005,16,60,1,150,0.951323756,63.33333333,0.562265427
15,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.5,0.0005,16,60,1,100,0.918683766,46.66666667,0.464605985
16,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.5,0.0005,16,60,1,150,0.941715204,49.16666667,0.580580732
17,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.5,0.0005,16,60,1,100,0.960175361,72.08333333,0.633702516
18,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.6,0.0005,16,60,1,100,0.840889959,25,0.59833309
19,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.7,0.0001,16,60,1,150,0.936063402,52.5,0.572563348
20,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.5,0.0005,16,60,1,150,0.952735023,60,0.433534075
21,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.5,0.0005,16,60,1,150,0.96031168,65.83333333,0.537336319
22,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.5,0.0005,16,60,1,150,0.91977837,45,0.811750273
23,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.6,0.0005,16,60,1,150,0.933548619,42.91666667,0.672091918
24,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.4,0.0005,16,60,1,150,0.958077345,56.25,0.748017106
0,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",128,0.4,0.0001,32,60,30,50,-0.284110465,16.87763713,0.655726044
1,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",128,0.4,0.0005,64,60,30,100,0.124960749,18.56540084,0.86083518
2,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.6,0.0005,32,60,30,150,0.036293502,14.34599156,0.853030114
3,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.7,0.001,32,60,30,50,0.338586174,16.4556962,1.014808095
4,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",128,0.8,0.0001,16,60,30,150,-0.329963222,13.08016878,0.796482594
5,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.6,0.0005,64,60,30,100,-0.081528862,18.56540084,0.903050936
6,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",128,0.5,0.0001,64,60,30,50,-1.034555818,11.81434599,0.661912063
7,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.3,0.0005,64,60,30,150,0.177236931,16.03375527,0.822896899
8,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.6,0.001,64,60,30,50,0.394933337,20.25316456,1.253944503
9,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.8,0.0001,32,60,30,150,0.065903376,16.4556962,0.706446852
10,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.2,0.001,16,60,30,50,-0.55612115,2.53164557,0.912694616
11,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",32,0.7,0.001,32,60,30,50,0.085045777,13.5021097,0.938739109
12,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.6,0.001,64,60,30,50,0.413057726,22.3628692,1.171448494
13,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.6,0.001,64,60,30,50,0.382193726,21.94092827,1.645368119
14,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.5,0.001,64,60,30,50,0.386504065,22.3628692,1.56110018
15,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.5,0.001,64,60,30,50,0.318969529,21.94092827,1.143710676
16,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.7,0.001,64,60,30,100,0.389918247,19.4092827,1.383510838
17,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.4,0.001,16,60,30,50,-0.653267436,1.687763713,0.912694616
18,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.6,0.001,64,60,30,50,0.370598237,18.56540084,1.539950534
19,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.7,0.001,64,60,30,100,0.206571041,16.4556962,1.095823557
20,"20MA, 50MA, MACD, Upper_BB, CCI, ATR",64,0.3,0.001,16,60,30,50,-0.457560571,3.797468354,1.023463665
