Trial,Indicators,Window Size,Forecast Window,Model Type,Alpha,RMSE,MAPE,R2,Accuracy,Profit Index
7,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Ridge,0.39003907123928516,0.023466289508845283,2.4574814563804876,0.6975889540508657,89.0295358649789,0.7730379789829023
8,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Linear,,0.020556690387866044,2.2872841759279905,0.7679320364272924,89.45147679324894,1.7493634605309272
9,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Linear,,0.020556690387866044,2.2872841759279905,0.7679320364272924,89.45147679324894,1.7493634605309272
10,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.0003262618023074764,0.01728160089856931,1.8183807852755702,0.8359875771562782,94.09282700421942,1.0639700886887933
11,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.00011827157773060735,0.01727374918753018,1.822421379153874,0.8361365778899973,93.67088607594937,1.0533231756293162
12,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.00013353025562514123,0.017272083012914063,1.8218322641831548,0.8361681879248394,93.67088607594937,1.074038929807433
13,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.004258010594260123,0.03450171629955001,3.9907628866210567,0.34628236473109053,72.15189873417721,1.0320016956392146
14,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.00010053355058993932,0.017276180691646655,1.8232680483728831,0.83609044284155,93.67088607594937,1.0797341717536086
15,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.00406402675265598,0.033266707310733355,3.8446979464760966,0.3922451463196587,73.83966244725738,1.0320016956392146
16,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.002710354676468734,0.025202239564484464,2.8578470939518974,0.6511914895381739,83.54430379746836,1.0320016956392146
17,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.0011173038277236102,0.0182901796662133,1.9598739470515176,0.8162849459907561,91.9831223628692,1.0320016956392146
18,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.02813415539598993,0.13651292273914478,19.97065202396903,-9.234257303729263,0.42194092827004215,1.1042912970884728
19,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.03178753178883038,0.1553314237666054,22.92037742861669,-12.250352975431591,0.42194092827004215,1.0
20,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.00012814820629349947,0.017272543902617718,1.8220261073846884,0.8361594444047096,93.67088607594937,1.0417571590257524
21,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.00010845533582054492,0.017275005576424012,1.8228812857616652,0.8361127401384463,93.67088607594937,1.030197148369462
22,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.00039233706112222445,0.01729587604870145,1.8191070854387277,0.8357165063257234,93.24894514767934,0.9501069781256498
23,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.0009167183118722884,0.017808916166696408,1.9075246377216133,0.8258258175782821,92.40506329113924,0.9818331982783655
24,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,1,Lasso,0.00011418999422635832,0.017274126764771303,1.8226078473648395,0.8361294142135571,93.67088607594937,1.0611609201026004
0,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,0.004816322983096047,0.1450700757058038,17.39843839795094,-14.145350689303257,27.77777777777778,0.90101988843364
1,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Linear,,0.14588853950125028,17.400243279311372,-14.316728406177784,23.504273504273502,1.0073312787570228
2,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,0.001602008475089603,0.14582924864796976,17.427807787409797,-14.304281131568146,27.350427350427353,0.9454655039842766
3,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,0.018375171818732224,0.1436412071948515,17.447329809798823,-13.848471551229348,26.06837606837607,0.9155679311607415
4,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Linear,,0.14588853950125028,17.400243279311372,-14.316728406177784,23.504273504273502,1.0073312787570228
5,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Linear,,0.14588853950125028,17.400243279311372,-14.316728406177784,23.504273504273502,1.0073312787570228
6,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,0.029499038999604807,0.14315279430072414,17.526474487624956,-13.747666836998578,25.64102564102564,1.0064279355309553
7,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,0.0007413310165317415,0.14611270325488912,17.449724687736698,-14.363834137272983,26.923076923076923,0.9398717415235703
8,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Lasso,0.9682035470356193,0.35757366349053277,54.35995262761728,-91.01416863622569,0.0,1.0
9,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Lasso,0.4401842134711763,0.35757366349053277,54.35995262761728,-91.01416863622569,0.0,1.0
10,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,0.00011060473619987968,0.14638448233342846,17.484530311738386,-14.421042744128775,27.350427350427353,0.9966851541592994
11,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,0.059829167613835374,0.14253523352081796,17.631663238127466,-13.620698507270346,24.786324786324787,1.011189950224978
12,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,0.12595209940332802,0.14190010607820733,17.683615736902503,-13.490691101924787,21.794871794871796,1.005663891662572
13,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,8.405314711851279,0.13120024387795243,16.16040814103789,-11.387764573299188,23.931623931623932,0.9799802403283933
14,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,7.448251495029423,0.13154409371265302,16.209913966305628,-11.452781411191523,25.213675213675213,0.9799802403283933
15,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Lasso,9.109507966930956,0.35757366349053277,54.35995262761728,-91.01416863622569,0.0,1.0
16,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,7.468858078484781,0.13153594445407177,16.20877026728447,-11.45123854005987,25.213675213675213,0.9799802403283933
17,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,1.6284662133215246,0.1367207890477562,16.91606360272328,-12.4521831244763,25.64102564102564,1.0373085914336477
18,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Linear,,0.14588853950125028,17.400243279311372,-14.316728406177784,23.504273504273502,1.0073312787570228
19,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Lasso,2.854392958321954,0.35757366349053277,54.35995262761728,-91.01416863622569,0.0,1.0
20,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,0.3121069677869358,0.14077018358191626,17.586271500042113,-13.260836883947606,24.358974358974358,1.005663891662572
21,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,9.616437502921604,0.1308516313917446,16.106617701878953,-11.32202091472814,24.358974358974358,0.9799802403283933
22,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,3.659446563411012,0.1339222317805259,16.52036667178078,-11.907110100454211,25.213675213675213,0.9915555781629968
23,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,7.88065858048865,0.1313802549513943,16.186557387653043,-11.421780738278342,24.786324786324787,0.9799802403283933
24,"20MA, MACD, Lower_BB, CCI, ATR, Williams_%R",60,30,Ridge,0.9178158695820282,0.13843848499318773,17.20350608857528,-12.792320302277377,25.64102564102564,1.0164780537751275
0,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Ridge,0.007347600966995808,0.01944111477932555,2.082329534091148,0.7924364307354483,91.13924050632912,0.8820821840265302
1,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.0023507892535570467,0.023321187827608596,2.6091583254811965,0.7013172542648003,85.65400843881856,1.0320016956392146
2,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Ridge,0.11519652171678547,0.02107717094116939,2.2269752673248977,0.756031679139175,90.71729957805907,0.76849348038839
3,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.00010065826763161839,0.017276328397467247,1.8232660158201848,0.8360876400809665,93.67088607594937,1.0797341717536086
4,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Linear,,0.020556690387866044,2.2872841759279905,0.7679320364272924,89.45147679324894,1.7493634605309272
5,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Ridge,1.746991764003946,0.02783242469289685,2.909357770815042,0.5745868729472001,83.96624472573839,0.8596045641779074
6,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.0559893825140756,0.28329730584696927,42.677552674888254,-43.075138976401995,0.0,1.0
7,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Linear,,0.020556690387866044,2.2872841759279905,0.7679320364272924,89.45147679324894,1.7493634605309272
8,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,2.7435437948576333,0.3682311968634031,55.61836279299662,-73.46461708865542,0.0,1.0
9,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Linear,,0.020556690387866044,2.2872841759279905,0.7679320364272924,89.45147679324894,1.7493634605309272
10,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.00010027654063677144,0.017276428975594442,1.8232893558430416,0.8360857315682554,93.67088607594937,1.0797341717536086
11,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.00010953788009180062,0.017274933543386255,1.822833605540745,0.836114106884467,93.67088607594937,1.0611609201026004
12,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.00013531929351413694,0.01727191411567191,1.8217743759814133,0.8361713920092483,93.67088607594937,1.0139236815876889
13,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.0007293929900237784,0.01755000004795991,1.8635575173504435,0.8308534883936295,92.82700421940928,0.978006595437164
14,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.0004945974798681869,0.01733548790742006,1.8284927610963626,0.8349631444832645,92.40506329113924,0.9130060161857125
15,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.006939405982581638,0.048310436220375265,5.723188370195788,-0.28171279422232853,52.320675105485236,1.0804551610579995
16,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.0005046180872633432,0.0173413309526447,1.8295948767798436,0.8348518721232782,92.40506329113924,0.9171006047769464
17,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.00011430699368497857,0.01727403514566996,1.8225993053542622,0.8361311524937256,93.67088607594937,1.0611609201026004
18,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Ridge,0.3042679021409862,0.02289494816927698,2.3992250301667117,0.7121354862230715,89.45147679324894,0.7950435027023504
19,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Linear,,0.020556690387866044,2.2872841759279905,0.7679320364272924,89.45147679324894,1.7493634605309272
20,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.01012991401452524,0.05467271762886407,7.030768340782603,-0.6415349190687998,35.86497890295359,0.9378761958131838
21,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.0002475001116641609,0.017281681377134112,1.819461129668207,0.8359860495761412,93.67088607594937,1.2342614309905933
22,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.0015174773081477976,0.01963107642389231,2.125030069275675,0.7883603527000342,89.87341772151899,1.015966789746769
23,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.0001975599925834437,0.01729224713043842,1.8211398010252586,0.8357854370727128,93.67088607594937,1.1358037848059777
24,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,1,Lasso,0.0023150687378589428,0.023142158235790453,2.585156752570281,0.7058854437035179,85.65400843881856,1.0320016956392146
0,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.001127269895682364,0.1057899670709732,11.999087636152447,-7.054018491029037,30.76923076923077,1.0075094330552887
1,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Ridge,0.06767034342419978,0.14243539989446247,17.646006265551456,-13.600224605613752,23.931623931623932,1.011189950224978
2,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Ridge,0.644695366981099,0.13933695956167122,17.362787522519316,-12.971927318716368,25.64102564102564,1.0164780537751275
3,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Linear,,0.14588853950125028,17.400243279311372,-14.316728406177784,23.504273504273502,1.0073312787570228
4,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Ridge,0.05628619300286758,0.14258494987767803,17.623557122706334,-13.630899699157968,25.213675213675213,1.011189950224978
5,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Ridge,0.00032130638070932105,0.14627598580720727,17.466539761652566,-14.398191831233648,28.205128205128204,1.007331278757023
6,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Ridge,0.3030131290301539,0.1408173447593584,17.59232650898041,-13.270393886753816,24.358974358974358,1.005663891662572
7,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.7892982102070698,0.35757366349053277,54.35995262761728,-91.01416863622569,0.0,1.0
8,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Ridge,0.1258691170497907,0.14190073676086318,17.683619623956293,-13.490819911523475,21.794871794871796,1.005663891662572
9,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Linear,,0.14588853950125028,17.400243279311372,-14.316728406177784,23.504273504273502,1.0073312787570228
10,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.0010378214255438018,0.10626509991529029,12.094271560603504,-7.126526731342993,30.76923076923077,1.0075094330552887
11,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.0009855693629762117,0.10662660575121176,12.171652918142778,-7.181912439460868,31.196581196581196,1.0075094330552887
12,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.0032840813472313855,0.09533671609870849,9.536122248691603,-5.5409982863735765,44.01709401709402,1.1229919289691366
13,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.005678659115768951,0.08868275516783784,8.677641566467345,-4.659812093730733,53.41880341880342,1.0239205085459657
14,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.008577064448591173,0.08006943404110581,8.072971500908267,-3.6137831222335137,53.41880341880342,1.0697534968349585
15,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,6.462531159580084,0.35757366349053277,54.35995262761728,-91.01416863622569,0.0,1.0
16,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.010124738921932188,0.0768668739127873,8.064453383540613,-3.252086559043871,48.717948717948715,1.218805481405954
17,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.008362232563689575,0.08059734338214164,8.097512162886405,-3.6748223580778587,54.700854700854705,1.0681870102821474
18,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Linear,,0.14588853950125028,17.400243279311372,-14.316728406177784,23.504273504273502,1.0073312787570228
19,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.00011179040858139896,0.12661293601402876,15.779485342562419,-10.53665267568218,24.786324786324787,1.0075094330552887
20,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.016133340873241073,0.07590879634556237,10.045482377272576,-3.1467501454562132,20.51282051282051,1.1168934722817405
21,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.013430379185534797,0.07397835770514018,8.911457217270184,-2.9385197738952322,35.47008547008547,1.0795076132235717
22,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.01966841374222757,0.08376870740650275,11.82792819576629,-4.049952424769221,7.264957264957266,1.0076105372861262
23,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.02368571262945106,0.09823216844384874,13.917073037925714,-5.944342310921726,7.264957264957266,1.1609760112074443
24,"20MA, MACD, Lower_BB, CCI, ATR, OBV",60,30,Lasso,0.002973133059073707,0.09662949158562018,9.875935110799439,-5.719594214276929,38.034188034188034,1.1472038386258987
0,"20MA, MACD, Lower_BB, CCI, Williams_%R, OBV",60,1,Lasso,0.17383881410906626,0.3682311968634031,55.61836279299662,-73.46461708865542,0.0,1.0
