Trial,Indicators,Filters,Kernel Size,Pooling Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,Activation Func,R2,Accuracy,Profit Index
22,"20MA, 50MA, RSI, Lower_BB, ATR, OBV",64,3,2,0.5,0.0005,32,60,30,100,relu,-4.371783107,32.05128205,1.190388761
23,"20MA, 50MA, RSI, Lower_BB, ATR, OBV",64,3,2,0.5,0.0005,32,60,30,100,relu,-10.6017054,4.273504274,1.018271443
24,"20MA, 50MA, RSI, Lower_BB, ATR, OBV",64,3,2,0.5,0.0005,32,60,30,100,relu,-7.149128987,17.52136752,1.184419441
0,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",64,2,2,0.4,0.0001,32,60,1,100,relu,-0.452428636,56.11814346,1.005957113
1,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,2,2,0.5,0.001,64,60,1,100,relu,-7.57649442,19.4092827,0.8983561
2,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",32,3,3,0.4,0.0001,64,60,1,100,relu,-3.724565974,29.11392405,0.879186944
3,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",64,2,2,0.2,0.0001,64,60,1,150,relu,-2.498637428,36.28691983,1.010879917
4,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",64,3,3,0.4,0.0001,32,60,1,150,leaky_relu,-0.099722124,70.04219409,1.019663925
5,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",64,2,3,0.2,0.001,32,60,1,100,relu,-1.060973387,58.2278481,0.819895773
6,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",32,2,2,0.2,0.001,64,60,1,100,leaky_relu,-0.229501546,58.64978903,0.901122998
7,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",64,2,3,0.4,0.0005,32,60,1,100,relu,-2.452963191,28.27004219,0.959899697
8,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",64,3,2,0.4,0.0005,32,60,1,100,leaky_relu,-3.850076551,12.65822785,0.735988097
9,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",32,2,2,0.3,0.001,32,60,1,50,relu,-0.177428488,62.02531646,0.86170191
10,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0001,32,60,1,150,leaky_relu,0.181113683,73.83966245,0.844604102
11,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0001,32,60,1,150,leaky_relu,-0.172024794,51.05485232,0.887085239
12,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0001,32,60,1,150,leaky_relu,0.296724609,75.10548523,0.847381629
13,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0001,32,60,1,150,leaky_relu,-0.854476057,24.05063291,0.808910008
14,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0001,32,60,1,150,leaky_relu,0.197590596,68.35443038,0.886860876
15,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.3,0.0001,32,60,1,50,leaky_relu,-0.856907412,54.85232068,1.081534634
16,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0005,32,60,1,150,leaky_relu,-0.258936609,68.77637131,0.900817966
17,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0001,32,60,1,150,leaky_relu,-0.491648225,35.44303797,0.777838195
18,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.3,0.0001,64,60,1,150,leaky_relu,0.039032148,72.57383966,0.802262385
19,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0005,32,60,1,50,leaky_relu,-5.123746365,5.907172996,0.739095633
20,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.4,0.0001,32,60,1,150,leaky_relu,-0.023149957,52.32067511,0.927718776
21,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0001,32,60,1,150,leaky_relu,-0.797874652,43.45991561,0.77432458
22,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0001,32,60,1,150,leaky_relu,-0.079108635,58.2278481,0.897853939
23,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0001,32,60,1,150,leaky_relu,0.196668642,73.41772152,0.851108965
24,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0001,32,60,1,150,leaky_relu,0.130504932,67.51054852,0.88723327
0,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,2,0.3,0.001,32,60,30,100,relu,-27.44848486,5.555555556,1.042045257
1,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,2,2,0.3,0.0001,32,60,30,50,relu,-10.52894131,7.692307692,1.007421377
2,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",32,3,3,0.4,0.0001,64,60,30,100,leaky_relu,-14.03327548,3.846153846,1.063628082
3,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",32,3,3,0.3,0.0005,32,60,30,150,relu,-12.56365269,8.11965812,0.864560777
4,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,2,2,0.3,0.0001,32,60,30,50,leaky_relu,-8.270957271,19.23076923,1.09199949
5,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,2,2,0.4,0.0005,64,60,30,50,relu,-15.77697188,7.264957265,1.007509566
6,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",32,3,3,0.4,0.0001,32,60,30,50,relu,-15.2852148,15.38461538,1.007509566
7,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,2,0.3,0.0005,64,60,30,100,leaky_relu,-11.02590114,10.68376068,1.007509566
8,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,2,0.3,0.0005,32,60,30,150,relu,-7.224339897,9.829059829,1.175370697
9,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",32,3,3,0.3,0.0005,64,60,30,100,leaky_relu,-13.87206004,12.82051282,1.038729942
10,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",64,2,2,0.5,0.001,32,60,30,150,relu,-25.05495847,5.128205128,0.917094424
11,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,2,2,0.2,0.0001,32,60,30,150,leaky_relu,-7.788163938,20.94017094,0.935906779
12,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",64,2,2,0.2,0.0001,32,60,30,150,leaky_relu,-10.42722586,7.692307692,1.041921215
13,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,2,2,0.2,0.0005,32,60,30,150,leaky_relu,-15.46710903,4.700854701,1.077706092
14,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,2,2,0.2,0.001,32,60,30,150,relu,-10.16885621,11.53846154,0.876318611
15,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,2,0.2,0.0001,32,60,30,150,leaky_relu,-8.625779083,11.53846154,1.025940801
16,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",64,3,2,0.2,0.0005,32,60,30,150,leaky_relu,-9.416440241,4.700854701,0.894169394
17,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,2,3,0.2,0.0005,32,60,30,150,relu,-17.63371274,7.692307692,1.022063802
18,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,2,0.5,0.0001,64,60,30,150,leaky_relu,-6.278979196,40.5982906,1.076414321
19,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",64,3,2,0.5,0.001,64,60,30,150,relu,-15.42875568,5.128205128,1.007509566
20,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0005,64,60,30,150,relu,-8.009435904,29.48717949,1.042972017
21,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.0001,64,60,30,150,leaky_relu,-10.67010096,10.25641026,0.991878176
22,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.0001,64,60,30,150,leaky_relu,-10.02415485,7.264957265,0.981644522
23,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,3,2,0.5,0.0001,64,60,30,150,leaky_relu,-9.238781198,15.81196581,1.021233849
24,"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",128,2,2,0.3,0.0001,32,60,30,150,leaky_relu,-10.63260105,8.974358974,1.044699986
0,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,2,3,0.4,0.0005,32,60,1,50,relu,-5.028947058,21.51898734,0.903296207
1,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,3,2,0.4,0.001,64,60,1,150,leaky_relu,-0.185644543,37.55274262,0.842894637
2,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,3,3,0.5,0.001,64,60,1,50,leaky_relu,-5.353298679,21.51898734,0.86608708
3,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,2,0.5,0.0001,32,60,1,100,leaky_relu,-0.148204384,39.24050633,0.85813335
4,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,3,2,0.2,0.001,32,60,1,100,leaky_relu,0.20154485,72.15189873,0.8441429
5,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",32,3,2,0.3,0.001,64,60,1,100,relu,-1.476445976,13.5021097,0.951247434
6,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",32,2,3,0.5,0.0001,32,60,1,150,leaky_relu,-2.898593222,39.66244726,0.884281006
7,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,3,2,0.2,0.0001,64,60,1,150,relu,-0.225348349,68.35443038,0.800511983
8,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,2,2,0.4,0.001,64,60,1,100,leaky_relu,0.026766076,57.80590717,0.974623801
9,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",32,3,2,0.5,0.0001,32,60,1,150,relu,-4.569505169,34.17721519,0.877269204
10,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,2,3,0.2,0.0005,32,60,1,100,leaky_relu,-0.602965002,52.32067511,0.811453243
11,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,2,2,0.3,0.001,64,60,1,100,leaky_relu,-4.204033326,5.063291139,0.825273678
12,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,2,2,0.3,0.001,32,60,1,100,leaky_relu,-1.951474274,14.34599156,0.76192611
13,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,2,2,0.4,0.001,64,60,1,100,leaky_relu,-7.352450979,2.953586498,0.825273678
14,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,2,0.2,0.001,32,60,1,100,leaky_relu,-0.211383291,69.19831224,0.801350995
15,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,2,2,0.3,0.001,64,60,1,100,leaky_relu,-2.107281008,25.3164557,0.807134758
16,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,2,0.4,0.0005,64,60,1,50,leaky_relu,-1.875422921,30.80168776,0.873884423
17,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,2,3,0.2,0.001,32,60,1,100,leaky_relu,-1.573957265,29.11392405,0.726630441
18,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,2,2,0.3,0.001,32,60,1,100,relu,-3.698732365,6.751054852,0.744343096
19,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",32,3,2,0.4,0.0005,64,60,1,50,leaky_relu,0.206726086,73.41772152,1.040123287
20,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",32,3,3,0.2,0.0005,32,60,1,50,leaky_relu,-7.625533714,0,0.825273678
21,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",32,3,2,0.4,0.0005,64,60,1,50,leaky_relu,-3.121299547,44.30379747,0.948954549
22,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",32,3,2,0.4,0.0005,64,60,1,50,leaky_relu,-0.799841476,67.51054852,0.900964187
23,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",32,3,2,0.4,0.0005,64,60,1,50,leaky_relu,-0.886226987,53.58649789,1.010739497
24,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,2,0.3,0.001,64,60,1,100,leaky_relu,-1.510958831,48.52320675,0.846912987
0,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",32,2,3,0.3,0.0005,64,60,30,100,relu,-17.52715606,18.37606838,1.120137658
1,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,3,0.5,0.0005,32,60,30,50,relu,-10.60390091,11.11111111,0.8130346
2,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,2,3,0.3,0.001,32,60,30,150,relu,-18.88452853,2.991452991,1.100863314
3,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,2,3,0.5,0.0005,64,60,30,100,relu,-9.093836086,28.63247863,1.023008121
4,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,2,3,0.3,0.0001,32,60,30,150,leaky_relu,-9.269448521,18.8034188,1.011467476
5,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,3,0.2,0.0005,32,60,30,100,relu,-8.757184315,12.82051282,1.129677929
6,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,3,0.3,0.001,64,60,30,50,leaky_relu,-18.88296608,10.68376068,1.007509566
7,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",32,3,3,0.3,0.0005,32,60,30,50,relu,-22.1365791,0,1.007509566
8,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,3,2,0.3,0.001,64,60,30,100,relu,-36.98587701,2.136752137,1.007509566
9,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",32,2,2,0.2,0.001,32,60,30,100,leaky_relu,-16.55682288,9.829059829,1.007509566
10,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,2,0.2,0.0001,32,60,30,100,leaky_relu,-6.010523179,23.5042735,0.924442425
11,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,2,0.2,0.0001,32,60,30,100,leaky_relu,-7.613387281,20.94017094,1.0098249
12,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,2,0.2,0.0001,32,60,30,100,leaky_relu,-9.570727502,9.829059829,0.86238842
13,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,2,0.4,0.0001,32,60,30,100,leaky_relu,-8.974750096,17.09401709,0.970108887
14,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,2,0.2,0.0001,32,60,30,100,leaky_relu,-9.248323756,18.8034188,0.933967051
15,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,3,2,0.4,0.0001,32,60,30,150,leaky_relu,-10.11551201,18.37606838,1.007509566
16,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,2,0.2,0.0001,32,60,30,100,leaky_relu,-8.856237029,14.95726496,0.901803559
17,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,2,0.2,0.0001,32,60,30,100,leaky_relu,-9.894539873,25.64102564,1.025477452
18,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",32,3,2,0.4,0.0001,64,60,30,150,leaky_relu,-17.70663901,11.11111111,1.022173052
19,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,3,2,0.2,0.0001,32,60,30,50,leaky_relu,-7.178154923,23.5042735,0.989442845
20,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,2,2,0.2,0.0001,32,60,30,50,leaky_relu,-9.525429617,18.37606838,0.97164346
21,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,3,2,0.2,0.0001,32,60,30,50,leaky_relu,-10.14744953,13.24786325,1.007509566
22,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,3,2,0.2,0.0001,32,60,30,50,leaky_relu,-7.976900984,30.76923077,1.013741908
23,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",64,3,2,0.2,0.0001,32,60,30,50,leaky_relu,-8.911599649,18.37606838,0.947780346
24,"20MA, 50MA, RSI, CCI, ATR, Williams_%R",128,3,2,0.3,0.0001,32,60,30,100,leaky_relu,-9.721695182,10.68376068,0.929797226
0,"20MA, 50MA, RSI, CCI, ATR, OBV",32,2,2,0.3,0.001,32,60,1,50,relu,-0.812688824,48.10126582,1.002351666
1,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,3,0.2,0.0005,64,60,1,50,leaky_relu,-3.806768602,28.27004219,0.86608708
2,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.3,0.0001,32,60,1,100,leaky_relu,-0.263427719,67.93248945,0.884519473
3,"20MA, 50MA, RSI, CCI, ATR, OBV",128,2,3,0.2,0.0001,32,60,1,50,relu,-2.689839154,29.95780591,0.912826495
4,"20MA, 50MA, RSI, CCI, ATR, OBV",32,2,2,0.2,0.0005,32,60,1,50,relu,-0.624158323,39.24050633,0.915454209
5,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,2,0.4,0.0005,64,60,1,100,relu,-0.397418459,54.85232068,1.063692309
6,"20MA, 50MA, RSI, CCI, ATR, OBV",128,3,2,0.5,0.0005,32,60,1,150,relu,-11.0297095,4.219409283,0.815756299
7,"20MA, 50MA, RSI, CCI, ATR, OBV",128,2,3,0.3,0.001,32,60,1,150,leaky_relu,-3.089917063,8.438818565,0.732233679
8,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,2,0.2,0.001,32,60,1,100,leaky_relu,-4.898083449,46.41350211,1.028430387
9,"20MA, 50MA, RSI, CCI, ATR, OBV",128,3,3,0.2,0.0001,64,60,1,50,relu,-6.276891712,22.3628692,0.882041745
10,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.4,0.0001,64,60,1,100,leaky_relu,-5.704921141,21.09704641,0.8722053
11,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,2,0.4,0.0001,64,60,1,100,leaky_relu,-5.884600237,21.94092827,0.882149813
12,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,2,0.5,0.0005,64,60,1,100,relu,-0.032422358,63.29113924,0.866589754
13,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.5,0.0005,64,60,1,100,leaky_relu,-2.574390059,28.27004219,0.904653343
14,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,2,0.3,0.0001,32,60,1,100,relu,-0.836485749,29.53586498,0.776936104
15,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.5,0.0005,64,60,1,100,leaky_relu,-8.435766345,1.265822785,0.825273678
16,"20MA, 50MA, RSI, CCI, ATR, OBV",32,2,2,0.4,0.0001,32,60,1,100,relu,-7.602255141,11.81434599,0.84154474
17,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,3,0.3,0.0005,64,60,1,150,leaky_relu,0.341326243,66.66666667,0.882998093
18,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,3,0.5,0.0005,64,60,1,150,leaky_relu,-1.175646182,54.43037975,0.929639347
19,"20MA, 50MA, RSI, CCI, ATR, OBV",32,3,3,0.4,0.0005,64,60,1,150,relu,-0.150425867,62.44725738,0.84907359
20,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,3,0.3,0.0005,64,60,1,150,leaky_relu,-1.003034221,53.16455696,0.841827466
21,"20MA, 50MA, RSI, CCI, ATR, OBV",32,3,3,0.4,0.0005,64,60,1,150,relu,-3.733987938,3.375527426,0.825273678
22,"20MA, 50MA, RSI, CCI, ATR, OBV",32,3,3,0.5,0.0005,64,60,1,150,relu,-2.900049425,35.8649789,1.000854095
23,"20MA, 50MA, RSI, CCI, ATR, OBV",32,3,3,0.4,0.0005,64,60,1,150,relu,-3.711557952,25.3164557,0.951541762
24,"20MA, 50MA, RSI, CCI, ATR, OBV",32,3,3,0.3,0.0005,64,60,1,150,relu,-2.932276578,38.8185654,0.925975207
0,"20MA, 50MA, RSI, CCI, ATR, OBV",32,3,2,0.4,0.001,64,60,30,50,relu,-25.01312407,3.846153846,1.007509566
1,"20MA, 50MA, RSI, CCI, ATR, OBV",128,2,3,0.5,0.0001,64,60,30,100,leaky_relu,-15.99890564,11.11111111,1.007509566
2,"20MA, 50MA, RSI, CCI, ATR, OBV",32,3,3,0.5,0.001,64,60,30,100,leaky_relu,-23.79393165,8.974358974,1.007509566
3,"20MA, 50MA, RSI, CCI, ATR, OBV",32,2,3,0.4,0.0001,64,60,30,50,leaky_relu,-13.47240442,16.23931624,1.071295112
4,"20MA, 50MA, RSI, CCI, ATR, OBV",128,2,2,0.2,0.0005,64,60,30,50,relu,-16.24609836,2.564102564,1.007509566
5,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.5,0.0001,64,60,30,100,relu,-17.16387621,14.1025641,1.007509566
6,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,3,0.3,0.0005,32,60,30,50,leaky_relu,-22.68807541,0,1.007509566
7,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,3,0.2,0.001,32,60,30,150,relu,-14.01012198,5.982905983,1.023707499
8,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.4,0.0001,32,60,30,150,relu,-8.167667773,14.95726496,1.099542127
9,"20MA, 50MA, RSI, CCI, ATR, OBV",32,2,2,0.5,0.0005,32,60,30,100,relu,-20.69139419,5.555555556,1.007509566
10,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.3,0.0001,32,60,30,150,relu,-7.779892963,15.38461538,1.042161984
11,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.3,0.0001,32,60,30,150,relu,-9.137036817,20.08547009,0.98054097
12,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.3,0.0001,32,60,30,150,relu,-11.70129102,11.53846154,1.007509566
13,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.4,0.0001,32,60,30,150,relu,-7.813846319,20.51282051,1.025721787
14,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.3,0.0001,32,60,30,150,relu,-7.532478444,12.39316239,1.063643308
15,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.3,0.0001,32,60,30,150,relu,-15.13936173,11.96581197,1.007509566
16,"20MA, 50MA, RSI, CCI, ATR, OBV",128,2,2,0.2,0.0001,32,60,30,150,relu,-7.878434626,10.68376068,0.989576515
17,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,2,0.3,0.0001,32,60,30,150,relu,-8.255072945,16.66666667,1.037992231
18,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.2,0.0005,32,60,30,150,leaky_relu,-19.80744626,1.282051282,1.213734114
19,"20MA, 50MA, RSI, CCI, ATR, OBV",128,2,2,0.3,0.001,32,60,30,150,relu,-11.79535004,6.41025641,1.041791688
20,"20MA, 50MA, RSI, CCI, ATR, OBV",64,3,3,0.4,0.0001,32,60,30,150,relu,-15.32660478,11.53846154,1.007509566
21,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.4,0.0001,32,60,30,150,relu,-8.825420328,12.39316239,1.087440073
22,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.3,0.0001,32,60,30,150,relu,-9.102764078,18.37606838,1.114468714
23,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.4,0.0001,32,60,30,150,relu,-10.15897781,3.418803419,1.007509566
24,"20MA, 50MA, RSI, CCI, ATR, OBV",64,2,2,0.3,0.0001,32,60,30,150,relu,-11.31708168,1.709401709,1.02756522
0,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",32,2,2,0.5,0.0001,64,60,1,100,relu,-5.753888807,17.29957806,0.855182149
1,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",64,2,3,0.4,0.0001,32,60,1,50,relu,-2.469905714,25.73839662,0.897406601
2,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",64,2,3,0.2,0.0001,32,60,1,100,leaky_relu,-2.760808515,35.02109705,1.042523647
3,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",64,2,2,0.2,0.001,32,60,1,100,relu,-0.141326618,64.1350211,0.737400356
4,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",128,3,3,0.3,0.0005,64,60,1,150,relu,-1.856698815,11.39240506,0.825273678
5,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",64,3,3,0.3,0.001,64,60,1,150,relu,-2.570049669,7.172995781,0.825273678
6,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",32,2,3,0.3,0.0001,64,60,1,150,leaky_relu,-3.267032596,35.02109705,0.975491784
7,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",128,2,2,0.3,0.0001,64,60,1,50,relu,-5.344716558,18.14345992,0.829962161
8,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",128,2,3,0.4,0.0001,64,60,1,150,leaky_relu,-4.331252037,23.20675105,0.89343621
9,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",64,2,2,0.4,0.0001,32,60,1,150,leaky_relu,-1.052921369,52.74261603,1.016518831
10,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",64,3,2,0.2,0.001,32,60,1,100,relu,-0.056927025,46.41350211,0.884731556
11,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",64,3,2,0.2,0.001,32,60,1,100,relu,-0.591196773,72.99578059,0.898325431
12,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",64,3,2,0.2,0.001,32,60,1,100,relu,-0.905055067,25.3164557,0.837892265
13,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",64,3,2,0.2,0.001,32,60,1,100,relu,-1.989128037,13.5021097,0.834088973
14,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",64,3,2,0.2,0.001,32,60,1,100,relu,-12.06677714,0,0.825273678
15,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",32,3,2,0.2,0.0005,32,60,1,100,relu,-0.053321645,65.40084388,0.746044262
16,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",32,3,2,0.5,0.0005,32,60,1,50,relu,-1.531728363,51.89873418,0.766760217
17,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",32,3,2,0.3,0.0005,32,60,1,100,relu,-0.621576657,27.84810127,0.862631626
18,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",32,3,2,0.2,0.0005,32,60,1,100,leaky_relu,-1.028560265,46.83544304,0.886338797
19,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",32,3,2,0.3,0.0005,32,60,1,100,relu,0.166579866,72.99578059,0.865296056
20,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",32,3,2,0.3,0.0005,32,60,1,50,relu,-6.887565255,0.421940928,0.825273678
21,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",32,3,2,0.2,0.0005,32,60,1,100,relu,0.343730311,72.15189873,1.307932563
22,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",32,3,2,0.3,0.0005,32,60,1,100,relu,-2.153486596,24.47257384,1.019720927
23,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",32,3,2,0.2,0.0005,32,60,1,100,relu,-0.654097836,65.40084388,0.838124914
24,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",32,3,2,0.4,0.0005,32,60,1,100,relu,-0.981640066,21.51898734,0.883803679
0,"20MA, 50MA, RSI, CCI, Williams_%R, OBV",64,2,2,0.4,0.0005,32,60,30,150,leaky_relu,-11.3399862,7.264957265,0.958706087
