Trial,Indicators,Filters,Kernel Size,Pooling Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,Activation Func,R2,Accuracy,Profit Index
0,"20MA, RSI, MACD, Lower_BB, ATR, OBV",64,2,3,0.5,0.001,32,60,1,100,leaky_relu,0.046741602,12.5,1.054242937
1,"20MA, RSI, MACD, Lower_BB, ATR, OBV",64,3,2,0.2,0.001,32,60,1,50,relu,0.463836987,13.33333333,1.202109164
2,"20MA, RSI, MACD, Lower_BB, ATR, OBV",64,2,2,0.3,0.001,64,60,1,150,leaky_relu,0.666007291,27.91666667,0.824209634
3,"20MA, RSI, MACD, Lower_BB, ATR, OBV",64,3,3,0.3,0.0005,64,60,1,100,relu,0.102205273,7.5,0.581272841
4,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,3,0.5,0.0005,32,60,1,50,relu,0.803322642,44.58333333,1.463747255
5,"20MA, RSI, MACD, Lower_BB, ATR, OBV",32,3,2,0.5,0.0005,32,60,1,50,relu,0.66378443,32.91666667,0.919371242
6,"20MA, RSI, MACD, Lower_BB, ATR, OBV",64,3,2,0.2,0.0001,64,60,1,100,leaky_relu,0.783384462,41.66666667,0.792004617
7,"20MA, RSI, MACD, Lower_BB, ATR, OBV",64,2,3,0.3,0.001,32,60,1,50,relu,-1.841054078,0,1
8,"20MA, RSI, MACD, Lower_BB, ATR, OBV",64,3,3,0.3,0.001,64,60,1,100,leaky_relu,-0.404887567,10.41666667,0.550517528
9,"20MA, RSI, MACD, Lower_BB, ATR, OBV",64,3,3,0.4,0.0005,32,60,1,100,relu,0.673026932,32.5,0.756668256
10,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,2,3,0.4,0.0001,32,60,1,150,relu,0.784951891,43.33333333,1.162897469
11,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,2,3,0.4,0.0001,32,60,1,150,relu,0.713153064,34.58333333,1.113185882
12,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,2,3,0.5,0.0001,32,60,1,150,relu,0.596191237,28.75,0.718848608
13,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,2,3,0.4,0.0001,32,60,1,150,relu,0.754053034,40.41666667,1.065166724
14,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,3,0.5,0.0005,32,60,1,50,relu,0.475253363,33.75,1.295220509
15,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,2,3,0.4,0.0001,32,60,1,150,relu,0.491919623,18.75,0.632637582
16,"20MA, RSI, MACD, Lower_BB, ATR, OBV",32,2,3,0.5,0.0005,32,60,1,50,relu,0.407004515,27.08333333,1.300146651
17,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.4,0.0001,32,60,1,50,relu,0.8042122,49.16666667,1.64929639
18,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.5,0.0005,64,60,1,50,leaky_relu,0.789434252,40.41666667,1.128545167
19,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.4,0.0001,32,60,1,50,relu,0.783636808,40.83333333,1.05569994
20,"20MA, RSI, MACD, Lower_BB, ATR, OBV",32,3,2,0.5,0.0005,32,60,1,50,relu,0.742194313,42.5,1.296230425
21,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.5,0.0005,64,60,1,50,leaky_relu,0.490875707,19.16666667,0.668753052
22,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.5,0.0005,64,60,1,50,leaky_relu,-0.137683168,15,0.605617341
23,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.4,0.0005,64,60,1,50,leaky_relu,0.684150536,41.66666667,1.49390714
24,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.5,0.0005,64,60,1,50,leaky_relu,-0.304193969,5,0.585643614
0,"20MA, RSI, MACD, Lower_BB, ATR, OBV",64,2,2,0.3,0.0001,64,60,30,50,leaky_relu,-0.210030839,11.81434599,1.108614813
1,"20MA, RSI, MACD, Lower_BB, ATR, OBV",64,3,2,0.5,0.0005,32,60,30,100,relu,0.055953161,18.98734177,1.029900902
2,"20MA, RSI, MACD, Lower_BB, ATR, OBV",32,2,2,0.3,0.0001,32,60,30,50,leaky_relu,-1.535586526,10.12658228,0.755670928
3,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,2,2,0.5,0.0001,64,60,30,150,relu,0.02507512,16.87763713,1.034313481
4,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,2,3,0.2,0.0005,64,60,30,150,leaky_relu,-0.109506437,11.81434599,0.936743668
5,"20MA, RSI, MACD, Lower_BB, ATR, OBV",32,2,2,0.5,0.0005,32,60,30,100,relu,-0.145817927,18.98734177,1.108729279
6,"20MA, RSI, MACD, Lower_BB, ATR, OBV",32,2,3,0.4,0.0001,64,60,30,150,relu,-2.386667594,6.751054852,0.739478807
7,"20MA, RSI, MACD, Lower_BB, ATR, OBV",64,2,3,0.2,0.0005,32,60,30,150,relu,-0.256396991,24.05063291,1.024535669
8,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.3,0.0001,32,60,30,50,relu,0.283919378,26.58227848,0.845042278
9,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.4,0.0005,64,60,30,100,leaky_relu,0.393398386,26.58227848,1.140709452
10,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,3,0.4,0.001,64,60,30,100,leaky_relu,0.068309256,29.53586498,0.951468577
11,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.3,0.001,32,60,30,50,leaky_relu,-0.751762757,14.34599156,0.862828462
12,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.4,0.0005,32,60,30,50,relu,0.089059543,21.94092827,1.020939533
13,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.3,0.0001,64,60,30,100,leaky_relu,-1.108252037,13.92405063,0.687484663
14,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.4,0.0005,32,60,30,100,relu,-5.893543132,0,0.694935838
15,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.2,0.001,64,60,30,50,leaky_relu,0.041069551,18.14345992,1.065768022
16,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.4,0.0001,32,60,30,50,relu,-0.145295779,8.860759494,0.929335371
17,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,3,0.3,0.0001,64,60,30,100,leaky_relu,-0.922492509,13.92405063,0.723603342
18,"20MA, RSI, MACD, Lower_BB, ATR, OBV",64,3,2,0.4,0.0005,32,60,30,100,relu,-0.557973476,15.61181435,1.133992014
19,"20MA, RSI, MACD, Lower_BB, ATR, OBV",32,3,2,0.3,0.001,64,60,30,50,leaky_relu,-2.696563384,9.282700422,0.710289043
20,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,3,0.5,0.0005,32,60,30,100,leaky_relu,-0.664561607,11.39240506,0.801729011
21,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.4,0.0005,32,60,30,50,relu,-0.066923498,21.94092827,0.902877552
22,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.4,0.0005,32,60,30,50,relu,-1.588098901,14.34599156,1.096654824
23,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.4,0.0005,32,60,30,50,relu,-0.658063074,18.98734177,0.92457353
24,"20MA, RSI, MACD, Lower_BB, ATR, OBV",128,3,2,0.3,0.0005,32,60,30,50,relu,0.182820409,25.73839662,0.924309901
0,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",64,3,2,0.3,0.0001,64,60,1,100,leaky_relu,0.834700949,50.83333333,0.879698334
1,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,2,3,0.2,0.001,32,60,1,150,relu,0.026305635,14.16666667,0.630445265
2,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,3,0.4,0.0001,32,60,1,100,leaky_relu,0.883502596,58.33333333,0.897593335
3,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",32,3,2,0.2,0.001,32,60,1,150,relu,0.826224089,40,0.725564328
4,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.2,0.0001,64,60,1,100,leaky_relu,0.885730325,60.83333333,1.13106845
5,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,3,0.2,0.0005,64,60,1,50,leaky_relu,0.678976821,29.58333333,0.65850365
6,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",64,2,3,0.5,0.0001,64,60,1,150,leaky_relu,0.521661255,28.33333333,0.758397506
7,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",32,2,2,0.4,0.001,32,60,1,150,leaky_relu,-0.543871351,3.333333333,0.55663857
8,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,2,3,0.4,0.0005,32,60,1,150,leaky_relu,0.747038054,37.08333333,0.845938038
9,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",32,2,2,0.3,0.0005,32,60,1,100,relu,0.720667069,43.33333333,1.48617032
10,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.3,0.0001,64,60,1,50,relu,0.565127769,25.83333333,0.633519387
11,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,3,0.5,0.0001,64,60,1,100,leaky_relu,0.781454702,45,0.866445429
12,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,3,0.4,0.0001,64,60,1,100,leaky_relu,0.842944878,55.83333333,1.546814686
13,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.0001,32,60,1,100,leaky_relu,0.890750291,62.08333333,1.300198914
14,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.3,0.0001,32,60,1,100,leaky_relu,0.615096121,22.08333333,1.16896018
15,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",64,3,2,0.5,0.0001,64,60,1,100,leaky_relu,0.775915043,43.33333333,0.83285181
16,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.2,0.0001,64,60,1,50,leaky_relu,0.845476307,57.5,1.15031812
17,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.3,0.0001,32,60,1,100,leaky_relu,0.878508133,60.83333333,0.992014886
18,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",32,3,2,0.4,0.0005,64,60,1,100,relu,0.805076467,46.66666667,0.979193696
19,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",64,3,2,0.5,0.001,32,60,1,100,leaky_relu,0.765518559,42.91666667,1.665816038
20,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,2,2,0.3,0.0001,64,60,1,50,leaky_relu,0.37159746,22.08333333,0.823543133
21,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,3,0.4,0.0001,32,60,1,100,leaky_relu,0.839132342,50.83333333,0.726812735
22,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,3,0.4,0.0001,32,60,1,100,leaky_relu,0.792779109,35.83333333,0.678693565
23,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.0001,32,60,1,100,leaky_relu,0.687922545,25.83333333,0.584317157
24,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,3,0.4,0.0001,32,60,1,100,leaky_relu,0.77578831,36.66666667,0.64122741
0,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",32,2,2,0.4,0.0001,32,60,30,150,leaky_relu,-0.509006039,13.08016878,0.89585887
1,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",64,3,2,0.5,0.0005,64,60,30,150,leaky_relu,-0.23444149,16.87763713,0.904983227
2,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.5,0.0005,64,60,30,100,relu,-0.602376696,10.54852321,0.801629623
3,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.001,64,60,30,150,leaky_relu,0.355388788,27.42616034,1.004313837
4,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",32,3,3,0.5,0.0001,64,60,30,100,leaky_relu,-0.294944514,10.12658228,0.770697451
5,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,2,2,0.2,0.001,64,60,30,50,relu,-0.707845705,12.65822785,0.790125366
6,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",64,2,2,0.5,0.001,64,60,30,100,leaky_relu,-0.26169564,14.34599156,0.784022423
7,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",64,3,3,0.2,0.001,64,60,30,100,relu,-1.057792614,12.65822785,0.738333208
8,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",32,3,3,0.5,0.0005,32,60,30,50,leaky_relu,-0.277906288,10.97046414,0.695089339
9,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",32,3,2,0.2,0.001,32,60,30,150,leaky_relu,-0.244802065,21.51898734,1.363657878
10,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,2,3,0.3,0.001,32,60,30,150,relu,-2.648223755,10.54852321,0.738957222
11,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",64,3,2,0.4,0.0005,64,60,30,150,leaky_relu,-1.405425953,8.438818565,0.756950865
12,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.0005,64,60,30,150,leaky_relu,0.31028538,22.3628692,0.717524153
13,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.0005,64,60,30,150,leaky_relu,-0.194501723,17.29957806,0.901794754
14,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.3,0.0001,64,60,30,150,leaky_relu,-0.77424874,10.97046414,0.7614797
15,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.3,0.001,64,60,30,150,leaky_relu,-0.172937748,23.62869198,0.956000454
16,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.0005,64,60,30,50,leaky_relu,-0.315147965,12.23628692,0.822886085
17,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,2,3,0.4,0.001,64,60,30,150,leaky_relu,-1.561665041,11.81434599,0.767046117
18,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.3,0.0005,32,60,30,150,relu,-0.632016426,24.89451477,1.144808109
19,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.0001,64,60,30,50,leaky_relu,-1.196394734,10.54852321,0.750095364
20,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,2,3,0.3,0.001,64,60,30,150,leaky_relu,-0.570547753,14.34599156,0.782723981
21,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.3,0.001,64,60,30,150,leaky_relu,-0.684448685,13.08016878,0.632729015
22,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.001,64,60,30,150,leaky_relu,0.041116498,20.67510549,0.806829547
23,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.001,64,60,30,150,leaky_relu,-0.718839225,12.23628692,0.693173817
24,"20MA, RSI, MACD, Lower_BB, Williams_%R, OBV",128,3,2,0.4,0.001,64,60,30,150,leaky_relu,-0.180467084,18.56540084,0.855984076
0,"20MA, RSI, MACD, CCI, ATR, Williams_%R",128,3,2,0.2,0.0001,64,60,1,50,relu,0.655474249,31.25,1.064026087
1,"20MA, RSI, MACD, CCI, ATR, Williams_%R",32,3,3,0.3,0.001,64,60,1,150,leaky_relu,0.646849642,24.58333333,0.699864287
2,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,3,0.4,0.0005,64,60,1,100,leaky_relu,0.698021053,35.83333333,1.246065307
3,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,3,0.2,0.0005,64,60,1,100,leaky_relu,-0.433927755,1.25,0.514114221
4,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.4,0.0005,32,60,1,50,relu,0.546338357,29.16666667,1.203332576
5,"20MA, RSI, MACD, CCI, ATR, Williams_%R",128,2,3,0.3,0.0001,32,60,1,100,leaky_relu,0.741404608,50,1.392609437
6,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,3,0.2,0.0005,32,60,1,100,leaky_relu,-3.668008263,1.666666667,1
7,"20MA, RSI, MACD, CCI, ATR, Williams_%R",32,2,3,0.5,0.0005,32,60,1,100,leaky_relu,0.684208338,34.58333333,1.45698506
8,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.2,0.0001,32,60,1,100,relu,0.801868594,51.25,1.241162741
9,"20MA, RSI, MACD, CCI, ATR, Williams_%R",32,2,3,0.2,0.001,32,60,1,50,relu,0.641552427,39.16666667,1.865472917
10,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.3,0.0001,32,60,1,150,relu,0.778088923,44.58333333,0.936907333
11,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.3,0.0001,32,60,1,150,relu,0.68830685,36.25,1.380259203
12,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.3,0.0001,32,60,1,150,relu,0.795185891,47.91666667,1.644073844
13,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.4,0.0001,32,60,1,150,relu,0.736987846,41.25,1.484605531
14,"20MA, RSI, MACD, CCI, ATR, Williams_%R",128,2,2,0.2,0.0001,32,60,1,150,relu,0.688235062,42.08333333,1.874540351
15,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.3,0.0001,32,60,1,100,relu,0.525879125,22.08333333,0.634054121
16,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.5,0.0001,32,60,1,150,relu,0.788560265,40,0.872997843
17,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,2,0.2,0.001,32,60,1,150,relu,0.733870855,27.91666667,1.160232647
18,"20MA, RSI, MACD, CCI, ATR, Williams_%R",32,2,2,0.3,0.0001,64,60,1,100,relu,0.616244316,27.5,0.998425566
19,"20MA, RSI, MACD, CCI, ATR, Williams_%R",128,2,2,0.4,0.0001,32,60,1,50,relu,0.784094746,43.75,1.351608549
20,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,2,0.2,0.001,32,60,1,150,relu,0.774308722,36.25,0.721373214
21,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.5,0.0001,32,60,1,150,relu,0.856735549,52.91666667,0.752477963
22,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.5,0.0001,32,60,1,150,relu,0.851881492,59.16666667,1.371487652
23,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.5,0.0001,32,60,1,150,relu,0.759947015,48.75,1.299334593
24,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.5,0.0001,32,60,1,150,relu,0.805543232,47.91666667,1.192225104
0,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,3,0.3,0.0005,64,60,30,150,leaky_relu,-0.083043125,23.62869198,0.947291528
1,"20MA, RSI, MACD, CCI, ATR, Williams_%R",128,2,3,0.2,0.001,32,60,30,100,leaky_relu,-2.827673074,10.12658228,0.923258992
2,"20MA, RSI, MACD, CCI, ATR, Williams_%R",128,2,3,0.5,0.0001,64,60,30,100,relu,-1.131804757,8.860759494,0.690323317
3,"20MA, RSI, MACD, CCI, ATR, Williams_%R",128,2,2,0.2,0.001,32,60,30,100,leaky_relu,-21.79218875,2.109704641,1
4,"20MA, RSI, MACD, CCI, ATR, Williams_%R",32,2,2,0.4,0.0005,64,60,30,100,relu,-0.859087648,13.08016878,0.800175975
5,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.5,0.0001,32,60,30,100,leaky_relu,-3.887982276,7.172995781,0.70759344
6,"20MA, RSI, MACD, CCI, ATR, Williams_%R",32,2,3,0.2,0.001,64,60,30,100,relu,-0.704881785,14.76793249,0.804091729
7,"20MA, RSI, MACD, CCI, ATR, Williams_%R",128,2,3,0.5,0.0001,64,60,30,100,leaky_relu,-1.262404605,12.65822785,0.754491693
8,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,2,2,0.3,0.0005,64,60,30,150,leaky_relu,-0.504311279,20.25316456,0.791075771
9,"20MA, RSI, MACD, CCI, ATR, Williams_%R",128,3,3,0.5,0.001,32,60,30,150,leaky_relu,-8.348121862,0,0.694935838
10,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,3,0.3,0.0005,64,60,30,50,relu,-2.713699089,6.329113924,0.752416633
11,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,2,0.3,0.0005,64,60,30,150,leaky_relu,0.098483637,24.47257384,1.084533475
12,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,2,0.3,0.0005,64,60,30,150,leaky_relu,0.052428185,28.69198312,0.860927829
13,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,2,0.4,0.0005,64,60,30,150,leaky_relu,-1.237453073,8.438818565,1.008188072
14,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,2,0.3,0.0005,64,60,30,150,leaky_relu,-0.249986431,15.61181435,0.753350586
15,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,2,0.4,0.0005,64,60,30,50,leaky_relu,-0.018055298,19.4092827,0.890674697
16,"20MA, RSI, MACD, CCI, ATR, Williams_%R",32,3,2,0.3,0.0005,64,60,30,150,leaky_relu,-0.204261591,10.12658228,0.977857046
17,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,2,0.4,0.0005,64,60,30,150,leaky_relu,-0.332393257,15.61181435,0.806942733
18,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,2,0.2,0.0005,32,60,30,150,relu,-4.04359471,4.641350211,0.694935838
19,"20MA, RSI, MACD, CCI, ATR, Williams_%R",64,3,2,0.3,0.0001,64,60,30,50,leaky_relu,-1.830144679,12.23628692,0.722229526
20,"20MA, RSI, MACD, CCI, ATR, Williams_%R",32,3,2,0.4,0.0005,64,60,30,150,leaky_relu,0.05996639,25.73839662,0.871174548
21,"20MA, RSI, MACD, CCI, ATR, Williams_%R",32,3,2,0.4,0.0005,64,60,30,150,leaky_relu,-0.487642158,17.29957806,1.063624935
22,"20MA, RSI, MACD, CCI, ATR, Williams_%R",32,3,2,0.3,0.0005,64,60,30,150,leaky_relu,0.000998673,18.56540084,0.8685155
23,"20MA, RSI, MACD, CCI, ATR, Williams_%R",32,3,2,0.4,0.0005,64,60,30,150,leaky_relu,-0.344905814,11.61825726,0.921134091
24,"20MA, RSI, MACD, CCI, ATR, Williams_%R",32,3,2,0.3,0.0005,64,60,30,150,leaky_relu,-0.167091759,17.72151899,0.840303518
0,"20MA, RSI, MACD, CCI, ATR, OBV",32,2,2,0.2,0.001,64,60,1,50,relu,0.094287309,14.16666667,0.632199224
1,"20MA, RSI, MACD, CCI, ATR, OBV",128,3,2,0.4,0.001,64,60,1,150,relu,0.825073805,52.91666667,1.370046813
2,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,3,0.2,0.0001,32,60,1,50,relu,0.490891826,26.66666667,0.822225279
3,"20MA, RSI, MACD, CCI, ATR, OBV",128,2,3,0.5,0.0001,64,60,1,100,relu,0.150260939,15,0.596378736
4,"20MA, RSI, MACD, CCI, ATR, OBV",32,3,3,0.2,0.001,32,60,1,100,leaky_relu,0.569911866,22.91666667,1.16813055
5,"20MA, RSI, MACD, CCI, ATR, OBV",32,3,2,0.5,0.0005,64,60,1,50,relu,0.009348833,14.58333333,0.705094921
6,"20MA, RSI, MACD, CCI, ATR, OBV",128,2,2,0.3,0.0001,32,60,1,50,leaky_relu,0.705403366,35,0.613515513
7,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,3,0.3,0.0001,32,60,1,50,leaky_relu,0.852411075,48.75,1.066396377
8,"20MA, RSI, MACD, CCI, ATR, OBV",128,2,2,0.3,0.0001,64,60,1,150,leaky_relu,0.821844042,52.08333333,1.129392153
9,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,2,0.3,0.0001,64,60,1,150,relu,0.868459531,56.25,1.087509619
10,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,2,0.4,0.0005,64,60,1,150,relu,0.591926231,23.33333333,0.676074659
11,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,3,0.3,0.0001,32,60,1,150,leaky_relu,0.803220062,42.5,1.142212641
12,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,3,0.3,0.0001,32,60,1,150,leaky_relu,0.81184828,42.5,0.967205092
13,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,3,0.4,0.0001,32,60,1,50,leaky_relu,0.399706556,17.5,0.686244076
14,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,2,0.3,0.0001,64,60,1,100,relu,0.084342973,13.33333333,0.554183288
15,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,3,0.4,0.0005,32,60,1,50,leaky_relu,-0.040757708,9.583333333,1.062637944
16,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,2,0.2,0.0001,64,60,1,150,relu,0.748162638,39.16666667,0.722043137
17,"20MA, RSI, MACD, CCI, ATR, OBV",64,2,3,0.3,0.0001,32,60,1,150,leaky_relu,0.773621196,45,1.071770608
18,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,2,0.4,0.001,64,60,1,50,leaky_relu,0.382326605,15.83333333,0.853338044
19,"20MA, RSI, MACD, CCI, ATR, OBV",32,3,3,0.2,0.0005,32,60,1,100,relu,0.315273775,7.5,0.566101548
20,"20MA, RSI, MACD, CCI, ATR, OBV",64,2,3,0.3,0.0001,32,60,1,150,relu,0.38358075,19.58333333,0.578877043
21,"20MA, RSI, MACD, CCI, ATR, OBV",128,3,2,0.4,0.001,64,60,1,150,relu,0.793535214,41.25,0.800672416
22,"20MA, RSI, MACD, CCI, ATR, OBV",128,3,2,0.5,0.001,64,60,1,150,relu,0.020284067,27.91666667,0.900091579
23,"20MA, RSI, MACD, CCI, ATR, OBV",128,3,2,0.4,0.001,64,60,1,150,relu,0.416601371,26.66666667,0.698664478
24,"20MA, RSI, MACD, CCI, ATR, OBV",128,3,2,0.3,0.001,64,60,1,150,relu,0.786747038,43.33333333,1.004229508
0,"20MA, RSI, MACD, CCI, ATR, OBV",32,3,2,0.5,0.001,64,60,30,50,leaky_relu,-2.33526149,6.329113924,0.879810613
1,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,3,0.4,0.0001,64,60,30,100,leaky_relu,-1.52233719,12.23628692,0.793453774
2,"20MA, RSI, MACD, CCI, ATR, OBV",128,3,3,0.3,0.0001,32,60,30,50,relu,0.335466813,25.3164557,0.976630515
3,"20MA, RSI, MACD, CCI, ATR, OBV",64,3,2,0.5,0.001,64,60,30,50,relu,-3.437008911,6.329113924,0.705463368
4,"20MA, RSI, MACD, CCI, ATR, OBV",32,3,2,0.5,0.0001,32,60,30,50,leaky_relu,-0.81126599,13.5021097,0.90934469
5,"20MA, RSI, MACD, CCI, ATR, OBV",32,2,3,0.5,0.0001,32,60,30,50,relu,-0.214717552,12.23628692,1.278973645
6,"20MA, RSI, MACD, CCI, ATR, OBV",128,3,2,0.5,0.0005,32,60,30,150,relu,-1.347239967,18.56540084,0.896065997
7,"20MA, RSI, MACD, CCI, ATR, OBV",64,2,3,0.5,0.0001,32,60,30,100,relu,-1.233423309,13.08016878,0.775307018
