Indicators,Window Size,Forecast Window,R2,Accuracy,Profit Index
"20MA, 50MA, RSI, Upper_BB, Lower_BB, Williams_%R",5,1,0.9730691560639064,99.1769547325103,1.1874673861602751
"20MA, 50MA, RSI, Upper_BB, Lower_BB, OBV",60,1,0.9645728153341844,98.73949579831933,0.9038977141311476
"20MA, 50MA, RSI, Upper_BB, Lower_BB, OBV",60,30,0.1429666424967384,59.148936170212764,0.9216073053284075
"20MA, 50MA, RSI, Upper_BB, Lower_BB, OBV",5,1,0.9728777934566007,99.1769547325103,1.0588430913274736
"20MA, 50MA, RSI, Upper_BB, CCI, ATR",60,1,0.9635161903603061,98.73949579831933,0.970077140008923
"20MA, 50MA, RSI, Upper_BB, CCI, ATR",60,30,0.1410168295134071,61.702127659574465,0.8516641340255122
"20MA, 50MA, RSI, Upper_BB, CCI, ATR",5,1,0.9727481483397746,99.1769547325103,0.9985639023421828
"20MA, 50MA, RSI, Upper_BB, CCI, Williams_%R",60,1,0.964183015695518,98.73949579831933,0.9916841401093025
"20MA, 50MA, RSI, Upper_BB, CCI, Williams_%R",60,30,0.04978440596118561,56.59574468085107,0.9127248341194252
"20MA, 50MA, RSI, Upper_BB, CCI, Williams_%R",5,1,0.9729733769476188,99.1769547325103,1.1544486538102503
"20MA, 50MA, RSI, Upper_BB, CCI, OBV",60,1,0.9644199587457823,99.15966386554622,1.011882039898533
"20MA, 50MA, RSI, Upper_BB, CCI, OBV",60,30,0.05025377928596775,60.0,0.926578957603485
"20MA, 50MA, RSI, Upper_BB, CCI, OBV",5,1,0.9727741288364524,99.1769547325103,1.0187131710855615
"20MA, 50MA, RSI, Upper_BB, ATR, Williams_%R",60,1,0.9628522500253628,98.73949579831933,1.0381247465685226
"20MA, 50MA, RSI, Upper_BB, ATR, Williams_%R",60,30,0.08426338247512954,47.65957446808511,0.8419700417701288
"20MA, 50MA, RSI, Upper_BB, ATR, Williams_%R",5,1,0.9728122058676871,99.1769547325103,1.0497760947539785
"20MA, 50MA, RSI, Upper_BB, ATR, OBV",60,1,0.9627641990560791,99.15966386554622,0.9104156595007095
"20MA, 50MA, RSI, Upper_BB, ATR, OBV",60,30,0.13257651806505033,54.46808510638298,0.8506956641432433
"20MA, 50MA, RSI, Upper_BB, ATR, OBV",5,1,0.9726687157609116,99.1769547325103,1.0399543316449773
