Trial,Indicators,Hidden Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,R2,Accuracy,Profit Index
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.3,0.0005,16,60,1,150,0.526741959,38.33333333,1.373573845
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.6,0.001,16,60,1,100,0.759377974,33.75,1.020578777
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.2,0.001,64,60,1,100,0.833996083,49.58333333,1.122401628
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.5,0.001,64,60,1,100,0.847372364,53.33333333,1.165242549
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.2,0.0005,16,60,1,100,0.892104986,60.41666667,1.032873492
14,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.0001,16,60,1,100,0.568077983,23.33333333,0.658544016
15,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.0005,16,60,1,150,0.892996447,59.16666667,1.304742746
16,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.5,0.001,16,60,1,150,0.698690938,22.91666667,0.580381737
17,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.001,16,60,1,150,0.91629954,66.25,0.562107327
18,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0005,16,60,1,150,0.909984764,64.16666667,0.69391227
19,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0001,16,60,1,150,0.904074525,62.91666667,1.192774478
20,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0005,32,60,1,150,0.87971935,56.66666667,1.163677473
21,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0001,16,60,1,150,0.902388998,64.58333333,0.827176373
22,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.7,0.0001,16,60,1,150,0.902536707,62.5,0.96944802
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.5,0.0001,16,60,1,150,0.90540772,62.5,0.989847813
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.5,0.0001,16,60,1,150,0.904766005,63.52459016,1.086847371
