Trial,Indicators,Hidden Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,R2,Accuracy,Profit Index
11,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.5,0.0005,64,60,30,150,-0.050756267,29.48717949,0.860029451
12,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.5,0.0005,64,60,30,150,0.082971916,28.63247863,0.920470333
13,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.6,0.0005,64,60,30,150,-0.032489201,29.05982906,0.954073697
14,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.4,0.0005,64,60,30,150,0.07306279,29.91452991,0.847865524
15,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.6,0.0005,64,60,30,150,-0.148512338,27.35042735,0.895728311
16,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.4,0.0005,64,60,30,150,-0.115112255,26.92307692,0.882545879
17,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.4,0.0005,64,60,30,150,-0.578886302,20.94017094,0.990019257
18,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.7,0.0005,64,60,30,150,0.150962201,29.48717949,0.898948973
19,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.7,0.0005,64,60,30,150,-0.060593632,31.1965812,0.993426242
20,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.7,0.0005,16,60,30,150,-1.285031889,13.67521368,1
21,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.5,0.0005,64,60,30,150,-0.078829059,29.05982906,0.906259964
22,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.7,0.0005,64,60,30,150,-0.064170899,27.77777778,0.8675153
23,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.5,0.0005,64,60,30,150,0.044695314,29.91452991,0.919841267
24,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.4,0.0005,64,60,30,150,-0.014643211,29.05982906,0.866406213
0,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.8,0.0001,64,60,1,150,0.685635891,63.71308017,1.103640083
1,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.8,0.0005,32,60,1,100,0.310786983,16.87763713,0.895304685
2,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.2,0.001,64,60,1,100,0.730637276,59.07172996,0.835151113
3,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.4,0.001,64,60,1,50,0.789767717,76.79324895,1.010684051
4,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.6,0.001,64,60,1,100,0.860469376,84.38818565,1.177529623
5,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.4,0.0005,16,60,1,150,0.774266826,67.93248945,0.856098282
6,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.3,0.0001,16,60,1,150,0.267480048,19.4092827,0.884660511
7,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.3,0.0005,16,60,1,50,0.882084666,88.18565401,1.033114154
8,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.6,0.001,64,60,1,150,0.859148291,83.5443038,1.121969704
9,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.3,0.001,64,60,1,50,-1.023026219,4.219409283,1
10,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.2,0.0005,16,60,1,50,0.890639989,89.45147679,1.088690505
11,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.2,0.0005,16,60,1,50,0.883490193,87.76371308,1.064844537
12,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.2,0.0005,16,60,1,50,0.899532388,90.29535865,1.333398702
13,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.2,0.0005,16,60,1,50,0.889073897,89.45147679,1.048232895
14,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.5,0.0005,32,60,1,50,0.79958173,69.19831224,0.880752413
15,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.4,0.0005,16,60,1,50,0.6049229,45.99156118,0.874328442
16,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.2,0.0005,16,60,1,50,0.898311496,90.29535865,1.252551285
17,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.3,0.0001,16,60,1,50,0.619563563,50.21097046,0.874293222
18,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.5,0.0005,32,60,1,50,-5.07715198,0,1
19,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.5,0.0005,16,60,1,100,0.653208002,47.67932489,0.81233381
20,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.7,0.0001,16,60,1,50,0.616993441,51.47679325,0.954786987
21,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.2,0.0005,16,60,1,50,0.880911489,87.76371308,1.095757764
22,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.2,0.0005,16,60,1,50,0.890985561,89.45147679,1.176594672
23,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.3,0.0005,16,60,1,50,0.86747505,86.4978903,1.026371117
24,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.2,0.0005,16,60,1,50,0.878191648,87.34177215,1.039878953
0,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.5,0.0001,32,60,30,100,-0.632485796,24.78632479,1.046079801
1,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.8,0.001,64,60,30,100,-3.554997388,3.418803419,1
2,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.7,0.001,16,60,30,50,-3.609554444,2.136752137,1
3,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.8,0.0005,32,60,30,50,-2.347925983,5.128205128,1.111465864
4,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.5,0.0001,16,60,30,50,-2.068564549,6.837606838,1.03148341
5,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.7,0.001,32,60,30,150,-1.044290997,18.37606838,1
6,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.7,0.001,64,60,30,50,-0.415861526,23.5042735,0.932443045
7,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.6,0.001,16,60,30,150,-1.359716214,13.24786325,1
8,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.2,0.0001,16,60,30,150,-3.892181958,2.564102564,1.072038883
9,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.3,0.0005,16,60,30,50,-2.135068396,6.837606838,1
10,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.4,0.001,64,60,30,50,-0.521916472,21.36752137,0.932443045
11,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.4,0.001,64,60,30,50,-0.319390833,22.64957265,0.932443045
12,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.4,0.001,64,60,30,50,-0.129822243,26.92307692,0.937329068
13,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.4,0.001,64,60,30,50,-0.506778006,23.93162393,0.894061549
14,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.3,0.001,64,60,30,50,-0.368955692,23.93162393,0.932443045
15,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.4,0.0005,64,60,30,100,-1.129929889,17.52136752,1.03148341
16,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.2,0.001,64,60,30,50,-0.366301845,23.07692308,0.932443045
17,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.3,0.001,64,60,30,50,-1.580127492,11.11111111,1
18,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.6,0.0005,64,60,30,150,0.010083532,30.34188034,0.893127891
19,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.6,0.0005,64,60,30,150,-0.074210526,26.92307692,0.877782994
20,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.6,0.0005,32,60,30,150,-0.556484049,20.94017094,0.990019257
21,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.6,0.0005,64,60,30,150,-0.003488615,31.62393162,0.85539146
22,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.6,0.0005,64,60,30,150,0.122126755,33.76068376,0.927427599
23,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.6,0.0005,64,60,30,150,-0.095286365,27.77777778,0.782189322
24,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.5,0.0005,64,60,30,150,-0.177736251,28.20512821,0.900384431
0,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.4,0.0005,32,60,1,100,0.711596203,60.75949367,0.896399165
1,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.3,0.001,16,60,1,150,0.43014444,37.97468354,0.976871114
2,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.0005,64,60,1,100,0.298420725,30.80168776,0.880941374
3,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.4,0.001,16,60,1,150,0.465408694,29.11392405,1
4,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.5,0.001,64,60,1,50,0.480042244,24.89451477,0.920245807
5,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.7,0.0001,32,60,1,50,0.675740972,70.04219409,0.986637631
6,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.001,64,60,1,50,-0.981791321,4.641350211,1
7,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.7,0.001,16,60,1,100,-14.7928734,0,1
8,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.2,0.0001,16,60,1,150,0.341321655,34.59915612,0.904500672
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.5,0.0005,64,60,1,50,0.610639994,50.21097046,1.065442261
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.0005,32,60,1,100,0.798886363,68.77637131,0.8570221
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0005,32,60,1,100,0.737028286,64.97890295,0.919813729
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.0005,32,60,1,100,0.891495046,89.87341772,1.533910445
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.0005,32,60,1,100,0.694025674,61.1814346,0.972054496
14,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.0005,32,60,1,100,0.742630819,66.66666667,0.881322102
15,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.7,0.0005,32,60,1,100,0.752603195,69.19831224,0.881322102
16,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.0005,32,60,1,100,0.854327178,81.43459916,1.02016196
17,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.6,0.0001,32,60,1,100,0.730131232,72.15189873,1.124294826
18,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0005,32,60,1,100,0.894500204,90.71729958,1.044846588
19,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0005,32,60,1,150,0.896628523,87.81512605,1.28871009
20,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.7,0.0001,32,60,1,100,0.69210772,70.88607595,1.294310806
21,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0005,32,60,1,150,0.870291325,82.70042194,1.005930825
22,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0005,32,60,1,150,0.898667258,91.13924051,1.119035087
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.5,0.0005,32,60,1,150,0.893307124,89.87341772,1.077603613
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.5,0.0005,32,60,1,150,0.911992132,92.82700422,1.229641185
0,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.8,0.001,64,60,30,50,-0.126755862,26.92307692,0.979456312
1,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.7,0.001,32,60,30,50,-1.167778125,15.38461538,1
2,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.3,0.001,32,60,30,150,-0.80662947,17.52136752,1
3,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.0005,32,60,30,150,-1.055595658,18.37606838,0.945917235
4,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.3,0.001,32,60,30,100,-39.87869568,0,1
5,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.3,0.0001,64,60,30,100,-0.796342058,19.65811966,0.903984243
6,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.001,32,60,30,100,-0.482196151,20.51282051,1.03148341
7,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.0001,64,60,30,50,-0.031415978,29.05982906,1.22938289
8,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0005,64,60,30,100,-0.158473896,28.63247863,0.906143624
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.4,0.001,32,60,30,150,-33.36671128,0,1
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.5,0.0001,16,60,30,50,-0.982711398,17.94871795,0.895304685
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.7,0.0001,64,60,30,50,-0.034695771,28.63247863,1.247361265
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0001,64,60,30,50,-0.034230213,28.20512821,1.179959563
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0001,64,60,30,50,-0.022064783,29.48717949,1.150621386
14,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0001,16,60,30,50,-1.693141406,7.692307692,1.041481253
15,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.5,0.0001,64,60,30,50,-0.103316613,26.06837607,1.105981007
16,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.7,0.0001,64,60,30,50,-0.998388825,16.66666667,0.903358579
17,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.5,0.0001,64,60,30,50,-0.016166367,30.34188034,1.141083837
18,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.4,0.0005,16,60,30,50,-2.132693203,8.547008547,1
19,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.2,0.0001,64,60,30,150,-0.28547085,26.92307692,1.106128051
20,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.0001,64,60,30,50,-0.05787347,30.34188034,1.127637183
21,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0001,64,60,30,50,-0.084755475,27.77777778,1.106614472
22,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.5,0.0001,64,60,30,50,-0.110732728,26.4957265,1.106614472
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.7,0.0001,64,60,30,50,-0.115225427,25.21367521,1.143181326
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.5,0.0001,64,60,30,50,-0.087618877,25.64102564,1.165223255
0,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.8,0.001,16,60,1,150,0.849816616,82.27848101,1.1066198
1,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.8,0.001,16,60,1,150,-27.92563329,0,1
2,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.6,0.001,32,60,1,100,-12.12761531,0,1
3,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.2,0.001,64,60,1,100,0.619945323,46.41350211,0.988596907
4,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.3,0.0005,64,60,1,150,0.859977411,84.81012658,1.013943378
5,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0005,64,60,1,150,0.87078034,86.4978903,1.088766604
6,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.4,0.001,16,60,1,150,0.775551574,69.19831224,1.111465864
7,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.0001,64,60,1,50,0.439060477,56.96202532,1.058561468
8,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.3,0.0001,16,60,1,50,0.56302071,54.43037975,1.182632271
9,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.2,0.001,64,60,1,150,0.774235495,68.77637131,1.077624008
10,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.6,0.0005,32,60,1,100,0.761095041,62.44725738,0.925117236
11,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0005,64,60,1,150,0.863129028,86.07594937,1.089637282
12,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0005,64,60,1,150,0.863161979,85.23206751,1.081983223
13,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.7,0.0005,64,60,1,150,0.770018308,75.52742616,1.190960687
14,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.5,0.0005,64,60,1,150,0.759744782,75.94936709,1.239510271
15,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.7,0.0005,64,60,1,50,0.740976699,56.96202532,0.914681118
16,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.5,0.0005,32,60,1,150,0.639810673,47.67932489,0.899988148
17,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.7,0.0005,64,60,1,150,0.852569478,83.12236287,1.094680442
18,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.6,0.0001,64,60,1,100,0.702232417,71.30801688,1.058768307
19,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.4,0.0005,32,60,1,50,0.721440637,59.49367089,0.934378494
20,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.5,0.0005,64,60,1,150,0.84836754,82.27848101,1.059608522
21,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0005,64,60,1,150,0.889790294,89.87341772,1.266806004
22,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.7,0.0005,64,60,1,150,0.856085837,85.65400844,1.055265224
23,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.5,0.0005,64,60,1,150,0.849422101,82.27848101,1.162358092
24,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0005,64,60,1,150,0.86715237,85.65400844,1.225287994
0,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.6,0.001,32,60,30,150,-0.519497762,22.64957265,1.105790323
1,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.6,0.0005,64,60,30,100,-0.174558064,23.5042735,0.932443045
2,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.8,0.001,64,60,30,100,-0.612680206,20.94017094,0.895304685
3,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.5,0.0005,64,60,30,150,0.071148387,26.92307692,0.894553666
4,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.8,0.001,32,60,30,100,-1.145147036,14.1025641,1
5,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.2,0.0001,64,60,30,100,0.088162299,29.48717949,1.33445597
6,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.5,0.001,64,60,30,150,-0.053423388,27.77777778,0.940383059
7,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.4,0.001,32,60,30,150,-0.717367897,20.08547009,1.072038883
8,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.5,0.0005,16,60,30,100,-15.41604868,0,1
9,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.2,0.0001,32,60,30,150,0.033703644,29.48717949,1.272232626
10,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.2,0.0001,16,60,30,50,-0.861439989,19.65811966,0.895304685
11,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.0005,64,60,30,50,-0.085708664,32.05128205,0.971142058
12,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.0001,64,60,30,150,0.084542701,31.1965812,1.235282465
13,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.0001,64,60,30,100,0.097990597,29.05982906,1.232657142
14,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.0001,64,60,30,100,0.060733649,29.48717949,1.088123211
15,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.2,0.0001,64,60,30,100,-0.698194516,23.93162393,1.329605112
16,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.0001,16,60,30,100,-0.56382707,22.64957265,0.876641888
17,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.0001,64,60,30,100,0.089185697,31.1965812,1.392652936
18,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.0001,64,60,30,50,-0.050145957,24.78632479,1.137467853
19,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.6,0.0001,16,60,30,100,-1.172298015,15.38461538,1.008995702
20,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.3,0.0001,64,60,30,100,-0.120014297,28.20512821,1.154204317
21,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.2,0.0001,64,60,30,100,0.04952415,30.76923077,1.450848225
22,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.0001,64,60,30,100,0.097092436,32.47863248,1.371077087
23,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.0001,64,60,30,100,0.101750366,32.05128205,1.415711148
24,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.0001,64,60,30,100,0.034893501,28.20512821,1.33033347
