Trial,Indicators,Hidden Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,R2,Accuracy,Profit Index
0,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.2,0.001,64,60,1,100,0.794419828,65.53191489,0.729135628
1,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.2,0.0001,32,60,1,100,0.592279735,50.21276596,0.787291595
2,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.2,0.001,32,60,1,150,0.75339872,55.74468085,0.729916561
3,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.2,0.0005,16,60,1,150,-1.504938191,0.425531915,0.711877623
4,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.2,0.001,64,60,1,100,0.518733799,46.80851064,0.856832543
5,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.4,0.001,64,60,1,150,0.823155391,77.0212766,0.811165823
6,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.7,0.001,64,60,1,150,-0.093321007,20,0.777946747
7,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.4,0.0005,32,60,1,50,0.575155326,35.74468085,0.7032108
8,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.6,0.001,64,60,1,100,0.795474916,68.5106383,0.692932891
9,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.7,0.001,16,60,1,150,0.065277355,14.89361702,0.711877623
10,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.4,0.0001,64,60,1,50,0.392248398,44.25531915,0.694122924
11,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.5,0.001,64,60,1,100,0.849813361,80,0.838327728
12,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.5,0.001,64,60,1,150,0.880484101,81.70212766,0.793300277
13,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.5,0.001,64,60,1,100,0.864662809,80,0.840865699
14,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.5,0.0001,64,60,1,50,-0.395264533,14.46808511,0.73980935
15,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.8,0.0005,16,60,1,150,0.29165748,23.40425532,0.736523028
16,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.6,0.001,64,60,1,100,0.795354721,71.06382979,0.644707
17,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.6,0.001,64,60,1,150,0.887647854,83.82978723,0.712438411
18,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.6,0.0005,32,60,1,150,0.887284946,85.95744681,0.619640063
19,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.8,0.0005,32,60,1,150,0.913933607,87.65957447,0.957309781
20,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.8,0.0005,32,60,1,150,0.671317105,40,1.024519423
21,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.7,0.0005,32,60,1,150,0.906110622,86.80851064,0.592085372
22,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.7,0.0005,32,60,1,150,0.902859428,88.5106383,0.63043952
23,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.7,0.0005,32,60,1,150,0.917586356,88.08510638,0.610752512
24,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.8,0.0005,32,60,1,150,0.850933689,77.44680851,0.73404255
0,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.3,0.0005,32,60,30,50,-4.206988179,18.53448276,0.827975946
1,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.7,0.001,16,60,30,100,-7.901308766,0,0.827975946
2,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.6,0.0005,64,60,30,50,-2.548908083,19.82758621,0.978758375
3,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.7,0.0005,32,60,30,100,-3.366441335,18.96551724,0.827975946
4,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.6,0.001,32,60,30,150,-3.913582856,19.82758621,0.827975946
5,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.5,0.0005,16,60,30,100,-5.694715782,2.155172414,0.827975946
6,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.8,0.0005,32,60,30,100,-9.088763346,0,0.827975946
7,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.7,0.0005,16,60,30,50,-4.85148478,3.879310345,0.827975946
8,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.8,0.001,16,60,30,100,-6.37478776,0.431034483,0.827975946
9,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.2,0.0001,64,60,30,150,-5.657904626,0,0.827975946
10,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.4,0.0001,64,60,30,50,-3.064661111,9.482758621,0.827975946
11,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.4,0.0001,64,60,30,50,-2.802823221,19.39655172,0.827975946
12,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.5,0.0001,64,60,30,50,-2.884535777,11.20689655,0.827975946
13,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.4,0.0001,64,60,30,50,-1.546137933,24.13793103,0.882242162
14,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,0.4,0.0001,64,60,30,50,-4.910319563,0,0.827975946
15,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,0.5,0.0005,64,60,30,50,-2.919207199,20.68965517,0.974044213
16,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.6,0.0001,64,60,30,50,-0.050647695,31.03448276,1.20933174
17,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.2,0.0001,64,60,30,150,-2.594484932,15.51724138,0.905335618
18,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.3,0.0001,64,60,30,50,-0.535072303,25.43103448,1.017717448
19,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.3,0.0001,64,60,30,50,-0.028407711,42.67241379,1.381570123
20,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.3,0.0001,64,60,30,150,-1.792001318,18.10344828,0.971284984
21,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.3,0.0001,64,60,30,50,0.258888265,37.93103448,1.501776706
22,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.2,0.0001,64,60,30,50,-1.028471704,24.13793103,0.968346752
23,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.3,0.0001,64,60,30,50,-1.963695941,15.51724138,1.042676347
24,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,0.6,0.0001,64,60,30,50,-0.00386409,34.9137931,1.264143077
0,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.8,0.001,32,60,1,150,0.810487673,70.21276596,0.921659096
1,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.5,0.0005,32,60,1,150,0.368225089,29.36170213,1.013610834
2,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.5,0.0005,16,60,1,50,0.692787213,58.72340426,0.773285294
3,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.5,0.0001,16,60,1,150,0.533120286,53.19148936,0.903429867
4,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.8,0.001,16,60,1,50,-3.615851002,3.829787234,0.734311248
5,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.2,0.001,64,60,1,100,0.864719554,81.70212766,0.805294442
6,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.8,0.0001,32,60,1,150,0.155035233,45.53191489,0.940021966
7,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.7,0.001,64,60,1,100,0.860504279,79.14893617,0.673085234
8,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.7,0.001,16,60,1,50,0.16704618,11.4893617,0.711877623
9,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.2,0.0005,16,60,1,150,0.495707379,54.89361702,0.640786845
10,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.2,0.001,64,60,1,100,0.841323795,76.17021277,0.766506257
11,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.3,0.001,64,60,1,100,0.865586582,76.59574468,0.984598692
12,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.3,0.001,64,60,1,100,0.855843825,80,0.759747011
13,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.3,0.001,64,60,1,100,0.856685826,80.42553191,0.745995098
14,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.3,0.001,64,60,1,100,0.851278541,78.72340426,0.70571963
15,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.4,0.0001,64,60,1,100,0.702871907,56.17021277,0.771358602
16,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.2,0.001,64,60,1,100,0.87951026,82.9787234,0.791605655
17,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.4,0.001,64,60,1,100,0.85024463,79.57446809,0.749367452
18,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.4,0.0001,64,60,1,100,0.11264058,25.95744681,0.794792134
19,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.3,0.0005,64,60,1,100,0.818959087,73.19148936,0.802761942
20,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.2,0.001,32,60,1,50,0.498487936,32.76595745,1.049249905
21,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.2,0.001,64,60,1,100,0.883917001,84.25531915,0.855159285
22,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.2,0.001,64,60,1,100,0.810063156,68.93617021,0.822149464
23,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.3,0.001,64,60,1,100,0.806432069,68.5106383,0.844159868
24,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.2,0.001,64,60,1,100,0.775235362,70.21276596,0.854462169
0,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.6,0.0005,64,60,30,50,-2.412064377,18.96551724,0.958355554
1,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.2,0.0005,16,60,30,50,-4.57069508,8.189655172,0.827975946
2,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.2,0.001,32,60,30,100,-3.119808406,18.96551724,0.827975946
3,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.7,0.0005,64,60,30,50,-2.680057455,19.39655172,0.958355554
4,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.4,0.0005,64,60,30,150,-7.692140666,0,0.827975946
5,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.5,0.0001,64,60,30,50,-7.452438141,0,0.827975946
6,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.7,0.0001,16,60,30,150,-3.414522358,13.36206897,0.827975946
7,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.2,0.0005,64,60,30,50,-2.63095181,20.25862069,0.978758375
8,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.6,0.0005,64,60,30,150,-1.837604081,16.81034483,0.856640708
9,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.3,0.0005,32,60,30,150,-2.620388233,18.10344828,0.847133675
10,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.8,0.001,16,60,30,100,-5.641702317,1.724137931,0.827975946
11,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.6,0.0005,64,60,30,150,-1.701721319,24.56896552,0.886211524
12,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.5,0.0005,64,60,30,150,-1.813676944,22.84482759,0.840254365
13,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.5,0.0005,64,60,30,150,-2.058330677,19.82758621,0.933334
14,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.4,0.001,64,60,30,150,-2.28280208,20.25862069,0.873829667
15,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.5,0.0001,32,60,30,150,-6.705985733,0,0.827975946
16,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.6,0.0005,64,60,30,150,-2.158815617,21.12068966,0.937266309
17,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.8,0.0005,64,60,30,100,-2.196754723,18.10344828,0.958355554
18,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.4,0.001,16,60,30,150,-10.44903198,0,0.827975946
19,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.7,0.0001,32,60,30,150,-2.292046282,18.96551724,0.856640708
20,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,0.6,0.0005,64,60,30,100,-2.474289828,19.39655172,0.969555283
21,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.6,0.0005,64,60,30,150,-1.825792881,19.39655172,0.904820117
22,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.6,0.0005,64,60,30,150,-1.902931252,20.68965517,0.825255378
23,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,0.5,0.0005,64,60,30,150,-2.218420861,16.37931034,0.891319748
24,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,0.7,0.0005,64,60,30,150,-1.693281598,25.86206897,0.940395871
0,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.2,0.0005,64,60,1,50,0.655936691,59.57446809,1.098182197
1,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.4,0.0005,64,60,1,50,0.332865922,44.68085106,1.649760483
2,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.001,32,60,1,100,0.880860802,82.12765957,0.979431617
3,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.2,0.0005,64,60,1,50,0.665900846,56.59574468,0.849042901
4,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.8,0.0005,64,60,1,100,0.759968157,68.08510638,0.852908457
5,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.2,0.0005,64,60,1,100,0.661624698,54.04255319,0.795132286
6,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.001,16,60,1,150,0.497297588,28.5106383,0.711877623
7,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.2,0.0005,64,60,1,50,0.825570654,72.76595745,0.916144567
8,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.0005,32,60,1,50,0.087696156,31.06382979,0.743338199
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.4,0.0001,64,60,1,50,0.732085138,66.80851064,0.82444224
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.6,0.001,32,60,1,100,0.868132665,83.40425532,0.685907103
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.6,0.001,32,60,1,100,0.865297321,82.9787234,0.677991056
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.6,0.001,32,60,1,100,0.788954277,71.91489362,0.988459372
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.6,0.001,32,60,1,100,0.865073326,83.82978723,0.642904671
14,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.5,0.001,32,60,1,150,0.906092072,85.95744681,0.575421802
15,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.0001,16,60,1,150,0.661117934,56.59574468,0.806656785
16,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.5,0.001,32,60,1,150,0.707333839,50.63829787,0.844139949
17,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.5,0.001,32,60,1,150,0.859817414,81.70212766,0.976511543
18,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.001,32,60,1,150,0.901707067,86.38297872,0.625717852
19,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.7,0.0001,16,60,1,150,-5.537708747,1.70212766,0.776180327
20,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.001,32,60,1,150,0.901124398,86.38297872,0.586891992
21,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.001,32,60,1,150,0.898211009,86.80851064,0.589115468
22,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.001,32,60,1,150,0.89406493,83.82978723,0.677024698
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.5,0.001,32,60,1,150,0.78372572,66.38297872,0.972168609
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.001,32,60,1,150,0.670109356,42.9787234,0.711877623
0,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.6,0.0001,64,60,30,50,-3.847835994,16.81034483,0.93131204
1,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.5,0.0001,16,60,30,100,-6.05144694,0,0.827975946
2,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.0005,64,60,30,100,-2.199538082,19.39655172,0.964392127
3,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.0005,64,60,30,100,-2.211287346,19.39655172,0.902075122
4,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.0001,64,60,30,150,-4.100750036,11.20689655,1.032582486
5,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.3,0.001,16,60,30,100,-2.648682746,17.24137931,0.827975946
6,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.7,0.0005,32,60,30,50,-10.28334314,0,0.827975946
7,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.0005,16,60,30,150,-5.433602408,10.34482759,0.827975946
8,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.6,0.001,64,60,30,100,-2.268319222,19.39655172,0.948858781
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.7,0.0001,32,60,30,150,-7.008386195,0,0.827975946
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.2,0.0005,64,60,30,100,-2.063754177,18.10344828,0.851517985
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.2,0.0005,64,60,30,100,-2.375550061,18.10344828,0.920724262
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.2,0.0005,64,60,30,100,-2.014915411,20.68965517,0.906444861
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.2,0.0005,64,60,30,100,-1.899450807,20.68965517,0.958649474
14,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.0005,64,60,30,100,-2.113506833,18.96551724,0.977847591
15,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.2,0.0005,32,60,30,50,-3.059153091,17.67241379,0.921526379
16,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.001,64,60,30,100,-2.479248669,18.10344828,0.973281235
17,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.0005,64,60,30,100,-1.842857342,21.12068966,0.987498442
18,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.0005,32,60,30,50,-2.800093542,18.10344828,0.952486497
19,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.5,0.001,16,60,30,150,-5.683566289,10.77586207,0.827975946
20,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.0005,64,60,30,100,-2.431672365,17.67241379,0.955774706
21,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.2,0.0005,64,60,30,100,-2.120704359,21.98275862,0.903274296
22,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.0005,64,60,30,100,-1.817216074,26.72413793,0.836612303
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.0005,64,60,30,100,-1.925694829,23.27586207,0.802347004
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.0005,64,60,30,100,-2.382070014,16.81034483,0.996148467
0,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.3,0.0005,32,60,1,150,0.620027198,48.5106383,1.011468202
1,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.8,0.0001,16,60,1,50,0.779190603,66.80851064,0.97385449
2,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.7,0.001,16,60,1,100,0.072734025,8.936170213,0.711877623
3,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.3,0.0001,32,60,1,150,0.762095006,62.12765957,0.793339519
4,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.8,0.0001,64,60,1,150,0.215470301,28.5106383,0.777512599
5,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.7,0.0005,64,60,1,50,0.803771465,69.36170213,0.850951843
6,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.3,0.0005,16,60,1,50,-5.027755734,0,0.711877623
7,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.2,0.0001,32,60,1,100,0.580595606,65.10638298,0.897354827
8,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.5,0.0001,32,60,1,150,-0.556586312,8.085106383,0.711877623
9,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.8,0.0005,64,60,1,150,0.699772645,67.65957447,0.896825892
10,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.001,64,60,1,50,0.831999194,80,0.966489193
11,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.001,64,60,1,50,0.815611195,73.19148936,0.780986878
12,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.5,0.001,64,60,1,50,0.789318189,72.34042553,0.777032739
13,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.5,0.001,64,60,1,50,0.789139147,72.76595745,0.968950999
14,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.001,64,60,1,50,0.829713689,80,0.883752062
15,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.001,64,60,1,50,0.861441337,82.55319149,1.016264521
16,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.001,64,60,1,50,0.841847888,80.42553191,0.960445108
17,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.4,0.001,64,60,1,100,0.880429878,85.10638298,0.762265883
18,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.001,64,60,1,100,0.734849218,63.40425532,0.883889876
19,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.4,0.001,16,60,1,100,0.728007013,51.91489362,0.722333009
20,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.4,0.001,64,60,1,100,0.86665086,83.82978723,0.8006651
21,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.4,0.001,64,60,1,100,0.863878474,79.14893617,1.180887688
22,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.4,0.001,64,60,1,100,0.821368492,73.19148936,0.847525378
23,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.2,0.001,64,60,1,100,0.841653841,74.04255319,1.045861066
24,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.4,0.001,64,60,1,100,0.850551194,82.55319149,0.794539506
0,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.6,0.001,32,60,30,50,-5.004217606,10.34482759,0.827975946
1,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0005,32,60,30,50,-5.170929114,10.77586207,0.827975946
2,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.6,0.0005,32,60,30,100,-3.882380155,18.10344828,0.827975946
3,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.2,0.0001,16,60,30,100,-5.743760783,3.448275862,0.827975946
4,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.2,0.0001,64,60,30,50,-1.757458123,28.87931034,1.179194345
5,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.5,0.001,16,60,30,150,-5.536020507,3.448275862,0.827975946
6,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.5,0.001,64,60,30,50,-2.117492389,22.84482759,0.916959122
7,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.4,0.0001,16,60,30,100,-7.723809718,0,0.827975946
8,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.2,0.0001,64,60,30,50,-4.820051519,8.620689655,0.845856453
9,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.2,0.0001,32,60,30,150,-5.728397704,0,0.827975946
10,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.8,0.0001,64,60,30,50,-2.685778158,21.12068966,0.97557255
11,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.001,64,60,30,50,-2.235438361,17.67241379,0.847133675
12,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.8,0.001,64,60,30,50,-2.837098473,20.25862069,0.854068214
13,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.001,64,60,30,50,-2.711290829,16.81034483,0.827975946
14,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.4,0.0005,64,60,30,150,-2.423972439,21.12068966,0.873829667
15,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.7,0.0001,64,60,30,50,-2.374648647,20.25862069,0.859275395
16,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.001,64,60,30,50,-2.493019811,18.96551724,0.827975946
17,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.5,0.001,64,60,30,50,-3.636309298,18.96551724,0.854068214
18,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.0001,64,60,30,150,-4.202798457,0,0.827975946
19,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.5,0.0005,16,60,30,50,-9.409744483,0,0.827975946
20,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.7,0.001,64,60,30,100,-2.538310164,19.39655172,0.854068214
21,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.001,64,60,30,50,-2.652851542,15.51724138,0.827975946
22,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.4,0.001,64,60,30,50,-2.560953011,16.37931034,0.827975946
23,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.001,64,60,30,50,-2.103743884,18.10344828,0.827975946
24,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.001,64,60,30,50,-2.468747495,19.82758621,0.827975946
0,"20MA, 50MA, RSI, MACD, Upper_BB, OBV",32,0.5,0.0005,32,60,1,50,-1.230607986,11.06382979,0.804089598
