Trial,Indicators,Hidden Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,R2,Accuracy,Profit Index
4,"20MA, RSI, MACD, CCI, ATR, OBV",32,0.5,0.0005,16,60,1,100,0.867125015,84.16666667,0.687646965
5,"20MA, RSI, MACD, CCI, ATR, OBV",32,0.8,0.0001,64,60,1,50,0.625610911,61.66666667,0.992187302
6,"20MA, RSI, MACD, CCI, ATR, OBV",32,0.7,0.001,64,60,1,150,0.874615864,85.83333333,1.13405614
7,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.2,0.001,32,60,1,100,0.447081197,53.75,0.687442688
8,"20MA, RSI, MACD, CCI, ATR, OBV",32,0.6,0.0001,16,60,1,50,-2.000380753,12.91666667,1.082274564
9,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.8,0.001,64,60,1,150,0.907581034,89.16666667,0.958175376
10,"20MA, RSI, MACD, CCI, ATR, OBV",64,0.2,0.001,64,60,1,150,0.77984203,67.21311475,0.983275022
11,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.7,0.001,64,60,1,150,0.883376295,89.16666667,1.105199598
12,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.7,0.001,64,60,1,150,0.833446853,75.83333333,0.889429308
13,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.8,0.001,64,60,1,150,0.819168904,77.08333333,0.976200626
14,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.7,0.001,64,60,1,150,0.844889587,80,0.950720925
15,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.4,0.001,16,60,1,150,0.687753546,60.41666667,0.698461358
16,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.7,0.0005,64,60,1,150,0.86666769,83.75,0.935921309
17,"20MA, RSI, MACD, CCI, ATR, OBV",64,0.6,0.001,64,60,1,150,0.880346841,86.66666667,0.953064572
18,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.3,0.001,16,60,1,50,-0.738504609,17.91666667,0.692733796
19,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.8,0.0005,32,60,1,100,0.833728515,77.08333333,0.836932557
20,"20MA, RSI, MACD, CCI, ATR, OBV",64,0.7,0.001,64,60,1,150,0.591677748,46.66666667,0.977776579
21,"20MA, RSI, MACD, CCI, ATR, OBV",64,0.6,0.001,64,60,1,150,0.844539918,78.33333333,1.065265254
22,"20MA, RSI, MACD, CCI, ATR, OBV",64,0.6,0.001,64,60,1,150,0.827685388,77.5,1.0086016
23,"20MA, RSI, MACD, CCI, ATR, OBV",64,0.6,0.001,64,60,1,150,0.891417372,89.58333333,0.969556983
24,"20MA, RSI, MACD, CCI, ATR, OBV",64,0.8,0.001,64,60,1,150,0.830772864,79.58333333,1.05206545
0,"20MA, RSI, MACD, CCI, ATR, OBV",64,0.5,0.0005,64,60,30,100,-0.564153992,36.28691983,0.976937869
1,"20MA, RSI, MACD, CCI, ATR, OBV",64,0.2,0.0005,64,60,30,150,-0.19796192,24.89451477,1.276510533
2,"20MA, RSI, MACD, CCI, ATR, OBV",64,0.8,0.001,32,60,30,100,-0.235626277,41.35021097,1.132316981
3,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.8,0.0005,32,60,30,100,-1.246798993,21.51898734,1.174305388
4,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.2,0.0005,16,60,30,100,-3.722757566,4.641350211,0.828649175
5,"20MA, RSI, MACD, CCI, ATR, OBV",64,0.7,0.0005,64,60,30,100,-1.017396423,24.89451477,1.193765511
6,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.7,0.0001,32,60,30,50,-2.012532512,16.03375527,0.857662066
7,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.6,0.001,32,60,30,50,-0.140088645,32.06751055,1.131381778
8,"20MA, RSI, MACD, CCI, ATR, OBV",32,0.4,0.001,16,60,30,100,-0.715364702,33.33333333,0.8673132
9,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.3,0.001,16,60,30,150,-2.541988475,12.23628692,0.770239822
10,"20MA, RSI, MACD, CCI, ATR, OBV",32,0.5,0.0001,32,60,30,50,-4.349890844,4.641350211,1
11,"20MA, RSI, MACD, CCI, ATR, OBV",64,0.6,0.001,64,60,30,150,-0.782297678,27.84810127,1
12,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.2,0.001,64,60,30,150,-0.090343668,38.8185654,1.15452145
13,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.4,0.001,32,60,30,50,-0.200121434,36.28691983,1.008007389
14,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.6,0.001,64,60,30,150,-2.135065555,16.03375527,1.086978296
15,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.3,0.001,64,60,30,50,-0.085451201,43.88185654,0.96973563
16,"20MA, RSI, MACD, CCI, ATR, OBV",32,0.3,0.001,64,60,30,50,-0.041878811,38.39662447,1.155657029
17,"20MA, RSI, MACD, CCI, ATR, OBV",32,0.3,0.0001,64,60,30,50,-0.640973844,27.84810127,1.230622723
18,"20MA, RSI, MACD, CCI, ATR, OBV",32,0.3,0.001,64,60,30,50,-0.525807015,29.11392405,1.269402119
19,"20MA, RSI, MACD, CCI, ATR, OBV",32,0.4,0.001,64,60,30,50,-0.570265272,27.42616034,1.228975467
20,"20MA, RSI, MACD, CCI, ATR, OBV",32,0.3,0.0001,64,60,30,50,-1.160763137,22.3628692,1.201441992
21,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.2,0.001,64,60,30,150,-0.559607087,37.7593361,1.001892487
22,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.2,0.001,64,60,30,150,-0.079570898,38.39662447,1.274862525
23,"20MA, RSI, MACD, CCI, ATR, OBV",128,0.3,0.001,64,60,30,50,-0.131074062,43.88185654,0.882073451
24,"20MA, RSI, MACD, CCI, ATR, OBV",32,0.4,0.001,64,60,30,50,-1.033119515,24.89451477,1.093313868
0,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.8,0.0005,16,60,1,150,0.840568737,80,0.73425377
1,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.5,0.001,16,60,1,50,0.828216569,76.25,0.67915296
2,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.3,0.0005,64,60,1,100,-0.124467795,28.68852459,1.078657662
3,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.5,0.001,32,60,1,150,0.911167226,88.16326531,0.909717231
4,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.2,0.001,64,60,1,150,0.67779455,59.16666667,0.947955289
5,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.2,0.001,32,60,1,150,0.769782798,69.58333333,0.711997906
6,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.5,0.0005,64,60,1,150,0.765865582,69.58333333,0.769629357
7,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.7,0.0001,16,60,1,150,0.589377594,52.91666667,0.736192665
8,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.8,0.0001,16,60,1,150,0.815027285,77.91666667,0.70122216
9,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.4,0.0001,32,60,1,150,0.723997659,63.33333333,1.338997468
10,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.6,0.001,32,60,1,50,0.883797871,85.41666667,0.902421985
11,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.6,0.001,32,60,1,50,0.898207221,87.5,0.946661236
12,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.6,0.001,32,60,1,50,0.166617416,19.58333333,1
13,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.6,0.001,32,60,1,100,0.886375655,86.25,0.832169703
14,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.4,0.001,32,60,1,50,0.770570213,67.5,0.686513102
15,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.7,0.001,32,60,1,50,0.812939551,75.83333333,0.862339933
16,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.4,0.001,32,60,1,100,0.731899225,64.58333333,0.721762354
17,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.7,0.001,32,60,1,50,0.529364847,40.41666667,0.692733796
18,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.5,0.0001,32,60,1,50,-1.749648508,12.08333333,1.055987841
19,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.5,0.0005,64,60,1,100,0.85467705,82.08333333,1.071742782
20,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.3,0.001,32,60,1,150,0.863979085,83.33333333,0.667612675
21,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.6,0.001,32,60,1,100,0.910161002,89.58333333,0.859566456
22,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.6,0.001,32,60,1,100,0.857085077,82.37704918,0.772240325
23,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.7,0.001,32,60,1,100,0.862755079,82.08333333,0.671450051
24,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.6,0.001,32,60,1,100,0.858026735,84.58333333,0.968100084
0,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.8,0.0005,16,60,30,150,-0.958030817,22.78481013,0.837966076
1,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.6,0.0005,64,60,30,150,-0.932728805,25.3164557,1.214893532
2,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.3,0.001,16,60,30,100,-0.948800659,24.47257384,0.859270465
3,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.7,0.001,32,60,30,150,-0.325190881,39.24050633,1.001808091
4,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.2,0.0001,32,60,30,100,-0.471156918,39.66244726,1.100019699
5,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.8,0.0001,32,60,30,50,-1.104135472,25.73839662,1.121227215
6,"20MA, RSI, MACD, CCI, Williams_%R, OBV",64,0.5,0.0005,32,60,30,50,-1.069069947,25.73839662,1.137464836
7,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.3,0.001,32,60,30,50,-0.07545452,35.26970954,1.136161258
8,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.5,0.0001,32,60,30,100,-0.003655381,37.13080169,1.163093416
9,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.4,0.0001,64,60,30,50,-0.102466143,26.97095436,1.162578289
10,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.5,0.0001,16,60,30,100,-0.036773047,43.45991561,0.984773344
11,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.5,0.0001,16,60,30,100,-0.95598174,29.53586498,0.882762665
12,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.5,0.0001,16,60,30,100,-0.407623907,39.66244726,1.138440963
13,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.6,0.0001,16,60,30,100,-0.121504994,41.35021097,1.14014163
14,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.4,0.0001,64,60,30,100,-0.112546038,39.8340249,1.280183034
15,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.6,0.0001,32,60,30,100,-0.087161141,44.7257384,1.116631681
16,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.4,0.0001,16,60,30,100,-0.475471481,37.13080169,0.933153361
17,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.7,0.0001,16,60,30,100,-0.770637508,27.00421941,0.981699032
18,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.3,0.0005,32,60,30,100,-0.168040862,45.14767932,0.987099668
19,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.7,0.001,64,60,30,150,-1.532967075,15.61181435,0.875741611
20,"20MA, RSI, MACD, CCI, Williams_%R, OBV",128,0.4,0.0001,32,60,30,100,-2.094442941,11.39240506,0.828649175
21,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.2,0.001,32,60,30,50,-0.084415553,40.66390041,1.041321232
22,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.3,0.001,32,60,30,50,-0.066343813,44.7257384,1.04804369
23,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.6,0.001,32,60,30,50,-0.017666864,44.7257384,1.004193152
24,"20MA, RSI, MACD, CCI, Williams_%R, OBV",32,0.5,0.001,32,60,30,50,-0.699339092,24.47257384,0.90909417
0,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.2,0.0005,32,60,1,50,-1.854286254,14.16666667,1.044665968
1,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.6,0.001,16,60,1,100,-0.485762737,30,0.773469533
2,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.6,0.001,32,60,1,50,0.701245972,62.5,0.87470378
3,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.6,0.0001,32,60,1,150,0.726092306,68.75,0.771534127
4,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.5,0.0001,64,60,1,100,0.809628955,80,1.036095594
5,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.6,0.001,16,60,1,150,0.830295571,73.75,0.897264495
6,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.3,0.0001,16,60,1,150,-2.059381947,12.5,1.060138455
7,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.3,0.001,64,60,1,150,0.705552216,54.58333333,1
8,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.2,0.001,32,60,1,50,0.746010792,65,0.874900282
9,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.8,0.0001,64,60,1,150,0.717089573,63.75,1.027005228
10,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.8,0.0005,16,60,1,150,-1.220367391,20.41666667,1.132921196
11,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.5,0.0001,64,60,1,100,0.859117807,83.60655738,0.844313167
12,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.5,0.001,64,60,1,100,0.88009041,85.83333333,1.037333421
13,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.4,0.0001,64,60,1,100,0.821445865,76.66666667,0.816466564
14,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.5,0.0005,64,60,1,100,0.809810737,76.66666667,0.8842692
15,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.4,0.001,64,60,1,100,0.844204084,79.16666667,0.962111659
16,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.7,0.0001,64,60,1,100,0.515960281,44.16666667,1.041709721
17,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.4,0.001,64,60,1,100,0.878965656,85.41666667,1.073329916
18,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.4,0.001,64,60,1,100,0.892894685,90,0.994544914
19,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.3,0.001,64,60,1,100,0.882780424,88.33333333,1.00105591
20,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.3,0.001,64,60,1,100,0.896364337,89.16666667,1.194046563
21,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.3,0.001,64,60,1,100,0.83344256,77.5,0.961109981
22,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.3,0.001,64,60,1,100,0.822209261,78.33333333,0.851332501
23,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.2,0.001,64,60,1,100,0.443517104,34.16666667,1.080436938
24,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.4,0.001,64,60,1,100,0.893777291,89.58333333,1.047996884
0,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.2,0.001,32,60,30,100,-0.082191217,45.14767932,1.084600869
1,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.5,0.0005,64,60,30,150,-0.945847802,23.20675105,0.877879419
2,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.3,0.0005,32,60,30,50,-6.108197625,0.421940928,1
3,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.4,0.0005,32,60,30,150,-0.310218298,35.44303797,0.927432763
4,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.5,0.001,32,60,30,50,-0.12263452,37.13080169,0.992423531
5,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.7,0.0005,32,60,30,100,-0.270458245,36.28691983,0.89663756
6,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.4,0.001,64,60,30,150,-0.909724934,26.58227848,1.392928511
7,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.8,0.001,32,60,30,100,-0.38471387,28.69198312,1.25620764
8,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.7,0.001,16,60,30,150,-0.272317922,40.50632911,1.316556738
9,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.6,0.0005,64,60,30,100,-0.33103437,25.73839662,1.14490569
10,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.2,0.0001,16,60,30,100,-0.273021524,33.75527426,1.041678612
11,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.2,0.001,32,60,30,50,-0.143527926,40.92827004,1.131207921
12,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.5,0.001,32,60,30,50,-0.282375584,39.66244726,1.120975422
13,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.3,0.0001,32,60,30,50,-0.686653055,24.89451477,1.285073939
14,"20MA, RSI, MACD, ATR, Williams_%R, OBV",128,0.4,0.001,32,60,30,100,-0.295910203,38.8185654,1.248979662
15,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.6,0.001,16,60,30,50,-0.876834388,25.3164557,0.979161141
16,"20MA, RSI, MACD, ATR, Williams_%R, OBV",64,0.3,0.001,32,60,30,50,-0.362677927,38.39662447,1.020693622
17,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.2,0.0001,32,60,30,100,0.038774363,41.35021097,1.167485255
18,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.2,0.0001,64,60,30,100,-0.322213229,30.80168776,1.256112361
19,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.2,0.0001,16,60,30,100,-1.212777588,22.3628692,1.201441992
20,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.3,0.0001,32,60,30,100,-0.211907049,24.47257384,1.218755531
21,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.4,0.0001,32,60,30,100,0.032905232,42.61603376,1.192740881
22,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.3,0.0001,32,60,30,100,-0.190162544,29.87551867,1.04320089
23,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.2,0.0001,32,60,30,100,-0.258008817,25.20661157,0.95356269
24,"20MA, RSI, MACD, ATR, Williams_%R, OBV",32,0.4,0.0001,32,60,30,100,-0.153143576,30.37974684,1.000558648
0,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.3,0.001,32,60,1,150,0.759016516,65,1.068166781
1,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.8,0.0001,32,60,1,100,-1.173395311,22.91666667,1.288777294
2,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.8,0.0001,16,60,1,50,-1.434670343,20.83333333,1.054666786
3,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.3,0.0001,32,60,1,100,0.787122172,72.91666667,0.850599674
4,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",64,0.5,0.001,32,60,1,50,0.663415709,55.83333333,0.867897802
5,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.4,0.0005,64,60,1,100,0.166973535,25,0.692733796
6,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.2,0.001,64,60,1,50,0.16771701,37.08333333,0.728779779
7,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",64,0.2,0.001,32,60,1,100,0.701736571,58.75,0.775357445
8,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",64,0.7,0.0001,64,60,1,150,0.418965109,46.66666667,1.030439187
9,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.3,0.001,32,60,1,50,0.677795775,54.16666667,0.905526193
10,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.6,0.0005,16,60,1,100,0.870501406,87.08333333,0.895678703
11,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.6,0.0005,16,60,1,100,0.769124998,65.83333333,0.770051993
12,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.5,0.0005,16,60,1,100,0.775074167,68.33333333,0.818291608
13,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.6,0.0005,16,60,1,100,0.774007907,69.58333333,0.666285381
14,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.4,0.0001,16,60,1,100,0.666949399,61.25,0.827873731
15,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.6,0.0005,32,60,1,100,0.718818503,61.06557377,0.901256819
16,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.4,0.0001,16,60,1,150,0.71056781,62.91666667,0.765751763
17,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.5,0.0001,16,60,1,100,0.644605588,53.33333333,1.273659426
18,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.7,0.0005,32,60,1,100,0.491813295,43.75,0.645452792
19,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",64,0.3,0.0001,64,60,1,150,-0.012964226,33.33333333,1.097000725
20,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.7,0.0005,32,60,1,100,0.771543115,66.66666667,0.890226291
21,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.5,0.0005,16,60,1,100,0.850662422,84.16666667,0.649501912
22,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.5,0.0005,16,60,1,100,0.829175392,79.58333333,0.742447924
23,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.6,0.0005,16,60,1,100,0.831333294,79.16666667,0.667023286
24,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.6,0.0005,16,60,1,100,0.716075698,59.16666667,0.759257146
0,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.3,0.0005,64,60,30,150,-1.204294735,21.94092827,1.232429546
1,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",64,0.6,0.001,16,60,30,50,-2.30845255,9.282700422,0.828649175
2,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.6,0.0001,64,60,30,100,-0.022918385,32.48945148,1.328459069
3,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.6,0.0005,32,60,30,150,-0.195302378,31.64556962,1.31814714
4,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",64,0.6,0.0005,16,60,30,150,-0.38304261,30.37974684,1.265113831
5,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.6,0.0005,16,60,30,150,-0.481783396,31.64556962,1.330477697
6,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.4,0.001,16,60,30,50,-3.038926204,4.219409283,0.828649175
7,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",128,0.4,0.001,32,60,30,150,-0.300274715,32.91139241,1.277643694
8,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",64,0.3,0.0005,64,60,30,150,-0.285278237,31.22362869,1.425626994
9,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",64,0.3,0.001,16,60,30,150,-0.492468615,27.42616034,1.11374193
10,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.8,0.0001,64,60,30,100,-2.100557474,16.87763713,1.061620528
11,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.8,0.0001,32,60,30,100,-0.029720912,39.24050633,0.96563859
12,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.8,0.0001,32,60,30,100,-0.004877789,35.44303797,1.198214721
13,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.7,0.0001,64,60,30,100,0.030572527,37.97468354,1.090976419
14,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.8,0.0001,32,60,30,100,-0.097283464,39.24050633,1.14459936
15,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.7,0.0001,64,60,30,100,-0.112096694,29.95780591,1.201360091
16,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.7,0.0001,32,60,30,100,-1.57471621,20.25316456,1.201441992
17,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.7,0.0001,32,60,30,100,-0.116924473,27.42616034,1.221942343
18,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.5,0.0001,64,60,30,100,0.014876581,33.33333333,1.308132062
19,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.5,0.0001,64,60,30,50,-5.846863962,1.265822785,1
20,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.5,0.0001,64,60,30,100,0.020554095,35.8649789,1.151330903
21,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.5,0.0001,64,60,30,100,-0.047759553,29.53586498,1.251250017
22,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.4,0.0001,64,60,30,100,-0.178151046,28.27004219,1.26714838
23,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.2,0.0001,64,60,30,100,-0.238577087,28.27004219,1.128319875
24,"20MA, RSI, Upper_BB, Lower_BB, CCI, ATR",32,0.5,0.0001,64,60,30,100,0.031347225,35.44303797,1.092874177
0,"20MA, RSI, Upper_BB, Lower_BB, CCI, Williams_%R",128,0.8,0.0001,32,60,1,100,0.837430628,80.83333333,0.894750191
1,"20MA, RSI, Upper_BB, Lower_BB, CCI, Williams_%R",64,0.8,0.001,16,60,1,50,0.581362524,55,0.74929136
2,"20MA, RSI, Upper_BB, Lower_BB, CCI, Williams_%R",32,0.5,0.0005,32,60,1,100,0.897127453,89.16666667,0.961520243
3,"20MA, RSI, Upper_BB, Lower_BB, CCI, Williams_%R",128,0.4,0.0005,64,60,1,50,-0.019539084,30.41666667,0.955983996
4,"20MA, RSI, Upper_BB, Lower_BB, CCI, Williams_%R",64,0.7,0.0001,64,60,1,150,0.753749316,72.91666667,1.095909384
5,"20MA, RSI, Upper_BB, Lower_BB, CCI, Williams_%R",128,0.5,0.0001,16,60,1,100,0.836674962,79.58333333,0.806436413
6,"20MA, RSI, Upper_BB, Lower_BB, CCI, Williams_%R",64,0.4,0.0005,64,60,1,100,0.735941098,63.33333333,1.102817275
7,"20MA, RSI, Upper_BB, Lower_BB, CCI, Williams_%R",64,0.3,0.0001,32,60,1,150,0.798065486,75.83333333,0.787935814
8,"20MA, RSI, Upper_BB, Lower_BB, CCI, Williams_%R",64,0.7,0.0001,64,60,1,150,0.214961306,44.16666667,1.11744808
9,"20MA, RSI, Upper_BB, Lower_BB, CCI, Williams_%R",64,0.6,0.0001,32,60,1,100,0.532633067,53.75,1.106213211
10,"20MA, RSI, Upper_BB, Lower_BB, CCI, Williams_%R",32,0.2,0.0005,32,60,1,100,0.893949371,87.08333333,0.977499534
