Trial,Indicators,Filters,Kernel Size,Pooling Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,Activation Func,R2,Accuracy,Profit Index
16,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,3,2,0.4,0.001,64,60,1,100,relu,0.644470825,56.11814346,0.88172613
17,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,3,3,0.2,0.001,64,60,1,100,relu,0.74205249,64.97890295,0.902375495
18,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,3,2,0.3,0.001,64,60,1,100,relu,0.796665899,77.6371308,1.149749085
19,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,3,2,0.3,0.0001,64,60,1,100,relu,0.750189644,73.83966245,1.204272447
20,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,3,3,0.2,0.001,64,60,1,100,relu,0.795461817,74.26160338,1.269000732
21,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,3,3,0.2,0.001,64,60,1,100,relu,0.737642564,63.71308017,0.958037924
22,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,3,3,0.2,0.001,64,60,1,100,relu,0.502626534,45.14767932,1.133158288
23,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,3,3,0.3,0.001,64,60,1,100,relu,-0.085088572,10.54852321,0.895305147
24,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,3,3,0.2,0.001,64,60,1,100,relu,-0.242354549,8.860759494,0.895305147
0,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,2,3,0.4,0.0001,32,60,30,150,leaky_relu,-0.715724121,16.23931624,1.007848257
1,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,3,3,0.5,0.0005,32,60,30,100,leaky_relu,-1.878812831,14.1025641,1.041480432
2,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,2,3,0.2,0.0001,64,60,30,100,relu,-0.303348552,22.64957265,1.172896199
3,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,3,2,0.5,0.0001,64,60,30,150,relu,-0.463767612,22.22222222,0.932235884
4,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,3,2,0.5,0.0005,32,60,30,150,relu,-1.080762992,20.08547009,1.065592458
5,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,2,3,0.5,0.0005,64,60,30,150,leaky_relu,-0.615317283,22.22222222,1.08055619
6,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,3,2,0.2,0.0005,64,60,30,150,relu,-1.401310341,12.82051282,0.983776743
7,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,2,2,0.5,0.001,32,60,30,150,leaky_relu,-2.582280657,8.11965812,1.041480432
8,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,2,3,0.2,0.001,64,60,30,100,leaky_relu,-0.788931905,18.37606838,0.895158372
9,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,2,3,0.5,0.001,64,60,30,150,relu,-1.071563904,14.95726496,1.051494397
10,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,2,3,0.3,0.0001,64,60,30,50,relu,-0.452262722,17.94871795,1.057109645
11,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,2,3,0.3,0.0001,64,60,30,50,relu,-0.53063712,17.09401709,1.101278265
12,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,2,3,0.3,0.0001,64,60,30,50,relu,-0.373261852,25.21367521,1.111609105
13,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,2,3,0.3,0.0001,64,60,30,50,relu,-0.243453148,27.77777778,1.16091091
14,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,2,3,0.2,0.0001,64,60,30,100,relu,-0.237341845,23.5042735,1.14827767
15,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,2,3,0.4,0.0001,64,60,30,50,relu,-0.367168403,21.79487179,1.152501094
16,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,2,3,0.2,0.0001,64,60,30,100,relu,-0.391351098,24.35897436,1.119469882
17,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,3,2,0.3,0.0001,64,60,30,50,relu,-0.472219727,28.63247863,0.902598347
18,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,2,3,0.4,0.0001,32,60,30,100,relu,-0.688971536,19.23076923,0.964868617
19,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,2,3,0.2,0.001,64,60,30,100,relu,-0.817324068,13.67521368,0.894467411
20,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,3,2,0.3,0.0001,64,60,30,50,relu,-0.451161577,20.08547009,1.087374662
21,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,2,3,0.2,0.0001,64,60,30,100,relu,-0.390805662,18.8034188,1.106576339
22,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",64,2,3,0.2,0.0001,64,60,30,100,relu,-0.307217093,20.51282051,1.030894989
23,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",32,2,3,0.2,0.0001,64,60,30,100,relu,-0.383154095,23.5042735,1.098334184
24,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",128,2,3,0.3,0.0001,64,60,30,100,relu,-0.399303039,22.22222222,0.960989377
0,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,3,2,0.5,0.001,32,60,1,150,leaky_relu,0.621735307,54.00843882,1.213312265
1,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.2,0.001,64,60,1,150,leaky_relu,0.758370851,64.55696203,1.421263243
2,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,3,3,0.2,0.0001,32,60,1,150,leaky_relu,0.780810833,72.57383966,0.863695266
3,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,3,3,0.5,0.001,32,60,1,150,leaky_relu,0.5645091,46.83544304,1.157301338
4,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,2,3,0.2,0.0001,32,60,1,50,relu,0.57766559,54.00843882,1.399054002
5,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,2,3,0.3,0.0001,32,60,1,150,leaky_relu,0.586888913,55.2742616,1.065855045
6,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,2,3,0.2,0.0001,64,60,1,100,relu,0.554055099,57.38396624,1.168034631
7,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,3,3,0.3,0.0001,64,60,1,50,relu,0.727898998,64.97890295,0.964809025
8,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,2,3,0.5,0.0005,32,60,1,100,relu,0.603139975,61.1814346,1.260199116
9,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,3,2,0.5,0.0001,32,60,1,100,relu,0.755415064,69.19831224,1.104916612
10,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,3,2,0.4,0.0005,64,60,1,150,leaky_relu,0.689947354,52.32067511,0.942417245
11,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.2,0.001,64,60,1,150,leaky_relu,0.588885094,35.02109705,0.895305147
12,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.3,0.001,64,60,1,150,leaky_relu,0.855469821,87.34177215,0.891313152
13,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.3,0.001,64,60,1,150,leaky_relu,0.580100865,46.83544304,1.135517284
14,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,2,0.4,0.0005,32,60,1,150,leaky_relu,0.622080742,51.89873418,1.181325079
15,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,3,3,0.3,0.0001,64,60,1,50,leaky_relu,0.712494121,66.24472574,1.268665458
16,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,3,3,0.4,0.001,32,60,1,150,leaky_relu,0.463329934,30.80168776,0.900576316
17,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,2,2,0.2,0.0001,64,60,1,150,leaky_relu,0.476684354,39.24050633,0.912669912
18,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.3,0.001,64,60,1,50,leaky_relu,0.823325412,82.27848101,1.055074888
19,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.3,0.001,64,60,1,50,leaky_relu,0.758740097,68.77637131,1.420594458
20,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,2,2,0.4,0.001,64,60,1,50,leaky_relu,0.63161464,54.85232068,1.017640626
21,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.3,0.001,64,60,1,50,leaky_relu,-0.216196137,7.172995781,1.162846715
22,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,3,3,0.2,0.001,64,60,1,50,leaky_relu,0.803780889,76.79324895,0.969446681
23,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.3,0.001,64,60,1,50,leaky_relu,0.505323627,42.19409283,1.188881952
24,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.3,0.001,64,60,1,50,leaky_relu,0.595913314,40.50632911,0.895305147
0,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,3,2,0.3,0.0005,64,60,30,50,relu,-0.972846854,17.09401709,1
1,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.4,0.001,32,60,30,100,leaky_relu,-4.276886014,2.991452991,1
2,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,2,3,0.4,0.001,64,60,30,50,relu,-1.235322655,14.95726496,1.012507348
3,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,2,0.4,0.0005,32,60,30,100,leaky_relu,-0.427522245,22.64957265,0.832822287
4,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,3,2,0.4,0.0005,32,60,30,50,leaky_relu,-2.310857007,9.401709402,1.031482878
5,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,3,3,0.2,0.0001,64,60,30,100,leaky_relu,-0.292599852,25.21367521,0.988926629
6,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,2,2,0.5,0.0005,64,60,30,50,leaky_relu,-0.498384489,17.09401709,1.099582806
7,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,2,3,0.3,0.0001,32,60,30,50,relu,-1.475936143,14.95726496,1
8,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,3,2,0.4,0.001,32,60,30,150,relu,-5.886521366,0.427350427,1
9,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,3,3,0.4,0.001,64,60,30,50,relu,-1.275746243,16.23931624,0.979155043
10,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",32,2,3,0.2,0.0001,64,60,30,100,leaky_relu,-0.54176895,23.07692308,1.085157561
11,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,2,0.2,0.0001,32,60,30,100,leaky_relu,-1.325881297,16.66666667,1.009907077
12,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.5,0.0001,64,60,30,100,leaky_relu,-0.139092206,24.78632479,0.857379272
13,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.5,0.0001,64,60,30,100,leaky_relu,-0.271831224,27.35042735,0.842684229
14,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.5,0.0001,64,60,30,150,leaky_relu,-0.316311293,27.77777778,0.892447861
15,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.5,0.0001,64,60,30,100,leaky_relu,-0.439810829,24.35897436,0.818623523
16,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.5,0.0001,64,60,30,100,leaky_relu,-0.188999992,30.34188034,0.878076934
17,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,2,3,0.5,0.0001,64,60,30,100,leaky_relu,-0.321906781,26.4957265,1.020691828
18,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",64,3,3,0.5,0.0001,64,60,30,150,leaky_relu,-0.307971864,25.21367521,0.922555141
19,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.3,0.0001,64,60,30,100,leaky_relu,-0.287713903,26.92307692,0.861367404
20,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,2,3,0.5,0.0001,64,60,30,100,leaky_relu,-0.461752404,26.92307692,1.109717645
21,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.5,0.0001,64,60,30,100,leaky_relu,-0.195269118,29.05982906,0.843721089
22,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.5,0.0001,64,60,30,100,leaky_relu,-0.30072018,29.48717949,0.840760328
23,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.5,0.0001,64,60,30,100,leaky_relu,-0.154005589,28.63247863,1.023216242
24,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",128,3,3,0.5,0.0001,64,60,30,100,leaky_relu,-0.277555571,25.64102564,0.895590903
0,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,3,0.5,0.001,32,60,1,50,relu,0.417697088,43.03797468,1.059491331
1,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,3,0.2,0.0005,64,60,1,150,leaky_relu,-2.384899284,1.687763713,1.027856882
2,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,2,2,0.2,0.0001,32,60,1,150,relu,0.702866072,62.02531646,0.965597273
3,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,3,2,0.2,0.0001,32,60,1,100,leaky_relu,0.440213939,31.64556962,0.956207852
4,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,3,0.4,0.0001,32,60,1,150,relu,0.430206051,42.61603376,1.108443482
5,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,2,3,0.4,0.0005,32,60,1,100,relu,-0.015822243,23.20675105,0.928217098
6,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,3,2,0.2,0.0001,32,60,1,50,leaky_relu,0.682719049,62.44725738,1.041123391
7,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,2,3,0.4,0.001,32,60,1,100,relu,0.501984239,57.38396624,1.163369406
8,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,2,0.5,0.001,32,60,1,50,relu,0.612182522,60.75949367,0.948179254
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,3,3,0.3,0.0001,64,60,1,50,relu,0.686260962,61.60337553,1.204851597
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.3,0.0001,64,60,1,150,leaky_relu,0.744613144,70.04219409,1.061861764
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.3,0.0001,64,60,1,150,leaky_relu,0.737688856,67.51054852,1.23283626
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.3,0.0001,64,60,1,150,leaky_relu,0.756668867,71.30801688,1.180583394
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.3,0.0001,64,60,1,150,leaky_relu,0.761520331,70.88607595,1.159725498
14,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.3,0.0001,64,60,1,150,leaky_relu,0.662627804,64.97890295,1.300272901
15,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.3,0.0005,64,60,1,150,leaky_relu,0.795812398,73.83966245,1.169815061
16,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.4,0.0005,64,60,1,150,leaky_relu,0.811082214,75.94936709,1.177872242
17,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.4,0.0005,64,60,1,150,leaky_relu,0.422488582,35.8649789,0.874724555
18,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.5,0.0005,64,60,1,150,leaky_relu,0.599992685,49.36708861,0.992591937
19,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,3,2,0.4,0.0005,64,60,1,100,leaky_relu,0.565290279,41.7721519,0.924439962
20,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.4,0.0005,64,60,1,150,leaky_relu,0.858849905,82.70042194,1.29951614
21,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.4,0.0005,64,60,1,150,leaky_relu,0.533768697,44.30379747,0.901635841
22,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.4,0.0005,64,60,1,150,leaky_relu,0.675605076,59.49367089,0.979726695
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.5,0.0005,64,60,1,150,leaky_relu,0.682753499,54.00843882,0.986031875
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,2,0.4,0.0005,64,60,1,150,leaky_relu,0.822228328,80.16877637,0.941489364
0,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,3,0.3,0.0005,32,60,30,150,relu,-1.853265798,11.53846154,0.979155043
1,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,3,3,0.2,0.001,64,60,30,100,relu,-1.006933447,11.96581197,0.990810622
2,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,2,3,0.2,0.001,64,60,30,150,relu,-1.322097716,15.81196581,1.012507348
3,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,3,3,0.4,0.0001,64,60,30,100,leaky_relu,-0.431019677,19.65811966,0.911677688
4,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,2,3,0.4,0.0005,64,60,30,150,relu,-1.129764033,15.38461538,1.034062333
5,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,3,2,0.3,0.0005,32,60,30,100,relu,-1.843608822,5.982905983,0.949585532
6,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,3,2,0.4,0.001,64,60,30,50,leaky_relu,-0.908127553,20.51282051,0.821442958
7,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,2,2,0.4,0.001,32,60,30,50,relu,-3.631379302,12.39316239,1.031482878
8,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,2,2,0.5,0.001,64,60,30,100,leaky_relu,-1.121096258,18.37606838,0.998214872
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,3,3,0.3,0.001,64,60,30,100,leaky_relu,-3.941296993,7.264957265,1
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,3,3,0.5,0.0001,32,60,30,100,leaky_relu,-0.873362845,21.36752137,0.998214872
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,3,3,0.5,0.0001,32,60,30,100,leaky_relu,-0.58833388,16.23931624,0.899183
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,3,3,0.5,0.0001,32,60,30,100,leaky_relu,-0.60718499,23.5042735,0.893706913
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,3,3,0.5,0.0001,32,60,30,100,leaky_relu,-0.757892504,18.8034188,0.893706913
14,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,3,3,0.4,0.0001,64,60,30,100,leaky_relu,-0.596865846,18.37606838,0.928050263
15,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,3,3,0.5,0.0001,32,60,30,50,leaky_relu,-0.754715745,19.23076923,1.012507348
16,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,3,3,0.4,0.0001,32,60,30,100,leaky_relu,-1.01382641,14.1025641,1.017035406
17,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,2,0.5,0.0001,64,60,30,100,leaky_relu,-0.579520011,17.94871795,0.924148655
18,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,2,0.4,0.0001,64,60,30,50,leaky_relu,-0.682418227,18.37606838,1.13479973
19,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,2,0.3,0.0001,64,60,30,150,leaky_relu,-0.550212434,20.08547009,0.898695611
20,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,2,0.3,0.0001,64,60,30,150,leaky_relu,-0.868670607,13.24786325,0.902297231
21,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,2,0.3,0.0001,64,60,30,150,leaky_relu,-0.452989567,22.64957265,0.912194927
22,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,2,0.3,0.0001,64,60,30,150,leaky_relu,-0.758309778,21.79487179,1.032216399
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,2,0.2,0.0001,64,60,30,150,leaky_relu,-0.711745841,19.23076923,1.044873768
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,2,0.3,0.0001,64,60,30,150,leaky_relu,-0.843193188,15.38461538,1.032216399
0,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,3,2,0.4,0.001,32,60,1,150,leaky_relu,0.231725883,28.27004219,1.135517284
1,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,3,3,0.2,0.0005,32,60,1,150,relu,0.786971675,75.94936709,1.165258522
2,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,3,0.3,0.0005,64,60,1,50,relu,0.495762089,57.80590717,1.223362925
3,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,2,2,0.2,0.0005,32,60,1,150,relu,0.267579704,23.20675105,0.873157628
4,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.3,0.0005,64,60,1,50,leaky_relu,0.654419875,44.7257384,0.849271753
5,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,3,3,0.2,0.0001,32,60,1,100,relu,0.726110872,70.04219409,1.045913088
6,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.2,0.0001,64,60,1,50,relu,0.795496977,82.70042194,1.138832975
7,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.2,0.0005,32,60,1,100,leaky_relu,0.280052725,22.3628692,1.135517284
8,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,3,0.4,0.001,32,60,1,50,leaky_relu,0.490429703,54.43037975,1.044910912
9,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,3,2,0.3,0.0001,32,60,1,150,relu,0.707718579,66.66666667,1.16626589
10,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,2,2,0.5,0.0001,64,60,1,50,relu,0.659670841,68.77637131,0.996609617
11,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,3,3,0.2,0.0001,64,60,1,150,relu,0.753624678,75.52742616,1.164300045
12,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.2,0.0005,64,60,1,50,relu,0.73692489,60.75949367,0.976062514
13,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.3,0.0001,64,60,1,150,relu,0.808747665,79.32489451,0.929673543
14,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.3,0.0001,64,60,1,100,relu,0.780101164,76.37130802,1.02835905
15,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.4,0.0001,64,60,1,150,relu,0.82506456,82.27848101,1.177363187
16,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.5,0.0001,64,60,1,150,relu,0.763946438,71.30801688,1.089504641
17,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,2,2,0.4,0.0001,64,60,1,150,relu,0.71295095,70.04219409,1.058839165
18,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.4,0.001,64,60,1,150,leaky_relu,0.053851353,8.438818565,1.110650676
19,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.5,0.0001,64,60,1,150,relu,0.802797886,78.05907173,1.148498545
20,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,2,0.4,0.0001,64,60,1,150,relu,0.652719405,61.60337553,1.259291391
21,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.5,0.0001,64,60,1,150,relu,0.795236998,75.52742616,0.98579213
22,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.5,0.0001,64,60,1,150,relu,0.794943418,77.21518987,0.987832254
23,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.3,0.0001,64,60,1,150,relu,0.824616181,82.27848101,0.954496774
24,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,3,0.3,0.0001,64,60,1,150,relu,0.831579873,84.03361345,1.115007532
0,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,2,3,0.3,0.0005,32,60,30,100,leaky_relu,-1.793924143,10.25641026,0.91937169
