Trial,Indicators,LSTM Units,Layers,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,Dense Config,Dense Activation,RMSE,MAPE,R2,Accuracy,Profit Index
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.6000000000000001,0.0005,32,60,1,150,"(16, 1)",ReLU,0.044981314583861995,7.218289183187681,0.7547056203725506,37.083333333333336,1.3281944319206114
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.30000000000000004,0.0005,32,60,1,150,"(16, 1)",ReLU,0.026457429626871892,4.1963711966732005,0.9151369552445694,65.41666666666667,1.0906901093547379
0,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,3,0.2,0.0001,64,60,30,150,"(25, 1)",Tanh,0.09279313094761582,17.70204387454368,-0.17096623959879387,17.72151898734177,1.2755528381369403
1,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,3,0.8,0.0001,16,60,30,150,"(16, 1)",Tanh,0.08878946504899123,16.353948766253435,-0.07210073973165021,17.29957805907173,1.106094791039344
2,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,2,0.30000000000000004,0.001,64,60,30,150,"(16, 1)",Tanh,0.091610176217226,17.437422833756017,-0.14130088474224278,17.72151898734177,1.3314359124003428
3,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,0.30000000000000004,0.001,16,60,30,50,"(16, 1)",Sigmoid,0.15182436558247495,23.287648945399408,-2.134697712351736,10.126582278481013,1.1524429172607569
4,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,2,0.30000000000000004,0.0005,16,60,30,150,"(25, 1)",ReLU,0.08186088940034543,14.93518549936779,0.08869105199606564,15.18987341772152,1.038536480439201
5,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,3,0.6000000000000001,0.0005,32,60,30,150,"(16, 1)",Sigmoid,0.3020887010040613,57.29051992791795,-11.410282861448836,0.0,1.0
6,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",16,2,0.30000000000000004,0.0005,16,60,30,150,"(25, 1)",ReLU,0.08651328564305556,15.786583053886721,-0.01783722287667855,15.18987341772152,1.0481625104215044
7,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,2,0.2,0.001,32,60,30,150,"(25, 1)",Sigmoid,0.09071874139176213,16.554659244404224,-0.11919754662300264,16.033755274261605,1.1373019712259484
8,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",16,3,0.8,0.001,64,60,30,100,"(25, 1)",Tanh,0.09008803291098132,16.956485606320904,-0.10368953614352994,17.29957805907173,1.2592254204181317
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.7,0.001,32,60,30,100,"(16, 1)",Tanh,0.08068970263270911,14.898178497408837,0.11458077652204302,16.033755274261605,1.150074715075275
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.6000000000000001,0.001,32,60,30,100,"(16, 1)",Tanh,0.08210507943205639,15.22619829433189,0.08324609608372158,16.033755274261605,1.150074715075275
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,2,0.5,0.0005,16,60,30,100,"(25, 1)",ReLU,0.0811815181054228,14.663456931129293,0.10375436461401788,15.18987341772152,1.0695339500311358
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.5,0.0005,32,60,30,100,"(16, 1)",ReLU,0.08766425278273861,16.292940875533166,-0.045099855423029744,17.29957805907173,1.2182505469418636
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.5,0.0005,16,60,30,100,"(25, 1)",ReLU,0.0811098099254789,14.389115395075471,0.10533698490873955,17.29957805907173,1.210515400608325
14,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.7,0.0001,32,60,30,100,"(25, 1)",ReLU,0.08931060397640622,16.904000829266643,-0.08472280203182114,17.72151898734177,1.3484996191942378
15,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.6000000000000001,0.001,16,60,30,50,"(16, 1)",Tanh,0.08418064703495029,15.11640331497684,0.03631025851465952,16.877637130801688,1.1133253070126508
16,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.4,0.0005,32,60,30,100,"(16, 1)",ReLU,0.09468525518836526,17.667919549315627,-0.2192069364708622,17.72151898734177,1.34643128135734
17,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,3,0.7,0.0005,16,60,30,100,"(25, 1)",ReLU,0.310500646190173,59.11202854774433,-12.111057847112782,0.0,1.0
18,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.7,0.001,32,60,30,100,"(25, 1)",Tanh,0.07544955867251733,14.160364266035774,0.22584820614858148,17.72151898734177,1.0373041935306262
19,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",16,2,0.7,0.001,32,60,30,50,"(16, 1)",Tanh,0.08274166896844376,15.703696972200945,0.06897515550486555,17.29957805907173,1.313415645505259
20,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,3,0.8,0.001,32,60,30,100,"(25, 1)",Tanh,0.09234687308024181,17.003590355820318,-0.1597305722842377,17.72151898734177,1.2198449669553082
21,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.6000000000000001,0.001,32,60,30,100,"(25, 1)",Tanh,0.0761453767438302,13.956985668348668,0.21150345188118458,15.18987341772152,1.0052411435458755
22,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.7,0.001,32,60,30,100,"(25, 1)",Tanh,0.07191907718131225,13.332729910372823,0.2966023237816484,18.565400843881857,1.0317283864092386
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.6000000000000001,0.001,32,60,30,100,"(25, 1)",Tanh,0.07147032055107702,13.146564396284585,0.3053529802693147,18.9873417721519,1.028856747634055
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,2,0.7,0.001,32,60,30,100,"(25, 1)",Tanh,0.07363335273514397,13.420337409387662,0.2626700619882396,17.29957805907173,1.0052411435458755
0,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,2,0.30000000000000004,0.0001,32,60,1,150,"(16, 1)",Sigmoid,0.06536659320759948,8.609955080643642,0.4819937353567312,46.25,0.9560558827959812
1,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,3,0.8,0.001,16,60,1,100,"(25, 1)",ReLU,0.3047297506988663,56.2397534619425,-10.257786884465599,0.0,1.0
2,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.4,0.001,64,60,1,150,"(16, 1)",Tanh,0.03774590855816251,5.410425780856681,0.8272718676447459,56.25,1.648557844292112
3,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",16,2,0.7,0.0001,16,60,1,150,"(25, 1)",Sigmoid,0.031174649187917743,4.951957927460625,0.8821779810722283,62.083333333333336,0.8482291609468905
4,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,3,0.8,0.0001,64,60,1,100,"(25, 1)",ReLU,0.05385927729595438,9.398921739253845,0.6483226862606205,32.916666666666664,0.8656414414828976
5,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.7,0.001,32,60,1,100,"(16, 1)",ReLU,0.022129567959603233,3.39964465368651,0.9406297085868464,77.5,1.1972945947103053
6,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,3,0.6000000000000001,0.0001,16,60,1,150,"(16, 1)",Tanh,0.02853748349518906,4.3967907355131315,0.901268745133414,61.25000000000001,1.164016273994108
7,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,2,0.2,0.0001,64,60,1,50,"(16, 1)",ReLU,0.07672268255824286,14.146835723052137,0.286373664520025,20.0,1.1139182859632315
8,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,3,0.30000000000000004,0.0001,32,60,1,150,"(25, 1)",ReLU,0.05822691657364963,8.027573345449118,0.5889724851176465,39.166666666666664,1.217343481737467
9,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",16,3,0.2,0.0005,32,60,1,50,"(25, 1)",Sigmoid,0.035647824883731326,5.776688156401591,0.8459401815533959,52.916666666666664,1.173371334092757
10,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.6000000000000001,0.001,32,60,1,100,"(16, 1)",ReLU,0.03445498968354202,5.6132951118474255,0.8560778763346725,50.416666666666664,0.8249993161103375
11,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,3,0.6000000000000001,0.0005,16,60,1,100,"(16, 1)",Tanh,0.05884276968785649,10.922632189845128,0.5802318114415167,18.333333333333332,0.5566389450566107
12,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.6000000000000001,0.001,16,60,1,150,"(16, 1)",Tanh,0.02795364813540235,4.285899834047127,0.9052672163975131,66.25,0.7966305442110941
13,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.5,0.001,16,60,1,100,"(16, 1)",Tanh,0.034251086037550255,5.5965268330848055,0.8577762898823411,51.66666666666667,0.5055411134364247
14,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.7,0.001,32,60,1,50,"(16, 1)",Tanh,0.03876290081808694,6.361943575998029,0.8178388118884852,45.416666666666664,1.404003900600892
15,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.5,0.001,32,60,1,150,"(16, 1)",ReLU,0.023371729682893,3.771367334107481,0.9337775842469143,70.41666666666667,0.7128468611936736
16,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",16,2,0.5,0.001,32,60,1,100,"(16, 1)",ReLU,0.039639639015604966,7.049483196944281,0.8095053899762246,38.333333333333336,0.9734448049178898
17,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,2,0.5,0.001,32,60,1,100,"(16, 1)",ReLU,0.09666770083880774,17.574209355583115,-0.13288568467687356,16.666666666666664,1.1758152075357848
18,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,2,0.4,0.0005,32,60,1,150,"(16, 1)",ReLU,0.044504453972198564,8.001208632099472,0.7598789331217279,31.666666666666664,1.1499522797909245
19,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.7,0.001,32,60,1,50,"(16, 1)",ReLU,0.03474343853178012,5.628885308473614,0.8536580268734721,52.5,1.118548642184138
20,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.4,0.001,32,60,1,150,"(16, 1)",ReLU,0.0294077228187816,4.723980544702145,0.8951553913742644,62.083333333333336,1.569969211010396
21,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.6000000000000001,0.001,16,60,1,150,"(16, 1)",Tanh,0.02799363549797975,4.763623300918034,0.9049959942962874,61.66666666666667,0.9375817329232157
22,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.7,0.001,16,60,1,150,"(16, 1)",Tanh,0.027864079775859467,4.375514490569836,0.9058733244930114,66.25,0.5694197234188959
23,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.8,0.001,64,60,1,150,"(16, 1)",Sigmoid,0.03687529919141561,5.193577165763882,0.8351479258948956,58.333333333333336,0.9367782612910361
24,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,2,0.7,0.001,32,60,1,150,"(16, 1)",ReLU,0.022269406808158247,3.3983871988212178,0.939877004816716,75.83333333333333,1.387761935825759
0,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,2,0.5,0.001,64,60,30,50,"(16, 1)",ReLU,0.1384496198586854,20.408652064834712,-1.606731212609665,12.236286919831224,1.4057337008757547
1,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,3,0.30000000000000004,0.0001,64,60,30,50,"(25, 1)",ReLU,0.08840456114418953,16.378083585518084,-0.06282573563477922,17.29957805907173,1.2464288773185692
