Indicators,Window Size,Forecast Window,R2,Accuracy,Profit Index
"20MA, Upper_BB, Lower_BB, CCI, ATR, Williams_%R",5,1,0.9560684409873764,91.46341463414636,0.9660289206176088
"20MA, MACD, Upper_BB, CCI, ATR, OBV",5,1,0.955531458553866,91.46341463414636,0.9415484287097854
"20MA, MACD, Lower_BB, CCI, ATR, OBV",5,1,0.9555314585538668,91.46341463414636,0.9415484287097854
"MACD, Upper_BB, Lower_BB, CCI, ATR, OBV",5,1,0.9555314585538665,91.46341463414636,0.9415484287097854
"20MA, MACD, Upper_BB, CCI, ATR, Williams_%R",5,1,0.9554654302251284,91.46341463414636,0.9041552333786044
