Ticker,Indicators,Filters,Kernel Size,Dropout Rate,Learning Rate,Batch Size,Epochs,Optimizer,RMSE,MAPE,R2,Accuracy,,
AAPL,"20MA, 50MA, RSI, Signal_Line, ROC",32,3,0.2,0.001,16,100,adam,17.74173748,7.622623514,0.641255587,32.75167785,,
AAPL,"20MA, 50MA, RSI, Signal_Line, Williams_%R",32,3,0.2,0.001,16,100,adam,13.91639504,6.221611841,0.779277633,37.71812081,,
AAPL,"20MA, 50MA, RSI, Signal_Line, OBV",32,3,0.2,0.001,16,100,adam,9.1428403,4.371945871,0.90473023,63.75838926,,
AAPL,"20MA, 50MA, RSI, Upper_BB, Lower_BB",32,3,0.2,0.001,16,100,adam,13.49841683,6.515116839,0.792337289,39.73154362,,
AAPL,"20MA, 50MA, RSI, Upper_BB, CCI",32,3,0.2,0.001,16,100,adam,30.24813322,15.17995723,-0.042773542,2.013422819,,
AAPL,"20MA, 50MA, RSI, Upper_BB, ATR",32,3,0.2,0.001,16,100,adam,9.299751784,4.359778111,0.901432087,62.95302013,,
AAPL,"20MA, 50MA, RSI, Upper_BB, ROC",32,3,0.2,0.001,16,100,adam,17.84502839,8.3268212,0.637066267,24.69798658,,
AAPL,"20MA, 50MA, RSI, Upper_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,21.0735164,10.05642738,0.49386442,12.48322148,,
AAPL,"20MA, 50MA, RSI, Upper_BB, OBV",32,3,0.2,0.001,16,100,adam,11.56091597,5.579124561,0.847672843,53.42281879,,
AAPL,"20MA, 50MA, RSI, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,9.562570597,4.570292701,0.895782138,63.89261745,,
AAPL,"20MA, 50MA, RSI, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,7.02832623,3.283768633,0.94370152,78.65771812,,
AAPL,"20MA, 50MA, RSI, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,18.23817278,8.171704756,0.620898502,28.32214765,,
AAPL,"20MA, 50MA, RSI, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,19.00039638,8.805533178,0.588548953,20.26845638,,
AAPL,"20MA, 50MA, RSI, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,7.854978833,3.617946058,0.929679348,75.16778523,,
AAPL,"20MA, 50MA, RSI, CCI, ATR",32,3,0.2,0.001,16,100,adam,6.970461909,3.133699371,0.944624716,77.98657718,,
AAPL,"20MA, 50MA, RSI, CCI, ROC",32,3,0.2,0.001,16,100,adam,8.971799181,4.002184781,0.908261436,64.4295302,,
