Ticker,Indicators,Filters,Kernel Size,Dropout Rate,Learning Rate,Batch Size,Epochs,Optimizer,RMSE,MAPE,R2,Accuracy
JPM,"20MA, 200MA, RSI, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,8.313138797,4.056811607,0.954158727,70.20134228
JPM,"20MA, 200MA, RSI, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,17.42996255,8.235011652,0.798479367,26.7114094
JPM,"20MA, 200MA, RSI, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,10.73060312,5.414992964,0.92362084,48.05369128
JPM,"20MA, 200MA, RSI, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,10.08502422,5.172046486,0.932534693,49.66442953
JPM,"20MA, 200MA, RSI, CCI, ATR",32,3,0.2,0.001,16,100,adam,8.837869485,4.571646348,0.948189023,67.51677852
JPM,"20MA, 200MA, RSI, CCI, ROC",32,3,0.2,0.001,16,100,adam,24.69069161,12.02692959,0.595616785,15.03355705
JPM,"20MA, 200MA, RSI, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,8.308638819,4.2178673,0.954208342,64.29530201
JPM,"20MA, 200MA, RSI, CCI, OBV",32,3,0.2,0.001,16,100,adam,12.95075136,5.534336512,0.888745768,52.2147651
JPM,"20MA, 200MA, RSI, ATR, ROC",32,3,0.2,0.001,16,100,adam,13.27335176,5.591239486,0.883134097,50.33557047
JPM,"20MA, 200MA, RSI, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,9.135095772,4.219014598,0.944645514,65.77181208
JPM,"20MA, 200MA, RSI, ATR, OBV",32,3,0.2,0.001,16,100,adam,10.93657777,6.087118989,0.920660492,55.97315436
JPM,"20MA, 200MA, RSI, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,20.91436619,8.684197872,0.709854375,35.03355705
JPM,"20MA, 200MA, RSI, ROC, OBV",32,3,0.2,0.001,16,100,adam,21.0905325,10.08454931,0.704945868,21.20805369
JPM,"20MA, 200MA, RSI, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,14.13663433,6.765850228,0.867438118,36.77852349
JPM,"20MA, 200MA, MACD, Signal_Line, Upper_BB",32,3,0.2,0.001,16,100,adam,17.28411169,7.597156149,0.801837835,38.38926174
JPM,"20MA, 200MA, MACD, Signal_Line, Lower_BB",32,3,0.2,0.001,16,100,adam,11.16969612,5.102237855,0.917242126,52.34899329
JPM,"20MA, 200MA, MACD, Signal_Line, CCI",32,3,0.2,0.001,16,100,adam,18.84634943,8.973742899,0.764396852,26.44295302
JPM,"20MA, 200MA, MACD, Signal_Line, ATR",32,3,0.2,0.001,16,100,adam,10.26514881,4.844146861,0.93010323,54.76510067
JPM,"20MA, 200MA, MACD, Signal_Line, ROC",32,3,0.2,0.001,16,100,adam,16.94629924,8.028108023,0.809508171,27.91946309
JPM,"20MA, 200MA, MACD, Signal_Line, Williams_%R",32,3,0.2,0.001,16,100,adam,18.67379852,8.148051743,0.76869131,38.79194631
JPM,"20MA, 200MA, MACD, Signal_Line, OBV",32,3,0.2,0.001,16,100,adam,31.06886953,16.25023528,0.359708829,2.281879195
JPM,"20MA, 200MA, MACD, Upper_BB, Lower_BB",32,3,0.2,0.001,16,100,adam,15.41521576,6.602015256,0.842374736,43.75838926
JPM,"20MA, 200MA, MACD, Upper_BB, CCI",32,3,0.2,0.001,16,100,adam,19.72411624,9.859884681,0.741939391,19.86577181
JPM,"20MA, 200MA, MACD, Upper_BB, ATR",32,3,0.2,0.001,16,100,adam,16.68207891,7.397840887,0.815402016,38.12080537
JPM,"20MA, 200MA, MACD, Upper_BB, ROC",32,3,0.2,0.001,16,100,adam,19.33374091,8.433137769,0.752053262,33.02013423
JPM,"20MA, 200MA, MACD, Upper_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,23.1920054,10.45608287,0.643217768,26.57718121
JPM,"20MA, 200MA, MACD, Upper_BB, OBV",32,3,0.2,0.001,16,100,adam,10.14841144,4.545044964,0.931683951,59.19463087
JPM,"20MA, 200MA, MACD, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,10.24622985,5.08743974,0.930360635,49.26174497
JPM,"20MA, 200MA, MACD, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,23.28516179,10.55376625,0.640345805,22.28187919
JPM,"20MA, 200MA, MACD, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,26.97856762,12.08287381,0.517203196,15.97315436
JPM,"20MA, 200MA, MACD, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,19.6135963,8.813568647,0.744823266,33.69127517
JPM,"20MA, 200MA, MACD, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,19.33424598,8.640875401,0.752040307,29.53020134
JPM,"20MA, 200MA, MACD, CCI, ATR",32,3,0.2,0.001,16,100,adam,11.33896656,4.892850223,0.914714822,57.58389262
JPM,"20MA, 200MA, MACD, CCI, ROC",32,3,0.2,0.001,16,100,adam,14.6753446,7.595996952,0.85714244,31.54362416
JPM,"20MA, 200MA, MACD, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,19.11097051,8.656703909,0.757734208,29.93288591
JPM,"20MA, 200MA, MACD, CCI, OBV",32,3,0.2,0.001,16,100,adam,9.862580977,5.30484867,0.935478007,50.73825503
JPM,"20MA, 200MA, MACD, ATR, ROC",32,3,0.2,0.001,16,100,adam,7.950366296,3.855119644,0.958072315,71.67785235
JPM,"20MA, 200MA, MACD, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,14.82540404,6.74388226,0.854205988,39.32885906
JPM,"20MA, 200MA, MACD, ATR, OBV",32,3,0.2,0.001,16,100,adam,12.65918804,6.009544793,0.893698764,40.40268456
JPM,"20MA, 200MA, MACD, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,18.06075298,7.587284603,0.783629367,39.86577181
JPM,"20MA, 200MA, MACD, ROC, OBV",32,3,0.2,0.001,16,100,adam,10.38430452,5.620073379,0.928471117,53.69127517
JPM,"20MA, 200MA, MACD, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,18.74128905,9.3744444,0.767016305,19.59731544
JPM,"20MA, 200MA, Signal_Line, Upper_BB, Lower_BB",32,3,0.2,0.001,16,100,adam,13.31417487,6.200500084,0.882414133,43.89261745
JPM,"20MA, 200MA, Signal_Line, Upper_BB, CCI",32,3,0.2,0.001,16,100,adam,24.27094048,11.67768968,0.609249249,17.18120805
JPM,"20MA, 200MA, Signal_Line, Upper_BB, ATR",32,3,0.2,0.001,16,100,adam,7.703879556,4.289557962,0.960631798,68.05369128
JPM,"20MA, 200MA, Signal_Line, Upper_BB, ROC",32,3,0.2,0.001,16,100,adam,25.88394769,11.64978724,0.555586096,19.73154362
JPM,"20MA, 200MA, Signal_Line, Upper_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,14.44216031,6.924873854,0.86164625,34.22818792
JPM,"20MA, 200MA, Signal_Line, Upper_BB, OBV",32,3,0.2,0.001,16,100,adam,13.61174465,6.711552612,0.877099345,33.69127517
JPM,"20MA, 200MA, Signal_Line, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,10.12599344,5.02391419,0.93198544,52.2147651
JPM,"20MA, 200MA, Signal_Line, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,7.230171445,4.029062324,0.965324415,68.05369128
JPM,"20MA, 200MA, Signal_Line, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,10.78334045,4.67250053,0.922868239,56.6442953
JPM,"20MA, 200MA, Signal_Line, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,21.10351114,9.683791474,0.704582617,24.02684564
JPM,"20MA, 200MA, Signal_Line, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,11.53972966,5.558550465,0.911668037,45.23489933
JPM,"20MA, 200MA, Signal_Line, CCI, ATR",32,3,0.2,0.001,16,100,adam,15.73005792,6.672917129,0.83587027,42.28187919
JPM,"20MA, 200MA, Signal_Line, CCI, ROC",32,3,0.2,0.001,16,100,adam,19.29106223,8.259985764,0.753146724,33.82550336
JPM,"20MA, 200MA, Signal_Line, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,35.062778,16.17251224,0.184508845,10.06711409
JPM,"20MA, 200MA, Signal_Line, CCI, OBV",32,3,0.2,0.001,16,100,adam,18.8805111,7.79564481,0.76354195,40.40268456
JPM,"20MA, 200MA, Signal_Line, ATR, ROC",32,3,0.2,0.001,16,100,adam,10.93243324,4.912920315,0.920720614,52.48322148
JPM,"20MA, 200MA, Signal_Line, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,11.24665015,5.027203687,0.916097871,53.15436242
JPM,"20MA, 200MA, Signal_Line, ATR, OBV",32,3,0.2,0.001,16,100,adam,11.97683694,6.112034929,0.904849542,38.79194631
JPM,"20MA, 200MA, Signal_Line, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,14.46356538,6.792175753,0.861235832,35.30201342
JPM,"20MA, 200MA, Signal_Line, ROC, OBV",32,3,0.2,0.001,16,100,adam,12.5600447,5.244701784,0.895357289,54.36241611
JPM,"20MA, 200MA, Signal_Line, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,14.51564957,6.861988727,0.860234636,37.85234899
JPM,"20MA, 200MA, Upper_BB, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,16.27493992,6.784629032,0.824302574,44.69798658
JPM,"20MA, 200MA, Upper_BB, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,6.093092237,3.421364411,0.975373533,78.65771812
JPM,"20MA, 200MA, Upper_BB, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,22.60769545,10.12057681,0.660969165,25.36912752
JPM,"20MA, 200MA, Upper_BB, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,10.7413254,5.412074681,0.923468124,47.11409396
JPM,"20MA, 200MA, Upper_BB, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,21.83830572,11.35294571,0.683652436,13.95973154
JPM,"20MA, 200MA, Upper_BB, CCI, ATR",32,3,0.2,0.001,16,100,adam,8.972744068,4.563724175,0.946595584,58.52348993
JPM,"20MA, 200MA, Upper_BB, CCI, ROC",32,3,0.2,0.001,16,100,adam,24.40636336,9.956754882,0.604876595,32.61744966
JPM,"20MA, 200MA, Upper_BB, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,17.93313685,8.425361603,0.786676286,26.97986577
JPM,"20MA, 200MA, Upper_BB, CCI, OBV",32,3,0.2,0.001,16,100,adam,14.14027031,6.51306188,0.867369919,42.68456376
JPM,"20MA, 200MA, Upper_BB, ATR, ROC",32,3,0.2,0.001,16,100,adam,10.54564355,4.491858307,0.926231189,61.34228188
JPM,"20MA, 200MA, Upper_BB, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,6.334534271,3.48358321,0.973383191,73.42281879
JPM,"20MA, 200MA, Upper_BB, ATR, OBV",32,3,0.2,0.001,16,100,adam,8.022064733,4.228526144,0.957312676,65.5033557
JPM,"20MA, 200MA, Upper_BB, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,18.52418748,8.744264791,0.772382868,24.69798658
JPM,"20MA, 200MA, Upper_BB, ROC, OBV",32,3,0.2,0.001,16,100,adam,17.4786188,6.815175699,0.797352695,46.17449664
JPM,"20MA, 200MA, Upper_BB, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,13.53522566,6.317523129,0.878477243,41.87919463
JPM,"20MA, 200MA, Lower_BB, CCI, ATR",32,3,0.2,0.001,16,100,adam,8.719196154,4.692134625,0.949571099,59.59731544
JPM,"20MA, 200MA, Lower_BB, CCI, ROC",32,3,0.2,0.001,16,100,adam,25.77127417,10.94656986,0.559446766,25.5033557
JPM,"20MA, 200MA, Lower_BB, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,16.38141677,7.422417299,0.821996095,38.25503356
JPM,"20MA, 200MA, Lower_BB, CCI, OBV",32,3,0.2,0.001,16,100,adam,13.97382208,6.352710636,0.870473977,43.08724832
JPM,"20MA, 200MA, Lower_BB, ATR, ROC",32,3,0.2,0.001,16,100,adam,12.67836019,6.509359301,0.893376537,38.38926174
JPM,"20MA, 200MA, Lower_BB, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,8.225251572,4.278796031,0.955122879,69.26174497
JPM,"20MA, 200MA, Lower_BB, ATR, OBV",32,3,0.2,0.001,16,100,adam,7.469477128,4.370392499,0.962991029,64.69798658
JPM,"20MA, 200MA, Lower_BB, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,21.41084559,9.465320768,0.695915524,26.17449664
JPM,"20MA, 200MA, Lower_BB, ROC, OBV",32,3,0.2,0.001,16,100,adam,9.448660048,4.921018469,0.940780183,54.89932886
JPM,"20MA, 200MA, Lower_BB, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,8.47045509,4.610152344,0.952407327,61.0738255
JPM,"20MA, 200MA, CCI, ATR, ROC",32,3,0.2,0.001,16,100,adam,19.23990199,8.347698265,0.754454307,31.67785235
JPM,"20MA, 200MA, CCI, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,11.14619607,5.573736173,0.91758999,50.06711409
JPM,"20MA, 200MA, CCI, ATR, OBV",32,3,0.2,0.001,16,100,adam,19.57103325,9.282297382,0.745929571,23.48993289
JPM,"20MA, 200MA, CCI, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,21.4748818,9.111737405,0.694093873,30.60402685
JPM,"20MA, 200MA, CCI, ROC, OBV",32,3,0.2,0.001,16,100,adam,8.553702121,4.077729254,0.951467255,65.36912752
JPM,"20MA, 200MA, CCI, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,9.157082659,4.778694079,0.944378733,56.91275168
JPM,"20MA, 200MA, ATR, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,8.847238932,4.977855132,0.948079111,66.97986577
JPM,"20MA, 200MA, ATR, ROC, OBV",32,3,0.2,0.001,16,100,adam,9.260781917,4.796623896,0.943111835,56.37583893
JPM,"20MA, 200MA, ATR, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,11.77351792,6.903802239,0.908052673,53.2885906
JPM,"20MA, 200MA, ROC, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,29.91547644,12.5085927,0.406366421,19.73154362
JPM,"20MA, RSI, MACD, Signal_Line, Upper_BB",32,3,0.2,0.001,16,100,adam,17.61172125,8.293109783,0.794254561,28.99328859
JPM,"20MA, RSI, MACD, Signal_Line, Lower_BB",32,3,0.2,0.001,16,100,adam,20.33649267,9.511429534,0.725666579,23.48993289
JPM,"20MA, RSI, MACD, Signal_Line, CCI",32,3,0.2,0.001,16,100,adam,14.32116975,6.546742815,0.863954683,40.67114094
JPM,"20MA, RSI, MACD, Signal_Line, ATR",32,3,0.2,0.001,16,100,adam,10.9755785,5.31374593,0.920093621,48.05369128
JPM,"20MA, RSI, MACD, Signal_Line, ROC",32,3,0.2,0.001,16,100,adam,19.84765433,9.22505869,0.738696645,25.36912752
JPM,"20MA, RSI, MACD, Signal_Line, Williams_%R",32,3,0.2,0.001,16,100,adam,25.76732175,10.59095697,0.559581887,31.81208054
JPM,"20MA, RSI, MACD, Signal_Line, OBV",32,3,0.2,0.001,16,100,adam,5.834213635,3.089511255,0.977421699,81.20805369
JPM,"20MA, RSI, MACD, Upper_BB, Lower_BB",32,3,0.2,0.001,16,100,adam,18.34282645,7.9563738,0.776818021,34.09395973
JPM,"20MA, RSI, MACD, Upper_BB, CCI",32,3,0.2,0.001,16,100,adam,22.37153611,10.44686575,0.668015183,22.01342282
JPM,"20MA, RSI, MACD, Upper_BB, ATR",32,3,0.2,0.001,16,100,adam,13.42678373,5.460054844,0.880416682,54.63087248
JPM,"20MA, RSI, MACD, Upper_BB, ROC",32,3,0.2,0.001,16,100,adam,7.84675735,4.004332431,0.959157995,66.17449664
JPM,"20MA, RSI, MACD, Upper_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,13.34627389,6.525940052,0.881846477,35.70469799
JPM,"20MA, RSI, MACD, Upper_BB, OBV",32,3,0.2,0.001,16,100,adam,11.93209346,5.26504333,0.905559146,51.94630872
JPM,"20MA, RSI, MACD, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,31.80590453,15.15243069,0.328969728,12.48322148
JPM,"20MA, RSI, MACD, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,14.20721298,6.080817442,0.866111156,48.18791946
JPM,"20MA, RSI, MACD, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,12.53819976,5.964686795,0.895720971,45.90604027
JPM,"20MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,16.77396372,7.726819366,0.813362886,32.34899329
JPM,"20MA, RSI, MACD, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,10.21928824,4.920909026,0.930726376,55.83892617
JPM,"20MA, RSI, MACD, CCI, ATR",32,3,0.2,0.001,16,100,adam,6.029837593,3.152782457,0.975882192,79.32885906
JPM,"20MA, RSI, MACD, CCI, ROC",32,3,0.2,0.001,16,100,adam,21.05748273,9.077267564,0.705869868,31.67785235
JPM,"20MA, RSI, MACD, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,18.26745099,8.182749872,0.778648478,30.60402685
JPM,"20MA, RSI, MACD, CCI, OBV",32,3,0.2,0.001,16,100,adam,9.244349336,4.53868769,0.943313544,58.65771812
JPM,"20MA, RSI, MACD, ATR, ROC",32,3,0.2,0.001,16,100,adam,10.38441292,4.920291383,0.928469624,56.91275168
JPM,"20MA, RSI, MACD, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,9.210299156,4.441703879,0.943730367,62.14765101
JPM,"20MA, RSI, MACD, ATR, OBV",32,3,0.2,0.001,16,100,adam,8.534589575,4.292253004,0.951683898,65.77181208
JPM,"20MA, RSI, MACD, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,17.56904569,6.699122839,0.79525045,50.06711409
JPM,"20MA, RSI, MACD, ROC, OBV",32,3,0.2,0.001,16,100,adam,11.53499087,5.237026139,0.911740569,51.40939597
JPM,"20MA, RSI, MACD, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,6.447285616,3.300969832,0.972427228,78.12080537
JPM,"20MA, RSI, Signal_Line, Upper_BB, Lower_BB",32,3,0.2,0.001,16,100,adam,15.74761627,6.90103983,0.835503653,40.93959732
JPM,"20MA, RSI, Signal_Line, Upper_BB, CCI",32,3,0.2,0.001,16,100,adam,22.07383019,10.42562655,0.676792072,22.55033557
JPM,"20MA, RSI, Signal_Line, Upper_BB, ATR",32,3,0.2,0.001,16,100,adam,8.09549456,3.818603783,0.956527624,75.97315436
JPM,"20MA, RSI, Signal_Line, Upper_BB, ROC",32,3,0.2,0.001,16,100,adam,15.19238941,7.162817901,0.846898735,34.36241611
JPM,"20MA, RSI, Signal_Line, Upper_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,11.8757428,5.495440345,0.906449055,49.39597315
JPM,"20MA, RSI, Signal_Line, Upper_BB, OBV",32,3,0.2,0.001,16,100,adam,21.68792159,9.601332372,0.687994335,27.38255034
JPM,"20MA, RSI, Signal_Line, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,12.03762866,6.299396876,0.903881166,38.38926174
JPM,"20MA, RSI, Signal_Line, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,7.565400599,4.070304667,0.962034382,72.08053691
JPM,"20MA, RSI, Signal_Line, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,15.27995078,7.185971279,0.845128851,35.5704698
JPM,"20MA, RSI, Signal_Line, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,15.88158105,7.553567831,0.832693012,31.54362416
JPM,"20MA, RSI, Signal_Line, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,13.30751742,6.020323587,0.882531696,44.02684564
JPM,"20MA, RSI, Signal_Line, CCI, ATR",32,3,0.2,0.001,16,100,adam,8.955475566,4.079149938,0.946800945,70.33557047
JPM,"20MA, RSI, Signal_Line, CCI, ROC",32,3,0.2,0.001,16,100,adam,28.44679048,12.83394765,0.463223914,14.4966443
JPM,"20MA, RSI, Signal_Line, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,11.02520842,5.365329238,0.919369338,47.11409396
JPM,"20MA, RSI, Signal_Line, CCI, OBV",32,3,0.2,0.001,16,100,adam,17.80466295,8.365823363,0.789721861,29.93288591
JPM,"20MA, RSI, Signal_Line, ATR, ROC",32,3,0.2,0.001,16,100,adam,13.41887396,6.42485151,0.880557535,38.38926174
JPM,"20MA, RSI, Signal_Line, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,17.23224941,7.519890007,0.803025252,38.9261745
JPM,"20MA, RSI, Signal_Line, ATR, OBV",32,3,0.2,0.001,16,100,adam,7.229254531,3.744477066,0.965333209,72.2147651
JPM,"20MA, RSI, Signal_Line, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,8.153556916,4.223414877,0.955901804,67.91946309
JPM,"20MA, RSI, Signal_Line, ROC, OBV",32,3,0.2,0.001,16,100,adam,8.750296281,4.126599146,0.949210712,66.44295302
JPM,"20MA, RSI, Signal_Line, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,24.94832572,12.41557345,0.587133713,10.87248322
JPM,"20MA, RSI, Upper_BB, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,31.55964029,12.99378504,0.3393207,22.14765101
JPM,"20MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,8.24530467,3.780923857,0.954903792,73.15436242
JPM,"20MA, RSI, Upper_BB, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,23.33746615,9.218390968,0.638728241,36.24161074
JPM,"20MA, RSI, Upper_BB, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,14.61223918,6.566918754,0.858368402,46.04026846
JPM,"20MA, RSI, Upper_BB, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,9.679822451,4.519033584,0.9378471,61.87919463
JPM,"20MA, RSI, Upper_BB, CCI, ATR",32,3,0.2,0.001,16,100,adam,11.52810656,5.18342237,0.911845888,55.16778523
JPM,"20MA, RSI, Upper_BB, CCI, ROC",32,3,0.2,0.001,16,100,adam,8.885875305,5.142868447,0.947624638,59.46308725
JPM,"20MA, RSI, Upper_BB, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,18.19849053,8.0372522,0.780316548,36.37583893
JPM,"20MA, RSI, Upper_BB, CCI, OBV",32,3,0.2,0.001,16,100,adam,5.658897517,3.032613089,0.978758251,82.28187919
JPM,"20MA, RSI, Upper_BB, ATR, ROC",32,3,0.2,0.001,16,100,adam,16.61725777,6.561254663,0.816833805,49.12751678
JPM,"20MA, RSI, Upper_BB, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,7.460374955,4.033182258,0.963081171,72.2147651
JPM,"20MA, RSI, Upper_BB, ATR, OBV",32,3,0.2,0.001,16,100,adam,17.70586583,8.431445961,0.792049031,27.51677852
JPM,"20MA, RSI, Upper_BB, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,14.15185859,7.132195348,0.867152443,34.09395973
JPM,"20MA, RSI, Upper_BB, ROC, OBV",32,3,0.2,0.001,16,100,adam,30.77402063,16.41473796,0.371804108,4.429530201
JPM,"20MA, RSI, Upper_BB, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,11.34366747,5.673198043,0.914644092,44.56375839
JPM,"20MA, RSI, Lower_BB, CCI, ATR",32,3,0.2,0.001,16,100,adam,12.75094266,5.427715265,0.892152223,54.4966443
JPM,"20MA, RSI, Lower_BB, CCI, ROC",32,3,0.2,0.001,16,100,adam,26.33133999,12.69822864,0.540090339,16.10738255
JPM,"20MA, RSI, Lower_BB, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,16.15732077,7.017933364,0.826832931,41.0738255
JPM,"20MA, RSI, Lower_BB, CCI, OBV",32,3,0.2,0.001,16,100,adam,26.40418598,14.54276462,0.537542128,6.577181208
JPM,"20MA, RSI, Lower_BB, ATR, ROC",32,3,0.2,0.001,16,100,adam,15.02325747,6.40117862,0.850288614,44.96644295
JPM,"20MA, RSI, Lower_BB, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,10.762095,5.222904933,0.923171872,49.93288591
JPM,"20MA, RSI, Lower_BB, ATR, OBV",32,3,0.2,0.001,16,100,adam,6.936083758,3.810156152,0.968087908,72.2147651
JPM,"20MA, RSI, Lower_BB, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,24.02286653,9.115277475,0.617196176,38.79194631
JPM,"20MA, RSI, Lower_BB, ROC, OBV",32,3,0.2,0.001,16,100,adam,32.32326246,13.30828685,0.306962096,18.9261745
JPM,"20MA, RSI, Lower_BB, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,11.48362635,5.583763528,0.912524846,44.02684564
JPM,"20MA, RSI, CCI, ATR, ROC",32,3,0.2,0.001,16,100,adam,7.955520325,4.111616763,0.958017936,69.79865772
JPM,"20MA, RSI, CCI, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,6.884832014,3.592511169,0.968557772,74.76510067
JPM,"20MA, RSI, CCI, ATR, OBV",32,3,0.2,0.001,16,100,adam,8.329252745,4.126466533,0.953980839,67.38255034
JPM,"20MA, RSI, CCI, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,10.04129997,4.373561477,0.933118425,59.73154362
JPM,"20MA, RSI, CCI, ROC, OBV",32,3,0.2,0.001,16,100,adam,10.91023055,5.242954146,0.921042304,50.06711409
JPM,"20MA, RSI, CCI, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,13.06086538,5.835145401,0.886845842,47.38255034
JPM,"20MA, RSI, ATR, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,8.795947882,3.94647394,0.948679379,70.06711409
JPM,"20MA, RSI, ATR, ROC, OBV",32,3,0.2,0.001,16,100,adam,7.841472825,3.899293725,0.959212988,71.1409396
JPM,"20MA, RSI, ATR, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,7.273259794,3.622714681,0.964909883,76.10738255
JPM,"20MA, RSI, ROC, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,14.45171401,6.595682776,0.861463144,40.40268456
JPM,"20MA, MACD, Signal_Line, Upper_BB, Lower_BB",32,3,0.2,0.001,16,100,adam,24.04765794,11.29028701,0.616405667,19.19463087
JPM,"20MA, MACD, Signal_Line, Upper_BB, CCI",32,3,0.2,0.001,16,100,adam,19.28021365,8.651865943,0.753424288,29.93288591
JPM,"20MA, MACD, Signal_Line, Upper_BB, ATR",32,3,0.2,0.001,16,100,adam,12.23294058,5.416136914,0.900736784,48.18791946
JPM,"20MA, MACD, Signal_Line, Upper_BB, ROC",32,3,0.2,0.001,16,100,adam,10.10487468,4.346278337,0.932268846,60.80536913
JPM,"20MA, MACD, Signal_Line, Upper_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,18.84076395,7.945079083,0.764536482,39.59731544
JPM,"20MA, MACD, Signal_Line, Upper_BB, OBV",32,3,0.2,0.001,16,100,adam,8.678966874,4.512160897,0.95003537,62.81879195
JPM,"20MA, MACD, Signal_Line, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,20.715839,10.03566745,0.715336578,22.14765101
JPM,"20MA, MACD, Signal_Line, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,12.27953446,5.633349571,0.899979179,47.65100671
JPM,"20MA, MACD, Signal_Line, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,16.47768714,7.665917306,0.819897759,32.2147651
JPM,"20MA, MACD, Signal_Line, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,15.92709931,6.993426561,0.831732599,39.46308725
